body_pre,body_post,weight,source_type,descending_type
65490,11334,18,AVLP451,DNpe045
16138,11020,18,LC4,DNp05
13786,10732,18,PLP018,DNpe056
30856,10106,18,LC9,DNp11
24465,531898,18,PVLP046,DNp04
25270,10361,18,LC31a,DNg40
12384,10449,18,LPLC2,DNpe025
11747,10234,18,LC11,DNp35
103264,10234,18,LC11,DNp35
21898,519771,18,LHAV2b2_a,DNp71
31308,10259,18,LC4,DNp11
14774,524001,18,LT51,DNp05
19403,10283,18,LPLC1,DNp103
39998,11334,18,CB2453,DNpe045
512363,10283,18,AVLP159,DNp103
32343,10558,18,LPLC1,DNp35
12120,10601,18,AVLP316,DNpe025
14094,10091,18,GNG491,DNpe042
30895,531898,18,LPLC2,DNp04
14491,524001,18,CB3673b,DNp05
524139,10417,18,CB3404,DNp103
17161,10234,18,VES019,DNp35
50368,10283,18,LC31a,DNp103
13900,10259,18,MeLo8,DNp11
19634,10989,18,LC4,DNp03
24953,10558,18,LC11,DNp35
800250,10223,18,IN05B034,DNpe056
512366,10197,18,LC4,DNp02
15352,10117,18,CB3692,DNp02
134521,10010,18,LPLC2,DNp01
296721,12628,18,SIP119m,DNpe042
25624,10584,18,LPLC1,DNp06
97027,10010,18,JO-B1_c,DNp01
12247,10417,18,AVLP508,DNp103
54235,10584,18,LC31a,DNp06
21877,519771,18,LC31a,DNp71
14472,10283,18,PS355,DNp103
24604,11159,18,LC9,DNp71
18149,10584,18,PVLP096,DNp06
50287,10923,18,LPLC2,DNg40
12114,10228,18,LPLC1,DNp06
17022,10197,18,CB3692,DNp02
18086,10584,18,PVLP094,DNp06
14091,10197,18,CB3544,DNp02
43509,10283,18,CB3606,DNp103
27338,10106,18,TmY15,DNp11
24441,10228,18,CL266_b1,DNp06
35105,10259,18,LC9,DNp11
11742,10361,18,DNp104,DNg40
34655,10223,17,LPLC2,DNpe056
523808,10283,17,VES099,DNp103
806232,10091,17,IN00A041,DNpe042
18910,11020,17,CL113,DNp05
18907,10197,17,PVLP123,DNp02
11133,10091,17,DNp70,DNpe042
28179,10752,17,SIP020_a,DNp03
18943,11020,17,LPLC4,DNp05
11622,12628,17,CB0297,DNpe042
40841,10361,17,LPLC2,DNg40
10646,12628,17,AVLP597,DNpe042
13894,10010,17,CL066,DNp01
121617,10259,17,JO-B1_c,DNp11
17382,10732,17,AN06B034,DNpe056
13940,11573,17,M_l2PN3t18,DNpe021
28160,10010,17,CL001,DNp01
10186,11573,17,CL361,DNpe021
802561,10283,17,IN00A048,DNp103
18960,10228,17,AVLP203_c,DNp06
21795,12628,17,CL108,DNpe042
512921,519771,17,LC31a,DNp71
520449,524001,17,LC4,DNp05
10184,10223,17,CL366,DNpe056
525289,10223,17,CB0956,DNpe056
28302,10228,17,CB2624,DNp06
85712,10283,17,SMP065,DNp103
21769,10584,17,LPLC2,DNp06
12093,10091,17,GNG579,DNpe042
15994,10417,17,CB3513,DNp103
11567,10558,17,WED046,DNp35
25075,10558,17,CB1255,DNp35
34845,10361,17,LC4,DNg40
40811,10010,17,LPLC2,DNp01
28425,10417,17,CL121_a,DNp103
11102,10197,17,PVLP046,DNp02
517424,10601,17,SIP123m,DNpe025
17387,10449,17,pC1_2a/2b,DNpe025
13374,12628,17,AVLP491,DNpe042
10195,10091,17,DNp29,DNpe042
19095,10228,17,CB3630,DNp06
12242,10228,17,SAD055,DNp06
947072,10197,17,,DNp02
524227,10417,17,CB0391,DNp103
22492,10223,17,,DNpe056
524162,10010,17,SAD023,DNp01
11275,10197,17,CB1078,DNp02
19152,10283,17,CL077,DNp103
125938,524001,17,CL268,DNp05
32087,10989,17,PS208,DNp03
556574,10752,17,M_l2PN3t18,DNp03
15718,10259,17,WED072,DNp11
15762,11334,17,CL093,DNpe045
27010,10223,17,CB0956,DNpe056
19082,10283,17,CB1314,DNp103
17404,10923,17,AVLP202,DNg40
116613,10752,17,LPLC1,DNp03
516225,10449,17,AVLP706m,DNpe025
18742,10558,17,LPLC1,DNp35
524248,519771,17,LC31a,DNp71
27023,531898,17,LPLC2,DNp04
27427,10558,17,LC11,DNp35
27471,10001,17,LPLC2,DNp01
27471,11137,17,LPLC2,DNp04
805206,11137,17,IN05B061,DNp04
29383,10228,17,LPLC1,DNp06
22606,10091,17,SIP119m,DNpe042
29319,10010,17,LPLC2,DNp01
516828,10234,17,LC21,DNp35
17652,12628,17,CL108,DNpe042
22670,10558,17,LC11,DNp35
10674,10091,17,DNp59,DNpe042
19787,10417,17,LPLC2,DNp103
29216,10001,17,LPLC2,DNp01
29216,10923,17,LPLC2,DNg40
940733,10010,17,IN00A047,DNp01
11272,11159,17,PVLP062,DNp71
805278,10117,17,IN05B061,DNp02
22557,519771,17,LPLC2,DNp71
16459,10234,17,PVLP024,DNp35
527699,10283,17,SAD064,DNp103
520621,10417,17,FLA016,DNp103
520891,10091,17,SMP092,DNpe042
15890,11020,17,PVLP071,DNp05
12801,10010,17,DNa05,DNp01
33396,10732,17,LPLC2,DNpe056
11187,10197,17,LoVP54,DNp02
22187,10283,17,CB1314,DNp103
117841,12628,17,,DNpe042
12185,10283,17,CB2132,DNp103
524765,12628,17,ICL006m,DNpe042
524756,10091,17,AVLP488,DNpe042
806192,10283,17,IN00A041,DNp103
806192,10417,17,IN00A041,DNp103
517354,12628,17,aSP10B,DNpe042
514310,10091,17,CB0297,DNpe042
28586,10106,17,LPLC1,DNp11
10654,10752,17,DNb01,DNp03
27829,10752,17,LC4,DNp03
19653,10584,17,LPLC1,DNp06
533709,10601,17,AVLP299_b,DNpe025
17426,10361,17,PVLP123,DNg40
17426,11334,17,PVLP123,DNpe045
13044,10091,17,VES067,DNpe042
41860,11159,17,LC9,DNp71
15812,10923,17,GNG176,DNg40
526572,10732,17,CL117,DNpe056
21392,10417,17,CB3400,DNp103
27620,10601,17,CB1638,DNpe025
29469,10228,17,LC4,DNp06
24508,10989,17,LPLC1,DNp03
22328,10989,17,LC4,DNp03
21361,10417,17,LPLC2,DNp103
21045,11137,17,LPLC2,DNp04
39555,10752,17,LC22,DNp03
55634,10584,17,LC31a,DNp06
33037,10931,17,DNp69,DNpe045
14022,11020,17,CL316,DNp05
33037,519771,17,DNp69,DNp71
21484,10417,17,AN08B034,DNp103
15861,11137,17,PVLP026,DNp04
15831,10001,17,AVLP605,DNp01
535397,524001,17,LPLC4,DNp05
73678,11159,17,AVLP219_c,DNp71
24865,10584,17,AVLP059,DNp06
27659,10234,17,LC11,DNp35
19687,10584,17,AVLP109,DNp06
12041,10558,17,AVLP396,DNp35
12379,10417,17,AVLP543,DNp103
25253,10732,17,LPLC2,DNpe056
16919,10417,17,CB3977,DNp103
10494,10091,17,AVLP076,DNpe042
129687,10361,17,LPLC2,DNg40
134521,10361,17,LPLC2,DNg40
134521,10417,17,LPLC2,DNp103
18149,11137,17,PVLP096,DNp04
25870,10584,17,LPLC1,DNp06
25870,10106,17,LPLC1,DNp11
25870,10558,17,LPLC1,DNp35
333886,10259,17,WED207,DNp11
35618,10732,17,LPLC4,DNpe056
512821,11137,17,CB4248,DNp04
15323,10106,17,PVLP123,DNp11
20596,10558,17,PVLP080_a,DNp35
11431,12628,17,AN05B102a,DNpe042
31301,10361,17,LC4,DNg40
29702,531898,17,LPLC2,DNp04
19349,10259,17,CB0154,DNp11
523643,10106,17,CB0307,DNp11
17608,10228,17,LC4,DNp06
19206,10223,17,AN06B034,DNpe056
20610,11334,17,CL267,DNpe045
10925,11137,17,AVLP542,DNp04
522711,10228,17,SAD023,DNp06
26394,12628,17,CB3503,DNpe042
26402,10584,17,WED055_a,DNp06
38336,10417,17,AVLP385,DNp103
10689,10106,17,AN12B001,DNp11
523373,10234,17,AN09B012,DNp35
30687,10584,17,CB3404,DNp06
10323,10449,17,CL366,DNpe025
522364,10259,17,TmY15,DNp11
23742,11573,17,CL081,DNpe021
50287,10001,17,LPLC2,DNp01
15439,10259,17,LC9,DNp11
13132,10449,17,LPLC2,DNpe025
20329,10361,17,LPLC2,DNg40
801746,10752,17,IN06B042,DNp03
12459,11573,17,WED109,DNpe021
77614,10259,17,LC4,DNp11
512617,10283,17,CB2153,DNp103
49010,12628,17,ICL006m,DNpe042
530850,12628,17,AVLP176_d,DNpe042
11697,519771,17,AVLP500,DNp71
517936,10010,17,CB1702,DNp01
18086,11137,17,PVLP094,DNp04
23693,10558,17,VES023,DNp35
26656,10228,17,LPLC1,DNp06
26656,10752,17,LPLC1,DNp03
34149,10234,17,CB1087,DNp35
20831,10001,17,AN09A005,DNp01
210670,10283,17,PLP217,DNp103
109302,10931,17,CL081,DNpe045
523626,524001,17,PVLP071,DNp05
521675,10091,17,AN05B006,DNpe042
38639,11159,17,LC9,DNp71
511995,11334,17,CB3439,DNpe045
33871,10931,17,CB3466,DNpe045
38800,10283,17,CB2431,DNp103
20471,11137,17,LPLC2,DNp04
521671,10601,17,SIP123m,DNpe025
12949,10417,17,AVLP503,DNp103
34127,12628,17,CB3439,DNpe042
11397,10989,17,SAD013,DNp03
531642,10449,17,PVLP085,DNpe025
47899,10234,17,LC21,DNp35
17548,11020,17,LC4,DNp05
23439,10091,17,CB1995,DNpe042
35440,10117,17,AN08B016,DNp02
10577,10010,17,DNg96,DNp01
581108,10283,17,AVLP186,DNp103
521664,10417,17,AVLP264,DNp103
26704,10931,17,AVLP182,DNpe045
24065,10091,17,AVLP121,DNpe042
16870,10584,17,CB3019,DNp06
14535,10752,17,LPLC1,DNp03
518760,524001,17,LC22,DNp05
34051,10010,17,LPLC2,DNp01
533442,10558,17,AVLP289,DNp35
531581,10931,17,AVLP451,DNpe045
31169,11159,17,LC9,DNp71
520078,10228,17,LPLC1,DNp06
17527,10584,17,CB0956,DNp06
15221,10001,17,CB4179,DNp01
11813,12628,17,CL264,DNpe042
18558,524001,17,LPLC4,DNp05
26033,10558,17,LPLC1,DNp35
45127,519771,17,GNG565,DNp71
18561,10223,17,CL151,DNpe056
15208,10449,17,pC1_1a,DNpe025
523015,10228,17,PS181,DNp06
11320,10449,17,AVLP316,DNpe025
19473,10417,17,CB2049,DNp103
19403,10558,17,LPLC1,DNp35
11472,10228,17,PVLP015,DNp06
11334,10361,17,DNpe045,DNg40
32290,10752,17,LPLC1,DNp03
512484,519771,17,LC31a,DNp71
25484,10259,17,LC9,DNp11
14196,10283,17,AN10B019,DNp103
23116,10584,17,LPLC1,DNp06
531014,10361,17,LPLC2,DNg40
25209,10223,17,LPLC2,DNpe056
18111,10584,17,SAD021_a,DNp06
558793,10223,17,AVLP053,DNpe056
15058,10752,17,LPLC1,DNp03
20783,10584,17,LPLC1,DNp06
24301,10931,17,AVLP065,DNpe045
34602,519771,17,SAD200m,DNp71
38082,10989,17,LC22,DNp03
523530,10558,17,CB2373,DNp35
19415,12628,17,aIPg7,DNpe042
23924,10601,17,pC1_13b,DNpe025
25524,10361,17,LPLC2,DNg40
25528,10106,17,LC9,DNp11
111787,10197,17,LC4,DNp02
17054,11020,17,LC4,DNp05
531838,10417,17,CB2207,DNp103
34398,10558,17,LC21,DNp35
14472,12628,17,PS355,DNpe042
20103,10923,17,LPLC2,DNg40
17616,11334,17,PVLP123,DNpe045
20733,10234,17,LC23,DNp35
518039,10228,17,WED055_a,DNp06
15516,10259,17,LC9,DNp11
11727,10558,17,AVLP258,DNp35
17989,12628,17,CL266_a2,DNpe042
17989,10283,17,CL266_a2,DNp103
63015,10584,17,LC31a,DNp06
520232,11020,17,PS003,DNp05
15501,10732,17,LHAV2b2_a,DNpe056
68845,10283,17,AVLP186,DNp103
518426,10259,17,AN01A086,DNp11
801404,10752,17,IN11B002,DNp03
531898,10197,17,DNp04,DNp02
550384,10001,17,SAD014,DNp01
10709,10283,17,WED193,DNp103
25708,10923,17,LC31a,DNg40
11895,11573,16,PVLP022,DNpe021
21318,10558,16,LPLC2,DNp35
49925,10197,16,SAD021_a,DNp02
13654,10283,16,AVLP547,DNp103
81998,10417,16,AVLP186,DNp103
11361,11334,16,CL367,DNpe045
520753,10283,16,AVLP603,DNp103
11363,10091,16,VES045,DNpe042
26430,11159,16,VES019,DNp71
43816,10228,16,AVLP168,DNp06
14323,10417,16,WED092,DNp103
13405,10228,16,CB4179,DNp06
15785,10584,16,WED060,DNp06
92625,524001,16,LPLC4,DNp05
88408,10010,16,AN08B098,DNp01
588414,519771,16,CB4163,DNp71
588414,531898,16,CB4163,DNp04
512192,11334,16,VES099,DNpe045
26393,10732,16,LPLC2,DNpe056
12349,10228,16,LC4,DNp06
10020,10584,16,AMMC-A1,DNp06
62902,10558,16,LC21,DNp35
110055,10197,16,CB1538,DNp02
24947,10558,16,LC11,DNp35
116613,10228,16,LPLC1,DNp06
26430,519771,16,VES019,DNp71
19080,10417,16,AVLP461,DNp103
17652,10091,16,CL108,DNpe042
100485,10197,16,LC4,DNp02
12720,10234,16,GNG344,DNp35
26207,10558,16,LC17,DNp35
513785,10228,16,WED055_b,DNp06
533480,10234,16,AVLP435_b,DNp35
524375,10091,16,CB1108,DNpe042
520643,12628,16,DNp46,DNpe042
19787,10361,16,LPLC2,DNg40
11242,10923,16,SAD110,DNg40
14241,10010,16,AVLP547,DNp01
34110,10001,16,LPLC2,DNp01
29873,10001,16,LPLC2,DNp01
11358,11573,16,MeVP29,DNpe021
523385,524001,16,CL065,DNp05
24993,519771,16,AVLP521,DNp71
25316,11159,16,LPLC2,DNp71
31257,10732,16,LPLC2,DNpe056
52044,10417,16,CB2674,DNp103
516152,10417,16,PVLP027,DNp103
19300,10283,16,PVLP080_b,DNp103
20542,11020,16,LC4,DNp05
521368,10234,16,LC11,DNp35
31262,10989,16,LC4,DNp03
31262,10923,16,LC4,DNg40
14899,10259,16,AN05B006,DNp11
512159,11334,16,CL263,DNpe045
29179,10283,16,CB4245,DNp103
39151,10558,16,LPLC1,DNp35
36377,10558,16,LPLC1,DNp35
52863,10584,16,LC31a,DNp06
512165,10091,16,GNG555,DNpe042
10777,524001,16,PS088,DNp05
518682,10558,16,LC23,DNp35
518682,10989,16,LC23,DNp03
524088,12628,16,SMP461,DNpe042
19114,10283,16,LPLC1,DNp103
14911,10283,16,WED092,DNp103
15690,12628,16,SMP482,DNpe042
19280,10417,16,AN08B028,DNp103
10128,10228,16,SAD103,DNp06
27355,10228,16,LPLC2,DNp06
10094,10361,16,AVLP597,DNg40
22557,10223,16,LPLC2,DNpe056
22557,10417,16,LPLC2,DNp103
13780,10417,16,AN19B036,DNp103
26333,10989,16,LPLC1,DNp03
13764,10449,16,LPLC2,DNpe025
10237,10417,16,DNg30,DNp103
10944,10259,16,SAD098,DNp11
25209,10417,16,LPLC2,DNp103
34740,10584,16,,DNp06
17889,10228,16,AVLP037,DNp06
555383,524001,16,PVLP076,DNp05
12662,11573,16,MeVPMe4,DNpe021
535044,11137,16,CL128a,DNp04
19085,10449,16,pC1_1a,DNpe025
521628,10197,16,JO-A2,DNp02
25236,10449,16,,DNpe025
88719,11573,16,CB2625,DNpe021
902483,11020,16,IN09A003,DNp05
16466,10923,16,AN05B102d,DNg40
20733,10989,16,LC23,DNp03
24441,10931,16,CL266_b1,DNpe045
18206,10601,16,GNG466,DNpe025
10588,10283,16,AVLP710m,DNp103
13256,10584,16,PS001,DNp06
513483,10417,16,CB2431,DNp103
512415,10010,16,PVLP123,DNp01
37103,10283,16,LC6,DNp103
18373,10197,16,AN17B007,DNp02
24148,10228,16,WED114,DNp06
16377,10259,16,LPLC1,DNp11
45330,10234,16,LC21,DNp35
33539,10732,16,LPLC4,DNpe056
527408,10923,16,LC4,DNg40
23311,10283,16,CB3739,DNp103
16725,10417,16,VES098,DNp103
34051,10361,16,LPLC2,DNg40
21967,10228,16,LPLC1,DNp06
570013,10001,16,SAD098,DNp01
13963,10117,16,CB2521,DNp02
13086,10752,16,LPLC1,DNp03
18929,10558,16,LPLC2,DNp35
28476,11020,16,LC22,DNp05
67739,10584,16,CB0925,DNp06
33303,10228,16,LPLC2,DNp06
11460,10283,16,AVLP086,DNp103
11091,531898,16,AVLP542,DNp04
514442,10228,16,CL117,DNp06
20269,11137,16,LPLC2,DNp04
515145,10197,16,CB1948,DNp02
28425,519771,16,CL121_a,DNp71
28425,10931,16,CL121_a,DNpe045
30789,12628,16,AN08B009,DNpe042
30789,10417,16,AN08B009,DNp103
524975,10234,16,LC11,DNp35
561511,11334,16,AVLP197,DNpe045
18477,10752,16,LPLC1,DNp03
21609,10091,16,IB065,DNpe042
533129,524001,16,LC4,DNp05
31105,10223,16,LPLC2,DNpe056
531452,10417,16,CB1748,DNp103
33085,11020,16,LPLC4,DNp05
19014,10558,16,AVLP511,DNp35
27950,10001,16,AMMC019,DNp01
16199,10931,16,AVLP170,DNpe045
19638,10417,16,CB1314,DNp103
11447,10752,16,PS065,DNp03
21641,11137,16,,DNp04
23742,11334,16,CL081,DNpe045
519650,10752,16,LC4,DNp03
806294,10283,16,IN00A059,DNp103
107513,10228,16,LC4,DNp06
20282,10923,16,LC4,DNg40
41318,10234,16,LC21,DNp35
536466,524001,16,LC23,DNp05
11455,10091,16,MBON32,DNpe042
520022,10228,16,SIP145m,DNp06
520022,10449,16,SIP145m,DNpe025
10184,10601,16,CL366,DNpe025
514711,10228,16,AVLP168,DNp06
21769,10558,16,LPLC2,DNp35
23941,10283,16,LPLC1,DNp103
514729,10091,16,CB2286,DNpe042
38120,10234,16,AVLP050,DNp35
28188,10361,16,LPLC2,DNg40
12988,12628,16,VES088,DNpe042
13934,10923,16,AVLP036,DNg40
13934,10931,16,AVLP036,DNpe045
13934,10361,16,AVLP036,DNg40
23906,10989,16,LPLC1,DNp03
28239,10259,16,LPLC1,DNp11
19422,10228,16,CB2789,DNp06
19589,10584,16,LPLC2,DNp06
10319,10091,16,AVLP215,DNpe042
38073,10931,16,AVLP197,DNpe045
802561,10091,16,IN00A048,DNpe042
521767,10931,16,CL080,DNpe045
521126,10923,16,CL248,DNg40
525289,10228,16,CB0956,DNp06
17066,10091,16,AVLP175,DNpe042
40841,10417,16,LPLC2,DNp103
59483,10106,16,MeLo2,DNp11
521988,10417,16,CB3404,DNp103
28403,10558,16,LC11,DNp35
11137,11159,16,DNp04,DNp71
11472,10417,16,PVLP015,DNp103
30814,10584,16,LPLC1,DNp06
17001,10091,16,ICL005m,DNpe042
11101,10584,16,AVLP502,DNp06
21910,10732,16,CB3863,DNpe056
19608,11137,16,LPLC2,DNp04
515030,10931,16,CB3466,DNpe045
525475,10197,16,SAD057,DNp02
19406,10091,16,IB115,DNpe042
216769,10417,16,AVLP177_a,DNp103
11108,10001,16,CL286,DNp01
22218,10601,16,LPLC2,DNpe025
27713,519771,16,AVLP192_a,DNp71
33439,10283,16,LPLC2,DNp103
55634,10558,16,LC31a,DNp35
55627,10001,16,LPLC2,DNp01
11413,11334,16,VES088,DNpe045
27750,10361,16,LC4,DNg40
151249349,10010,16,,DNp01
22188,10283,16,AVLP264,DNp103
12798,11334,16,AVLP210,DNpe045
534743,10752,16,LPLC1,DNp03
26021,10228,16,CB3499,DNp06
22187,10584,16,CB1314,DNp06
33406,531898,16,LPLC2,DNp04
33406,10361,16,LPLC2,DNg40
49444,10106,16,Tlp13,DNp11
11419,10601,16,WED195,DNpe025
10048,11020,16,DNp18,DNp05
68354,10091,16,CL266_a3,DNpe042
516001,10417,16,AVLP176_b,DNp103
524425,10601,16,VES022,DNpe025
16815,10010,16,GNG343,DNp01
23446,10228,16,CB3201,DNp06
13815,10283,16,DNpe026,DNp103
22274,10558,16,LPLC1,DNp35
15261,10417,16,CB2664,DNp103
34532,10259,16,LC9,DNp11
15253,10259,16,LPLC1,DNp11
11599,10223,16,AVLP429,DNpe056
40209,10584,16,PVLP126_b,DNp06
24118,10732,16,LPLC2,DNpe056
70047,10417,16,CB1534,DNp103
60211,10923,16,LC31a,DNg40
30398,11334,16,CL268,DNpe045
13180,10752,16,LPLC1,DNp03
30368,10989,16,PS003,DNp03
87956,11159,16,CB3019,DNp71
10879,12628,16,AVLP076,DNpe042
147120,10091,16,SMP461,DNpe042
11789,10259,16,PLP015,DNp11
526086,10234,16,SIP145m,DNp35
14397,10283,16,PLP229,DNp103
24800,11137,16,LPLC2,DNp04
13552,10584,16,AN07B018,DNp06
16930,11137,16,CB3513,DNp04
25862,11159,16,LC31a,DNp71
25854,531898,16,LPLC2,DNp04
524756,10283,16,AVLP488,DNp103
24780,10234,16,SIP142m,DNp35
511797,11573,16,LoVC11,DNpe021
25873,10558,16,LC17,DNp35
83968,10584,16,CB2228,DNp06
14726,519771,16,AVLP506,DNp71
60104,10234,16,LC21,DNp35
27779,10091,16,AVLP541,DNpe042
19653,10283,16,LPLC1,DNp103
22124,10417,16,,DNp103
520058,10091,16,CL210_a,DNpe042
35371,10923,16,AN08B099_f,DNg40
10074,10449,16,PVLP010,DNpe025
71098,12628,16,,DNpe042
19658,10259,16,PVLP074,DNp11
20398,10283,16,AN01A033,DNp103
25386,10584,16,LPLC1,DNp06
534040,10732,16,PVLP015,DNpe056
24820,10234,16,LPLC1,DNp35
802938,10010,16,IN00A039,DNp01
20905,10584,16,SIP118m,DNp06
29529,10106,16,LPLC1,DNp11
29529,10558,16,LPLC1,DNp35
517755,12628,16,AN08B081,DNpe042
22807,10283,16,CL269,DNp103
29356,10449,16,,DNpe025
29815,10361,16,LPLC2,DNg40
29815,10417,16,LPLC2,DNp103
517320,10259,16,TmY15,DNp11
35618,10106,16,LPLC4,DNp11
29817,10417,16,CB3503,DNp103
33871,10584,16,CB3466,DNp06
831270,10001,16,,DNp01
520389,10931,16,CL067,DNpe045
10512,10117,16,ANXXX109,DNp02
517741,10259,16,LC9,DNp11
13726,519771,16,LPLC2,DNp71
22667,10259,16,MeLo14,DNp11
18710,10283,16,LPLC1,DNp103
14226,10091,16,SMP050,DNpe042
80298,12628,16,CL215,DNpe042
17200,10417,16,AVLP390,DNp103
529259,10091,16,GNG345,DNpe042
22733,11159,16,CL121_b,DNp71
26893,10283,16,AVLP182,DNp103
35746,10558,16,LC21,DNp35
15440,10106,16,Li17,DNp11
825998,10117,16,,DNp02
18193,11159,16,AVLP372,DNp71
16585,10106,16,CB3207,DNp11
17426,10558,16,PVLP123,DNp35
15424,531898,16,PVLP031,DNp04
12897,10584,16,ANXXX120,DNp06
20859,10228,16,LC4,DNp06
537095,10234,16,CB2459,DNp35
24298,519771,16,CL121_a,DNp71
20814,524001,16,PVLP202m,DNp05
100103,10417,16,LPLC2,DNp103
22975,10923,16,LC4,DNg40
33897,10989,16,LPLC1,DNp03
29719,10417,16,LC31a,DNp103
22656,10558,16,LC11,DNp35
517079,519771,16,LPLC2,DNp71
39206,10558,16,LPLC1,DNp35
10471,519771,16,GNG118,DNp71
21075,11573,16,PVLP125,DNpe021
824316,10106,16,,DNp11
824316,10010,16,,DNp01
20967,10752,16,LC4,DNp03
11927,10283,16,PVLP122,DNp103
14850,10732,16,WED061,DNpe056
523858,10558,16,WED109,DNp35
520409,524001,16,CL268,DNp05
29343,10283,16,CB3503,DNp103
24312,10732,16,CB2339,DNpe056
825806,10106,16,,DNp11
12326,10601,16,AVLP316,DNpe025
37553,10117,16,CB3381,DNp02
802987,10732,16,IN05B034,DNpe056
517819,10361,16,LPLC2,DNg40
18350,11137,16,PVLP046,DNp04
512909,11334,16,VES019,DNpe045
18201,10234,16,LC23,DNp35
17956,10584,16,SAD021_a,DNp06
25031,10228,16,LPLC1,DNp06
11869,531898,15,AN19A038,DNp04
20058,10558,15,AVLP521,DNp35
11790,10197,15,CB0397,DNp02
21003,10259,15,LPLC1,DNp11
15959,10117,15,SAD014,DNp02
11435,10989,15,LoVP54,DNp03
19572,12628,15,CB2316,DNpe042
82748,10234,15,AVLP050,DNp35
131166,10234,15,AVLP231,DNp35
517354,10091,15,aSP10B,DNpe042
524244,10417,15,AVLP178,DNp103
525844,10361,15,LPLC2,DNg40
525844,10223,15,LPLC2,DNpe056
16919,12628,15,CB3977,DNpe042
578193,10228,15,SIP146m,DNp06
10494,10010,15,AVLP076,DNp01
17348,10449,15,,DNpe025
10325,10091,15,AVLP572,DNpe042
13851,10283,15,SLP278,DNp103
82569,10234,15,CB0280,DNp35
16534,12628,15,AVLP417,DNpe042
830231,10001,15,,DNp01
38471,10417,15,PVLP209m,DNp103
10010,10091,15,DNp01,DNpe042
31105,10361,15,LPLC2,DNg40
30705,10091,15,AN17A009,DNpe042
23307,10283,15,WED193,DNp103
23307,10417,15,WED193,DNp103
22395,10417,15,CB2228,DNp103
515297,10931,15,AVLP523,DNpe045
11613,10361,15,DNp45,DNg40
20588,10584,15,LC4,DNp06
11448,10001,15,OCG06,DNp01
15605,12628,15,CL326,DNpe042
100103,10449,15,LPLC2,DNpe025
21287,10989,15,LC4,DNp03
19202,11020,15,LPLC4,DNp05
521317,12628,15,DNp104,DNpe042
23615,12628,15,CL269,DNpe042
36638,10558,15,CB1087,DNp35
36635,10091,15,AVLP385,DNpe042
13020,12628,15,AVLP417,DNpe042
32033,10417,15,,DNp103
10386,10923,15,PVLP031,DNg40
29529,10584,15,LPLC1,DNp06
18804,10558,15,AN09B012,DNp35
24254,10091,15,GNG466,DNpe042
37628,10989,15,PS094,DNp03
34681,10923,15,LPLC2,DNg40
34681,10584,15,LPLC2,DNp06
535044,10558,15,CL128a,DNp35
115883,10091,15,SMP072,DNpe042
19440,12628,15,AN09B016,DNpe042
21609,11159,15,IB065,DNp71
12081,10931,15,CL111,DNpe045
20329,10417,15,LPLC2,DNp103
801746,10989,15,IN06B042,DNp03
527180,10234,15,LC11,DNp35
26334,10558,15,LC11,DNp35
522436,11334,15,VES200m,DNpe045
12459,10283,15,WED109,DNp103
19016,10923,15,AVLP104,DNg40
84417,10584,15,CB1498,DNp06
11782,10361,15,SAD106,DNg40
84417,10283,15,CB1498,DNp103
53682,10106,15,MeLo2,DNp11
11169,10732,15,LPT52,DNpe056
14282,10223,15,aSP10A_b,DNpe056
20047,10923,15,LPLC2,DNg40
18522,11159,15,CB2458,DNp71
22790,10283,15,LPLC1,DNp103
533705,10601,15,AVLP299_b,DNpe025
18506,10417,15,LPLC1,DNp103
32418,10106,15,LC9,DNp11
18237,10417,15,CB2330,DNp103
12462,10417,15,CB1717,DNp103
14173,10223,15,AVLP371,DNpe056
112147,10417,15,AVLP040,DNp103
32443,10234,15,LC21,DNp35
25870,10989,15,LPLC1,DNp03
145375,10417,15,PS038,DNp103
12380,12628,15,CL333,DNpe042
14660,10223,15,,DNpe056
524765,519771,15,ICL006m,DNp71
15336,10117,15,CB1538,DNp02
79498,10259,15,JO-B1_c,DNp11
15116,10283,15,MeVP18,DNp103
93503,10091,15,CB3441,DNpe042
39382,11573,15,SAD043,DNpe021
27399,10417,15,LPLC2,DNp103
15935,524001,15,LPLC4,DNp05
20799,10361,15,LPLC2,DNg40
112841,10923,15,AN05B104,DNg40
524375,10931,15,CB1108,DNpe045
10147,10752,15,LHAD1g1,DNp03
22231,10558,15,AVLP189_b,DNp35
55634,10283,15,LC31a,DNp103
11193,10584,15,ALIN6,DNp06
513934,10601,15,CL122_b,DNpe025
30286,10752,15,LPLC1,DNp03
23399,11020,15,CL268,DNp05
12720,10558,15,GNG344,DNp35
12215,10234,15,PVLP122,DNp35
12215,10010,15,PVLP122,DNp01
28945,10117,15,LC4,DNp02
25031,10752,15,LPLC1,DNp03
78847,10417,15,CB4245,DNp103
523848,10223,15,,DNpe056
25348,10234,15,CB2330,DNp35
27716,10223,15,LPLC2,DNpe056
15577,10584,15,AVLP263,DNp06
57399,10234,15,LC11,DNp35
15577,10361,15,AVLP263,DNg40
31262,10117,15,LC4,DNp02
133366,10417,15,LC6,DNp103
33037,10417,15,DNp69,DNp103
26084,10417,15,CB2207,DNp103
22329,10752,15,LPLC1,DNp03
45138,10259,15,LC9,DNp11
30276,10259,15,LPLC4,DNp11
