body_pre,body_post,weight,source_type,target_type
27471,10283,30,LPLC2,DNp103
35632,10943,30,LPLC2,AVLP531
20535,13286,30,LPLC2,AVLP479
24800,10943,30,LPLC2,AVLP531
21361,531898,30,LPLC2,DNp04
23878,13122,30,LPLC2,PVLP130
24800,13286,30,LPLC2,AVLP479
15804,25392,30,LPLC2,PVLP111
26730,539413,30,LPLC2,LT56
26730,22212,30,LPLC2,PVLP111
37925,10923,30,LPLC2,DNg40
25572,10010,30,LPLC2,DNp01
20749,11137,30,LPLC2,DNp04
20799,10145,30,LPLC2,PVLP130
514670,10147,30,LPLC2,LHAD1g1
17990,531898,30,LPLC2,DNp04
19549,22212,30,LPLC2,PVLP111
28044,15890,30,LPLC2,PVLP071
28044,10943,30,LPLC2,AVLP531
20694,21813,30,LPLC2,PVLP111
20269,16554,30,LPLC2,PVLP071
27355,10010,30,LPLC2,DNp01
531014,25392,30,LPLC2,PVLP111
33694,10923,30,LPLC2,DNg40
100103,25392,30,LPLC2,PVLP111
20240,531898,30,LPLC2,DNp04
37613,10943,30,LPLC2,AVLP531
525844,10417,30,LPLC2,DNp103
111903,12275,30,LPLC2,PVLP151
21769,10867,30,LPLC2,PVLP076
24840,10417,30,LPLC2,DNp103
22253,12275,30,LPLC2,PVLP151
24308,10228,30,LPLC2,DNp06
24308,10417,30,LPLC2,DNp103
515971,23056,30,LPLC2,PVLP111
38542,12951,30,LPLC2,PVLP069
29873,12951,30,LPLC2,PVLP069
19229,11137,30,LPLC2,DNp04
19589,23147,30,LPLC2,PVLP111
32237,10417,30,LPLC2,DNp103
19589,10943,30,LPLC2,AVLP531
27716,10010,30,LPLC2,DNp01
23497,14862,30,LPLC2,AVLP479
24187,16554,29,LPLC2,PVLP071
24187,10283,29,LPLC2,DNp103
18936,10147,29,LPLC2,LHAD1g1
37431,10283,29,LPLC2,DNp103
13726,23056,29,LPLC2,PVLP111
25524,23056,29,LPLC2,PVLP111
38542,10943,29,LPLC2,AVLP531
29955,10010,29,LPLC2,DNp01
35838,10283,29,LPLC2,DNp103
20584,539413,29,LPLC2,LT56
21703,11137,29,LPLC2,DNp04
518731,10828,29,LPLC2,AVLP531
518731,13601,29,LPLC2,AVLP479
22253,12531,29,LPLC2,AVLP479
50287,13122,29,LPLC2,PVLP130
111903,10417,29,LPLC2,DNp103
31563,10361,29,LPLC2,DNg40
13764,10828,29,LPLC2,AVLP531
20269,13286,29,LPLC2,AVLP479
20471,15890,29,LPLC2,PVLP071
28044,13122,29,LPLC2,PVLP130
20240,10147,29,LPLC2,LHAD1g1
23497,16554,29,LPLC2,PVLP071
20694,11677,29,LPLC2,PVLP151
20694,11137,29,LPLC2,DNp04
33439,12951,29,LPLC2,PVLP069
18929,11677,29,LPLC2,PVLP151
19146,21813,29,LPLC2,PVLP111
21808,16554,29,LPLC2,PVLP071
20103,10283,29,LPLC2,DNp103
517819,531898,29,LPLC2,DNp04
29753,10010,29,LPLC2,DNp01
20103,11826,29,LPLC2,PVLP151
20103,21813,29,LPLC2,PVLP111
23349,25392,29,LPLC2,PVLP111
20182,11137,29,LPLC2,DNp04
23665,531898,29,LPLC2,DNp04
27796,10010,29,LPLC2,DNp01
21862,11677,29,LPLC2,PVLP151
17551,92244,29,LPLC2,
17551,10283,29,LPLC2,DNp103
17551,10297,29,LPLC2,LHAD1g1
25572,10361,29,LPLC2,DNg40
23590,13286,29,LPLC2,AVLP479
20749,22212,29,LPLC2,PVLP111
20749,23756,29,LPLC2,PVLP111
34110,13122,29,LPLC2,PVLP130
26730,11137,29,LPLC2,DNp04
31964,10283,29,LPLC2,DNp103
31964,16554,29,LPLC2,PVLP071
31257,10283,29,LPLC2,DNp103
25497,10283,29,LPLC2,DNp103
35632,10584,29,LPLC2,DNp06
29873,10923,29,LPLC2,DNg40
20334,11137,29,LPLC2,DNp04
14465,22212,29,LPLC2,PVLP111
24308,10158,29,LPLC2,LT56
18900,12275,29,LPLC2,PVLP151
18900,23056,29,LPLC2,PVLP111
24268,13122,29,LPLC2,PVLP130
24268,10001,29,LPLC2,DNp01
33396,10283,29,LPLC2,DNp103
29287,10283,29,LPLC2,DNp103
29287,10001,29,LPLC2,DNp01
14465,10283,29,LPLC2,DNp103
20334,12870,29,LPLC2,AVLP500
14030,10147,28,LPLC2,LHAD1g1
26393,10943,28,LPLC2,AVLP531
23550,10361,28,LPLC2,DNg40
18929,10297,28,LPLC2,LHAD1g1
35680,12951,28,LPLC2,PVLP069
24800,10283,28,LPLC2,DNp103
20535,22212,28,LPLC2,PVLP111
20535,16554,28,LPLC2,PVLP071
24118,13122,28,LPLC2,PVLP130
24187,14862,28,LPLC2,AVLP479
18936,12275,28,LPLC2,PVLP151
35838,12951,28,LPLC2,PVLP069
34110,10283,28,LPLC2,DNp103
517078,12275,28,LPLC2,PVLP151
23590,11677,28,LPLC2,PVLP151
19842,10943,28,LPLC2,AVLP531
32737,95237,28,LPLC2,PVLP111
30041,13122,28,LPLC2,PVLP130
20047,16554,28,LPLC2,PVLP071
20047,11137,28,LPLC2,DNp04
12384,10147,28,LPLC2,LHAD1g1
18900,531898,28,LPLC2,DNp04
18900,25392,28,LPLC2,PVLP111
24568,12275,28,LPLC2,PVLP151
25286,10417,28,LPLC2,DNp103
29014,10923,28,LPLC2,DNg40
27796,531898,28,LPLC2,DNp04
27796,23056,28,LPLC2,PVLP111
18900,10417,28,LPLC2,DNp103
33396,13122,28,LPLC2,PVLP130
19549,92244,28,LPLC2,
28741,10001,28,LPLC2,DNp01
20269,11677,28,LPLC2,PVLP151
19549,10601,28,LPLC2,DNpe025
13132,12427,28,LPLC2,PVLP069
19549,11677,28,LPLC2,PVLP151
29702,16438,28,LPLC2,PVLP071
25267,10102,28,LPLC2,MeVC25
19034,10001,28,LPLC2,DNp01
536444,12275,28,LPLC2,PVLP151
29986,10283,28,LPLC2,DNp103
23878,10923,28,LPLC2,DNg40
29287,10943,28,LPLC2,AVLP531
31964,11677,28,LPLC2,PVLP151
22677,10867,28,LPLC2,PVLP076
17774,10417,28,LPLC2,DNp103
21808,10943,28,LPLC2,AVLP531
34407,10417,28,LPLC2,DNp103
25636,12951,28,LPLC2,PVLP069
19787,25392,28,LPLC2,PVLP111
34681,22212,28,LPLC2,PVLP111
25497,12951,28,LPLC2,PVLP069
22677,92244,28,LPLC2,
19146,10297,28,LPLC2,LHAD1g1
30895,12427,28,LPLC2,PVLP069
24401,10943,28,LPLC2,AVLP531
40811,10828,28,LPLC2,AVLP531
18672,23147,28,LPLC2,PVLP111
13764,531898,28,LPLC2,DNp04
25209,10010,28,LPLC2,DNp01
19589,10283,28,LPLC2,DNp103
25511,10923,28,LPLC2,DNg40
112292,531898,27,LPLC2,DNp04
28871,13122,27,LPLC2,PVLP130
525844,10010,27,LPLC2,DNp01
23590,15890,27,LPLC2,PVLP071
24118,10283,27,LPLC2,DNp103
29815,10010,27,LPLC2,DNp01
26147,10943,27,LPLC2,AVLP531
26147,13122,27,LPLC2,PVLP130
95241,10173,27,LPLC2,PVLP151
27796,10145,27,LPLC2,PVLP130
33396,10923,27,LPLC2,DNg40
25136,10828,27,LPLC2,AVLP531
28011,10010,27,LPLC2,DNp01
33303,10361,27,LPLC2,DNg40
24308,10010,27,LPLC2,DNp01
27399,12275,27,LPLC2,PVLP151
19034,12870,27,LPLC2,AVLP500
24268,11677,27,LPLC2,PVLP151
30895,10010,27,LPLC2,DNp01
30895,523564,27,LPLC2,PVLP011
20334,22212,27,LPLC2,PVLP111
23349,12275,27,LPLC2,PVLP151
17551,12870,27,LPLC2,AVLP500
20047,14862,27,LPLC2,AVLP479
24401,13122,27,LPLC2,PVLP130
20103,10297,27,LPLC2,LHAD1g1
26915,10923,27,LPLC2,DNg40
21318,10943,27,LPLC2,AVLP531
25636,10923,27,LPLC2,DNg40
35889,13122,27,LPLC2,PVLP130
37925,539413,27,LPLC2,LT56
17774,12275,27,LPLC2,PVLP151
17774,23056,27,LPLC2,PVLP111
21045,11677,27,LPLC2,PVLP151
21045,10001,27,LPLC2,DNp01
14102,10010,27,LPLC2,DNp01
24840,10145,27,LPLC2,PVLP130
20694,23756,27,LPLC2,PVLP111
21703,11677,27,LPLC2,PVLP151
26393,22212,27,LPLC2,PVLP111
24568,10417,27,LPLC2,DNp103
27716,10828,27,LPLC2,AVLP531
24187,22212,27,LPLC2,PVLP111
24187,11677,27,LPLC2,PVLP151
18936,95237,27,LPLC2,PVLP111
55627,12951,27,LPLC2,PVLP069
55627,10283,27,LPLC2,DNp103
517078,25392,27,LPLC2,PVLP111
517079,10417,27,LPLC2,DNp103
27355,10417,27,LPLC2,DNp103
517078,23056,27,LPLC2,PVLP111
29391,10732,26,LPLC2,DNpe056
518731,95237,26,LPLC2,PVLP111
15804,531898,26,LPLC2,DNp04
25267,12507,26,LPLC2,AVLP340
19842,10867,26,LPLC2,PVLP076
19589,21813,26,LPLC2,PVLP111
27023,10417,26,LPLC2,DNp103
19842,10283,26,LPLC2,DNp103
33694,10283,26,LPLC2,DNp103
17774,25392,26,LPLC2,PVLP111
24268,76505,26,LPLC2,
24268,92244,26,LPLC2,
26393,16554,26,LPLC2,PVLP071
35632,11677,26,LPLC2,PVLP151
20329,10828,26,LPLC2,AVLP531
27566,23756,26,LPLC2,PVLP111
17059,10147,26,LPLC2,LHAD1g1
17059,10417,26,LPLC2,DNp103
19830,23056,26,LPLC2,PVLP111
29753,10145,26,LPLC2,PVLP130
23878,22212,26,LPLC2,PVLP111
14465,19599,26,LPLC2,LPLC4
21562,12870,26,LPLC2,AVLP500
23919,10828,26,LPLC2,AVLP531
30207,11677,26,LPLC2,PVLP151
20103,16554,26,LPLC2,PVLP071
29216,10283,26,LPLC2,DNp103
20162,10923,26,LPLC2,DNg40
19830,10173,26,LPLC2,PVLP151
19549,10297,26,LPLC2,LHAD1g1
25136,10223,26,LPLC2,DNpe056
19229,10943,26,LPLC2,AVLP531
23349,531898,26,LPLC2,DNp04
26528,12275,26,LPLC2,PVLP151
19229,12870,26,LPLC2,AVLP500
28044,21813,26,LPLC2,PVLP111
26147,10283,26,LPLC2,DNp103
20182,13122,26,LPLC2,PVLP130
31563,12275,26,LPLC2,PVLP151
29702,18628,26,LPLC2,
27355,10828,26,LPLC2,AVLP531
24308,147605,26,LPLC2,
29702,10361,26,LPLC2,DNg40
29702,10223,26,LPLC2,DNpe056
514670,519771,26,LPLC2,DNp71
22253,10361,26,LPLC2,DNg40
31563,10417,26,LPLC2,DNp103
515971,25392,26,LPLC2,PVLP111
515971,12275,26,LPLC2,PVLP151
20047,12870,26,LPLC2,AVLP500
20047,21813,26,LPLC2,PVLP111
38542,10283,26,LPLC2,DNp103
20047,11826,26,LPLC2,PVLP151
26528,10361,26,LPLC2,DNg40
514670,23056,26,LPLC2,PVLP111
24118,10923,26,LPLC2,DNg40
24118,22212,26,LPLC2,PVLP111
18929,10601,26,LPLC2,DNpe025
18929,10283,26,LPLC2,DNp103
23665,10417,26,LPLC2,DNp103
23665,10361,26,LPLC2,DNg40
21703,22212,26,LPLC2,PVLP111
525844,10828,26,LPLC2,AVLP531
19249,11826,26,LPLC2,PVLP151
20694,10283,26,LPLC2,DNp103
21862,12870,26,LPLC2,AVLP500
30938,10943,26,LPLC2,AVLP531
517819,12275,26,LPLC2,PVLP151
33406,523564,26,LPLC2,PVLP011
18672,92244,26,LPLC2,
27399,531898,26,LPLC2,DNp04
34681,10943,26,LPLC2,AVLP531
22218,22212,25,LPLC2,PVLP111
18672,16554,25,LPLC2,PVLP071
517819,23056,25,LPLC2,PVLP111
521115,10361,25,LPLC2,DNg40
32237,10145,25,LPLC2,PVLP130
19589,23756,25,LPLC2,PVLP111
18672,10943,25,LPLC2,AVLP531
19034,13122,25,LPLC2,PVLP130
24118,15890,25,LPLC2,PVLP071
38542,13122,25,LPLC2,PVLP130
28871,14862,25,LPLC2,AVLP479
19229,14862,25,LPLC2,AVLP479
95241,25392,25,LPLC2,PVLP111
29873,10943,25,LPLC2,AVLP531
21045,13286,25,LPLC2,AVLP479
20535,14862,25,LPLC2,AVLP479
17059,23056,25,LPLC2,PVLP111
27566,21813,25,LPLC2,PVLP111
27566,10283,25,LPLC2,DNp103
524366,10828,25,LPLC2,AVLP531
23497,23756,25,LPLC2,PVLP111
31988,10943,25,LPLC2,AVLP531
21361,10147,25,LPLC2,LHAD1g1
24800,22212,25,LPLC2,PVLP111
35889,14862,25,LPLC2,AVLP479
25572,10417,25,LPLC2,DNp103
20471,11677,25,LPLC2,PVLP151
20471,23590,25,LPLC2,LPLC2
18929,23756,25,LPLC2,PVLP111
129687,10417,25,LPLC2,DNp103
19608,13286,25,LPLC2,AVLP479
25636,10283,25,LPLC2,DNp103
20694,23147,25,LPLC2,PVLP111
19608,16554,25,LPLC2,PVLP071
21299,10828,25,LPLC2,AVLP531
19608,12870,25,LPLC2,AVLP500
21899,11137,25,LPLC2,DNp04
21899,10943,25,LPLC2,AVLP531
12384,23056,25,LPLC2,PVLP111
20334,10867,25,LPLC2,PVLP076
20334,21813,25,LPLC2,PVLP111
26393,10283,25,LPLC2,DNp103
31105,10145,25,LPLC2,PVLP130
27355,523626,25,LPLC2,PVLP071
20584,10283,25,LPLC2,DNp103
11498,10449,25,LPLC2,DNpe025
11498,12275,25,LPLC2,PVLP151
536444,10145,25,LPLC2,PVLP130
29014,23147,25,LPLC2,PVLP111
25253,12870,25,LPLC2,AVLP500
531014,10417,25,LPLC2,DNp103
531014,10828,25,LPLC2,AVLP531
33694,22212,25,LPLC2,PVLP111
28003,10001,25,LPLC2,DNp01
28003,10943,25,LPLC2,AVLP531
19249,10283,25,LPLC2,DNp103
27399,10010,25,LPLC2,DNp01
14102,23056,25,LPLC2,PVLP111
20182,10923,25,LPLC2,DNg40
100103,10147,25,LPLC2,LHAD1g1
24268,10584,25,LPLC2,DNp06
37431,10943,25,LPLC2,AVLP531
19146,14862,25,LPLC2,AVLP479
24268,14862,25,LPLC2,AVLP479
24268,23147,25,LPLC2,PVLP111
22261,11677,24,LPLC2,PVLP151
13726,95237,24,LPLC2,PVLP111
21899,10283,24,LPLC2,DNp103
21899,10297,24,LPLC2,LHAD1g1
28011,12275,24,LPLC2,PVLP151
21899,22212,24,LPLC2,PVLP111
27796,10417,24,LPLC2,DNp103
25511,11137,24,LPLC2,DNp04
33303,12275,24,LPLC2,PVLP151
95241,23056,24,LPLC2,PVLP111
28003,10283,24,LPLC2,DNp103
30512,10417,24,LPLC2,DNp103
19229,11826,24,LPLC2,PVLP151
39620,10943,24,LPLC2,AVLP531
19034,22212,24,LPLC2,PVLP111
19229,13286,24,LPLC2,AVLP479
26147,23756,24,LPLC2,PVLP111
33303,10010,24,LPLC2,DNp01
25253,22212,24,LPLC2,PVLP111
17059,25392,24,LPLC2,PVLP111
14030,12275,24,LPLC2,PVLP151
17059,524364,24,LPLC2,PVLP111
29216,13122,24,LPLC2,PVLP130
20471,21813,24,LPLC2,PVLP111
33439,22212,24,LPLC2,PVLP111
19146,13286,24,LPLC2,AVLP479
100103,10173,24,LPLC2,PVLP151
100103,95237,24,LPLC2,PVLP111
14102,10417,24,LPLC2,DNp103
14102,10173,24,LPLC2,PVLP151
40811,12275,24,LPLC2,PVLP151
18672,11826,24,LPLC2,PVLP151
21703,10943,24,LPLC2,AVLP531
32237,10223,24,LPLC2,DNpe056
19589,11826,24,LPLC2,PVLP151
31988,10001,24,LPLC2,DNp01
23497,11826,24,LPLC2,PVLP151
23497,22212,24,LPLC2,PVLP111
531014,10173,24,LPLC2,PVLP151
23919,16438,24,LPLC2,PVLP071
31563,523626,24,LPLC2,PVLP071
13132,555383,24,LPLC2,PVLP076
29702,25392,24,LPLC2,PVLP111
21808,13286,24,LPLC2,AVLP479
20694,10297,24,LPLC2,LHAD1g1
18929,11826,24,LPLC2,PVLP151
32507,11812,24,LPLC2,LC31b
21562,22212,24,LPLC2,PVLP111
21361,524364,24,LPLC2,PVLP111
20535,15890,24,LPLC2,PVLP071
20535,11826,24,LPLC2,PVLP151
19830,531898,24,LPLC2,DNp04
20584,21813,24,LPLC2,PVLP111
27471,12870,24,LPLC2,AVLP500
17990,23056,24,LPLC2,PVLP111
25854,13601,24,LPLC2,AVLP479
19911,10448,24,LPLC2,PVLP093
17990,10417,24,LPLC2,DNp103
25267,10601,24,LPLC2,DNpe025
22677,11137,24,LPLC2,DNp04
25267,539413,24,LPLC2,LT56
25575,10417,24,LPLC2,DNp103
27566,539413,24,LPLC2,LT56
27566,13286,24,LPLC2,AVLP479
27566,11677,24,LPLC2,PVLP151
25575,10010,24,LPLC2,DNp01
25497,12870,24,LPLC2,AVLP500
29319,10145,24,LPLC2,PVLP130
20749,92244,24,LPLC2,
34051,10828,24,LPLC2,AVLP531
33185,13122,24,LPLC2,PVLP130
134521,531898,24,LPLC2,DNp04
21862,13122,24,LPLC2,PVLP130
33185,10943,24,LPLC2,AVLP531
517819,25392,24,LPLC2,PVLP111
20047,23147,24,LPLC2,PVLP111
20799,531898,24,LPLC2,DNp04
520764,10145,24,LPLC2,PVLP130
29287,11677,24,LPLC2,PVLP151
31257,23756,24,LPLC2,PVLP111
20103,12870,24,LPLC2,AVLP500
24268,523921,24,LPLC2,PVLP122
21318,21813,24,LPLC2,PVLP111
26915,21813,24,LPLC2,PVLP111
24118,10943,24,LPLC2,AVLP531
35889,13286,24,LPLC2,AVLP479
34110,92244,24,LPLC2,
19787,12275,24,LPLC2,PVLP151
21769,12870,24,LPLC2,AVLP500
37431,13122,24,LPLC2,PVLP130
37431,12870,24,LPLC2,AVLP500
22557,531898,24,LPLC2,DNp04
536444,23056,24,LPLC2,PVLP111
19787,23056,24,LPLC2,PVLP111
27399,10145,24,LPLC2,PVLP130
34655,10828,24,LPLC2,AVLP531
34681,13122,24,LPLC2,PVLP130
14030,10158,23,LPLC2,LT56
25027,10828,23,LPLC2,AVLP531
30207,13122,23,LPLC2,PVLP130
22557,10173,23,LPLC2,PVLP151
520764,10417,23,LPLC2,DNp103
17551,11137,23,LPLC2,DNp04
29753,25392,23,LPLC2,PVLP111
29753,523564,23,LPLC2,PVLP011
37431,23756,23,LPLC2,PVLP111
19249,11137,23,LPLC2,DNp04
26416,10828,23,LPLC2,AVLP531
32737,25392,23,LPLC2,PVLP111
23497,23147,23,LPLC2,PVLP111
29986,10923,23,LPLC2,DNg40
14102,524364,23,LPLC2,PVLP111
14102,95237,23,LPLC2,PVLP111
55627,10732,23,LPLC2,DNpe056
55627,10943,23,LPLC2,AVLP531
26528,10828,23,LPLC2,AVLP531
34051,10145,23,LPLC2,PVLP130
533895,13601,23,LPLC2,AVLP479
21045,16554,23,LPLC2,PVLP071
533895,10361,23,LPLC2,DNg40
20584,11677,23,LPLC2,PVLP151
20584,12870,23,LPLC2,AVLP500
20584,22212,23,LPLC2,PVLP111
533895,10417,23,LPLC2,DNp103
518731,524364,23,LPLC2,PVLP111
515971,10173,23,LPLC2,PVLP151
13726,25392,23,LPLC2,PVLP111
13132,524364,23,LPLC2,PVLP111
25316,10584,23,LPLC2,DNp06
25316,10102,23,LPLC2,MeVC25
15804,95237,23,LPLC2,PVLP111
13726,514670,23,LPLC2,LPLC2
28871,10283,23,LPLC2,DNp103
15804,10173,23,LPLC2,PVLP151
25316,16887,23,LPLC2,AVLP259
13764,10234,23,LPLC2,DNp35
50287,10283,23,LPLC2,DNp103
22253,523626,23,LPLC2,PVLP071
32223,10417,23,LPLC2,DNp103
27471,13286,23,LPLC2,AVLP479
39620,76505,23,LPLC2,
17990,11697,23,LPLC2,AVLP500
17880,531898,23,LPLC2,DNp04
20694,14862,23,LPLC2,AVLP479
20694,11826,23,LPLC2,PVLP151
20694,92244,23,LPLC2,
35838,10923,23,LPLC2,DNg40
12384,524364,23,LPLC2,PVLP111
12384,555383,23,LPLC2,PVLP076
12384,10828,23,LPLC2,AVLP531
20535,23147,23,LPLC2,PVLP111
21361,25392,23,LPLC2,PVLP111
21361,23056,23,LPLC2,PVLP111
32507,13122,23,LPLC2,PVLP130
32507,10923,23,LPLC2,DNg40
32507,10283,23,LPLC2,DNp103
30938,10001,23,LPLC2,DNp01
30938,10923,23,LPLC2,DNg40
21769,23147,23,LPLC2,PVLP111
21769,22212,23,LPLC2,PVLP111
19842,22212,23,LPLC2,PVLP111
24800,11826,23,LPLC2,PVLP151
28741,12870,23,LPLC2,AVLP500
24568,531898,23,LPLC2,DNp04
21808,22212,23,LPLC2,PVLP111
21808,17831,23,LPLC2,LPLC4
21808,10923,23,LPLC2,DNg40
19034,11137,23,LPLC2,DNp04
19034,13286,23,LPLC2,AVLP479
95241,10417,23,LPLC2,DNp103
531014,10010,23,LPLC2,DNp01
33396,12870,23,LPLC2,AVLP500
34655,10145,23,LPLC2,PVLP130
14465,23147,23,LPLC2,PVLP111
20269,11826,23,LPLC2,PVLP151
20182,21813,23,LPLC2,PVLP111
514670,10173,23,LPLC2,PVLP151
30893,19302,23,LPLC2,
33303,95237,23,LPLC2,PVLP111
30895,10361,23,LPLC2,DNg40
28003,21813,23,LPLC2,PVLP111
134521,12275,23,LPLC2,PVLP151
25575,531898,23,LPLC2,DNp04
35680,10923,23,LPLC2,DNg40
23878,11137,23,LPLC2,DNp04
35680,13122,23,LPLC2,PVLP130
29598,11677,23,LPLC2,PVLP151
17775,11697,23,LPLC2,AVLP500
29598,539413,23,LPLC2,LT56
17775,95237,23,LPLC2,PVLP111
20162,15890,23,LPLC2,PVLP071
20329,25392,23,LPLC2,PVLP111
20329,531898,23,LPLC2,DNp04
20329,12275,23,LPLC2,PVLP151
20103,23147,23,LPLC2,PVLP111
25854,12275,23,LPLC2,PVLP151
20103,15890,23,LPLC2,PVLP071
31964,12870,23,LPLC2,AVLP500
35294,12427,23,LPLC2,PVLP069
23919,523626,23,LPLC2,PVLP071
40841,10010,23,LPLC2,DNp01
27716,10417,23,LPLC2,DNp103
24840,25392,23,LPLC2,PVLP111
33439,10943,22,LPLC2,AVLP531
19787,10992,22,LPLC2,PVLP122
19787,12531,22,LPLC2,AVLP479
24840,531898,22,LPLC2,DNp04
21299,10228,22,LPLC2,DNp06
21299,10173,22,LPLC2,PVLP151
20535,21813,22,LPLC2,PVLP111
24800,12870,22,LPLC2,AVLP500
20584,10943,22,LPLC2,AVLP531
19830,10147,22,LPLC2,LHAD1g1
20584,10601,22,LPLC2,DNpe025
19830,147605,22,LPLC2,
30041,23756,22,LPLC2,PVLP111
21045,12870,22,LPLC2,AVLP500
518731,515971,22,LPLC2,LPLC2
13764,12275,22,LPLC2,PVLP151
22218,12870,22,LPLC2,AVLP500
35889,92244,22,LPLC2,
20269,21813,22,LPLC2,PVLP111
19229,21813,22,LPLC2,PVLP111
19842,539413,22,LPLC2,LT56
32737,531898,22,LPLC2,DNp04
22557,12531,22,LPLC2,AVLP479
22218,10283,22,LPLC2,DNp103
22218,13286,22,LPLC2,AVLP479
22218,10867,22,LPLC2,PVLP076
25267,10867,22,LPLC2,PVLP076
19842,23756,22,LPLC2,PVLP111
20269,23147,22,LPLC2,PVLP111
32737,10145,22,LPLC2,PVLP130
18672,18970,22,LPLC2,LPLC4
30938,12951,22,LPLC2,PVLP069
30938,12870,22,LPLC2,AVLP500
30938,13286,22,LPLC2,AVLP479
15804,524364,22,LPLC2,PVLP111
18672,23756,22,LPLC2,PVLP111
29955,10828,22,LPLC2,AVLP531
17544,147605,22,LPLC2,
26416,10228,22,LPLC2,DNp06
29955,10223,22,LPLC2,DNpe056
23497,21813,22,LPLC2,PVLP111
23497,15890,22,LPLC2,PVLP071
23497,10584,22,LPLC2,DNp06
25572,23056,22,LPLC2,PVLP111
22677,22212,22,LPLC2,PVLP111
29319,10828,22,LPLC2,AVLP531
20749,10297,22,LPLC2,LHAD1g1
23497,10923,22,LPLC2,DNg40
17775,12275,22,LPLC2,PVLP151
17990,523626,22,LPLC2,PVLP071
517819,10417,22,LPLC2,DNp103
30207,23147,22,LPLC2,PVLP111
25209,10828,22,LPLC2,AVLP531
26393,13122,22,LPLC2,PVLP130
23665,25392,22,LPLC2,PVLP111
25286,10828,22,LPLC2,AVLP531
29014,10283,22,LPLC2,DNp103
29014,13122,22,LPLC2,PVLP130
18929,23147,22,LPLC2,PVLP111
18929,22212,22,LPLC2,PVLP111
20047,13122,22,LPLC2,PVLP130
23878,14862,22,LPLC2,AVLP479
20162,21813,22,LPLC2,PVLP111
25497,92244,22,LPLC2,
14030,555383,22,LPLC2,PVLP076
21361,10173,22,LPLC2,PVLP151
28044,14862,22,LPLC2,AVLP479
28044,13286,22,LPLC2,AVLP479
17880,12275,22,LPLC2,PVLP151
20240,25392,22,LPLC2,PVLP111
20240,23056,22,LPLC2,PVLP111
19549,28725,22,LPLC2,PVLP112
19549,11137,22,LPLC2,DNp04
11498,10234,22,LPLC2,DNp35
22261,22212,22,LPLC2,PVLP111
515971,12531,22,LPLC2,AVLP479
515971,14132,22,LPLC2,LPLC4
22261,92244,22,LPLC2,
22261,11812,22,LPLC2,LC31b
515971,95237,22,LPLC2,PVLP111
19249,10943,22,LPLC2,AVLP531
13726,10417,22,LPLC2,DNp103
38542,12870,22,LPLC2,AVLP500
34372,11677,22,LPLC2,PVLP151
19249,23147,22,LPLC2,PVLP111
28871,10732,22,LPLC2,DNpe056
28871,22212,22,LPLC2,PVLP111
28871,13286,22,LPLC2,AVLP479
27796,11697,22,LPLC2,AVLP500
40811,10223,22,LPLC2,DNpe056
21862,11826,22,LPLC2,PVLP151
525844,25392,22,LPLC2,PVLP111
525844,10145,22,LPLC2,PVLP130
40811,147605,22,LPLC2,
23247,95237,22,LPLC2,PVLP111
531014,523626,22,LPLC2,PVLP071
531014,23056,22,LPLC2,PVLP111
29986,10943,22,LPLC2,AVLP531
21808,21813,22,LPLC2,PVLP111
21808,14862,22,LPLC2,AVLP479
21808,11137,22,LPLC2,DNp04
29287,12870,22,LPLC2,AVLP500
28011,10223,22,LPLC2,DNpe056
22253,10147,22,LPLC2,LHAD1g1
129687,10010,22,LPLC2,DNp01
22253,13601,22,LPLC2,AVLP479
33303,16438,22,LPLC2,PVLP071
22253,95237,22,LPLC2,PVLP111
28003,13286,22,LPLC2,AVLP479
30893,10223,22,LPLC2,DNpe056
30893,12275,22,LPLC2,PVLP151
514670,10417,22,LPLC2,DNp103
24308,10173,22,LPLC2,PVLP151
19589,14862,22,LPLC2,AVLP479
19608,15890,22,LPLC2,PVLP071
12384,12275,22,LPLC2,PVLP151
27023,10361,22,LPLC2,DNg40
19608,21813,22,LPLC2,PVLP111
19034,23147,22,LPLC2,PVLP111
24308,10828,22,LPLC2,AVLP531
21703,21813,22,LPLC2,PVLP111
21703,14862,22,LPLC2,AVLP479
24308,10145,22,LPLC2,PVLP130
22218,539413,21,LPLC2,LT56
30207,22212,21,LPLC2,PVLP111
17990,95237,21,LPLC2,PVLP111
26528,23056,21,LPLC2,PVLP111
25253,92244,21,LPLC2,
13132,23056,21,LPLC2,PVLP111
23497,92244,21,LPLC2,
29014,22212,21,LPLC2,PVLP111
29014,10943,21,LPLC2,AVLP531
28011,147605,21,LPLC2,
18929,21352,21,LPLC2,LPLC4
29287,13122,21,LPLC2,PVLP130
25286,524364,21,LPLC2,PVLP111
24401,23147,21,LPLC2,PVLP111
21318,11677,21,LPLC2,PVLP151
21318,11137,21,LPLC2,DNp04
518731,531898,21,LPLC2,DNp04
19911,25392,21,LPLC2,PVLP111
24401,10283,21,LPLC2,DNp103
13132,10228,21,LPLC2,DNp06
14465,10001,21,LPLC2,DNp01
35680,10001,21,LPLC2,DNp01
39620,10001,21,LPLC2,DNp01
23878,13286,21,LPLC2,AVLP479
21299,10417,21,LPLC2,DNp103
19589,11137,21,LPLC2,DNp04
521115,10145,21,LPLC2,PVLP130
12384,25392,21,LPLC2,PVLP111
