body_post,LC4,LPLC2,target_type,receives_from_both
235759930,0.0,1.0,UNKNOWN,False
235766482,0.0,1.0,UNKNOWN,False
235825458,0.0,1.0,UNKNOWN,False
235894597,0.0,1.0,UNKNOWN,False
235902752,0.0,1.0,UNKNOWN,False
235925705,0.0,1.0,UNKNOWN,False
235944639,0.0,1.0,UNKNOWN,False
235960342,0.0,1.0,UNKNOWN,False
235964698,0.0,1.0,UNKNOWN,False
235968304,0.0,1.0,UNKNOWN,False
236028817,0.0,1.0,UNKNOWN,False
236034584,0.0,1.0,UNKNOWN,False
236053279,0.0,1.0,UNKNOWN,False
236068013,0.0,1.0,UNKNOWN,False
236095841,0.0,1.0,UNKNOWN,False
236203288,0.0,1.0,UNKNOWN,False
236206423,0.0,1.0,UNKNOWN,False
236233415,0.0,1.0,UNKNOWN,False
236289193,0.0,1.0,UNKNOWN,False
236303311,0.0,1.0,UNKNOWN,False
236323975,0.0,1.0,UNKNOWN,False
236396021,0.0,1.0,UNKNOWN,False
236398503,0.0,1.0,UNKNOWN,False
236503875,0.0,1.0,UNKNOWN,False
236519947,0.0,1.0,UNKNOWN,False
236526151,0.0,1.0,UNKNOWN,False
236560608,0.0,1.0,UNKNOWN,False
236600565,0.0,1.0,UNKNOWN,False
236635207,0.0,1.0,UNKNOWN,False
236656716,0.0,1.0,UNKNOWN,False
236695239,0.0,1.0,UNKNOWN,False
236715711,0.0,1.0,UNKNOWN,False
236743647,0.0,1.0,UNKNOWN,False
236752834,0.0,1.0,UNKNOWN,False
236828988,0.0,1.0,UNKNOWN,False
236830011,0.0,1.0,UNKNOWN,False
236888815,0.0,1.0,UNKNOWN,False
236897461,0.0,1.0,UNKNOWN,False
236911086,0.0,1.0,UNKNOWN,False
236915944,0.0,1.0,UNKNOWN,False
236919016,0.0,1.0,UNKNOWN,False
236937857,0.0,1.0,UNKNOWN,False
236941320,0.0,1.0,UNKNOWN,False
237029704,0.0,1.0,UNKNOWN,False
237034951,0.0,1.0,UNKNOWN,False
237133573,0.0,1.0,UNKNOWN,False
237145775,0.0,1.0,UNKNOWN,False
237146651,0.0,1.0,UNKNOWN,False
237151120,0.0,1.0,UNKNOWN,False
237157850,0.0,1.0,UNKNOWN,False
237202437,0.0,1.0,UNKNOWN,False
237238774,0.0,1.0,UNKNOWN,False
237270396,0.0,1.0,UNKNOWN,False
237313967,0.0,1.0,UNKNOWN,False
237388134,0.0,1.0,UNKNOWN,False
237428525,0.0,1.0,UNKNOWN,False
237464436,0.0,1.0,UNKNOWN,False
237465130,0.0,1.0,UNKNOWN,False
237470788,0.0,1.0,UNKNOWN,False
237486073,0.0,1.0,UNKNOWN,False
237497573,0.0,1.0,UNKNOWN,False
237547246,0.0,1.0,UNKNOWN,False
237550218,0.0,1.0,UNKNOWN,False
237559167,0.0,1.0,UNKNOWN,False
237595935,0.0,1.0,UNKNOWN,False
237603299,0.0,1.0,UNKNOWN,False
237638379,0.0,1.0,UNKNOWN,False
237639454,0.0,1.0,UNKNOWN,False
237655397,0.0,1.0,UNKNOWN,False
237674875,0.0,1.0,UNKNOWN,False
237783296,0.0,1.0,UNKNOWN,False
237814064,0.0,1.0,UNKNOWN,False
237815961,0.0,1.0,UNKNOWN,False
237830106,0.0,1.0,UNKNOWN,False
237861650,0.0,1.0,UNKNOWN,False
237882190,0.0,1.0,UNKNOWN,False
237885194,0.0,1.0,UNKNOWN,False
237918454,0.0,1.0,UNKNOWN,False
237950586,0.0,1.0,UNKNOWN,False
237958955,0.0,1.0,UNKNOWN,False
238000137,0.0,1.0,UNKNOWN,False
238034231,0.0,1.0,UNKNOWN,False
238036715,0.0,1.0,UNKNOWN,False
238046010,0.0,1.0,UNKNOWN,False
238073922,0.0,1.0,UNKNOWN,False
238112338,0.0,1.0,UNKNOWN,False
238131574,0.0,1.0,UNKNOWN,False
238146746,0.0,1.0,UNKNOWN,False
238147147,0.0,1.0,UNKNOWN,False
238152509,0.0,1.0,UNKNOWN,False
238162971,0.0,1.0,UNKNOWN,False
238195771,0.0,1.0,UNKNOWN,False
238227946,0.0,1.0,UNKNOWN,False
238241445,0.0,1.0,UNKNOWN,False
238250644,0.0,1.0,UNKNOWN,False
238264065,0.0,1.0,UNKNOWN,False
238266239,0.0,1.0,UNKNOWN,False
238274875,0.0,1.0,UNKNOWN,False
238281750,0.0,1.0,UNKNOWN,False
238288856,0.0,1.0,UNKNOWN,False
238376241,0.0,1.0,UNKNOWN,False
238378998,0.0,1.0,UNKNOWN,False
238400651,0.0,1.0,UNKNOWN,False
238408604,0.0,1.0,UNKNOWN,False
238450686,0.0,1.0,UNKNOWN,False
238525929,0.0,1.0,UNKNOWN,False
238550318,0.0,1.0,UNKNOWN,False
238564107,0.0,1.0,UNKNOWN,False
238617398,0.0,1.0,UNKNOWN,False
238617669,0.0,1.0,UNKNOWN,False
238661401,0.0,1.0,UNKNOWN,False
238668135,0.0,1.0,UNKNOWN,False
238741863,0.0,1.0,UNKNOWN,False
238758214,0.0,1.0,UNKNOWN,False
238768647,0.0,1.0,UNKNOWN,False
238783806,0.0,1.0,UNKNOWN,False
238784737,0.0,1.0,UNKNOWN,False
238838555,0.0,1.0,UNKNOWN,False
238847428,0.0,1.0,UNKNOWN,False
238870037,0.0,1.0,UNKNOWN,False
238870489,0.0,1.0,UNKNOWN,False
238877853,0.0,1.0,UNKNOWN,False
238898492,0.0,1.0,UNKNOWN,False
238908653,0.0,1.0,UNKNOWN,False
238994145,0.0,1.0,UNKNOWN,False
239003465,0.0,1.0,UNKNOWN,False
239053060,0.0,1.0,UNKNOWN,False
239055558,0.0,1.0,UNKNOWN,False
239057122,0.0,1.0,UNKNOWN,False
239074375,0.0,1.0,UNKNOWN,False
239134607,0.0,1.0,UNKNOWN,False
239164139,0.0,1.0,UNKNOWN,False
239171068,0.0,1.0,UNKNOWN,False
239203586,0.0,1.0,UNKNOWN,False
239230237,0.0,1.0,UNKNOWN,False
239249723,0.0,1.0,UNKNOWN,False
239255246,0.0,1.0,UNKNOWN,False
239270986,0.0,1.0,UNKNOWN,False
239285682,0.0,1.0,UNKNOWN,False
239312291,0.0,1.0,UNKNOWN,False
239333908,0.0,1.0,UNKNOWN,False
239335474,0.0,1.0,UNKNOWN,False
239349897,0.0,1.0,UNKNOWN,False
239399319,0.0,1.0,UNKNOWN,False
239402164,0.0,1.0,UNKNOWN,False
239402931,0.0,1.0,UNKNOWN,False
239429997,0.0,1.0,UNKNOWN,False
239430709,0.0,1.0,UNKNOWN,False
239450235,0.0,1.0,UNKNOWN,False
239474535,0.0,1.0,UNKNOWN,False
239506326,0.0,1.0,UNKNOWN,False
239508904,0.0,1.0,UNKNOWN,False
239519141,0.0,1.0,UNKNOWN,False
239540039,0.0,1.0,UNKNOWN,False
239632575,0.0,1.0,UNKNOWN,False
239645162,0.0,1.0,UNKNOWN,False
239658531,0.0,1.0,UNKNOWN,False
239717939,0.0,1.0,UNKNOWN,False
239757359,0.0,1.0,UNKNOWN,False
239759875,0.0,1.0,UNKNOWN,False
239766003,0.0,1.0,UNKNOWN,False
239769755,0.0,1.0,UNKNOWN,False
239771790,0.0,1.0,UNKNOWN,False
239790777,0.0,1.0,UNKNOWN,False
239796373,0.0,1.0,UNKNOWN,False
239801698,0.0,1.0,UNKNOWN,False
239811862,0.0,1.0,UNKNOWN,False
239844214,0.0,1.0,UNKNOWN,False
239860386,0.0,1.0,UNKNOWN,False
239890269,0.0,1.0,UNKNOWN,False
239910477,0.0,1.0,UNKNOWN,False
239947807,0.0,1.0,UNKNOWN,False
239994532,0.0,1.0,UNKNOWN,False
240017722,0.0,1.0,UNKNOWN,False
240057499,0.0,1.0,UNKNOWN,False
240072935,0.0,1.0,UNKNOWN,False
240097228,0.0,1.0,UNKNOWN,False
240111012,0.0,1.0,UNKNOWN,False
240140441,0.0,1.0,UNKNOWN,False
240166425,0.0,1.0,UNKNOWN,False
240172490,0.0,1.0,UNKNOWN,False
240212099,0.0,1.0,UNKNOWN,False
240246149,0.0,1.0,UNKNOWN,False
240327047,0.0,1.0,UNKNOWN,False
240340637,0.0,1.0,UNKNOWN,False
240368395,0.0,1.0,UNKNOWN,False
240396586,0.0,1.0,UNKNOWN,False
240502962,0.0,1.0,UNKNOWN,False
240506001,0.0,1.0,UNKNOWN,False
240523181,0.0,1.0,UNKNOWN,False
240621547,0.0,1.0,UNKNOWN,False
240626621,0.0,1.0,UNKNOWN,False
240635477,0.0,1.0,UNKNOWN,False
240638140,0.0,1.0,UNKNOWN,False
240657200,0.0,1.0,UNKNOWN,False
240669041,0.0,1.0,UNKNOWN,False
240670920,0.0,1.0,UNKNOWN,False
240719031,0.0,1.0,UNKNOWN,False
240750503,0.0,1.0,UNKNOWN,False
240758997,0.0,1.0,UNKNOWN,False
240782764,0.0,1.0,UNKNOWN,False
240792733,0.0,1.0,UNKNOWN,False
240833578,0.0,1.0,UNKNOWN,False
240879452,0.0,1.0,UNKNOWN,False
240937284,0.0,1.0,UNKNOWN,False
240947500,0.0,1.0,UNKNOWN,False
241003044,0.0,1.0,UNKNOWN,False
241039755,0.0,1.0,UNKNOWN,False
241053326,0.0,1.0,UNKNOWN,False
241062497,0.0,1.0,UNKNOWN,False
241085930,0.0,1.0,UNKNOWN,False
241126970,0.0,1.0,UNKNOWN,False
241177096,0.0,1.0,UNKNOWN,False
241228116,0.0,1.0,UNKNOWN,False
241231117,0.0,1.0,UNKNOWN,False
241249489,0.0,1.0,UNKNOWN,False
241270575,0.0,1.0,UNKNOWN,False
241273570,0.0,1.0,UNKNOWN,False
241277938,0.0,1.0,UNKNOWN,False
241293880,0.0,1.0,UNKNOWN,False
241299454,0.0,1.0,UNKNOWN,False
241301613,0.0,1.0,UNKNOWN,False
241302014,0.0,1.0,UNKNOWN,False
241315886,0.0,1.0,UNKNOWN,False
241342569,0.0,1.0,UNKNOWN,False
241342966,0.0,1.0,UNKNOWN,False
241362473,0.0,1.0,UNKNOWN,False
241375771,0.0,1.0,UNKNOWN,False
241408864,0.0,1.0,UNKNOWN,False
241418344,0.0,1.0,UNKNOWN,False
241459075,0.0,1.0,UNKNOWN,False
241570382,0.0,1.0,UNKNOWN,False
241653266,0.0,1.0,UNKNOWN,False
241659010,0.0,1.0,UNKNOWN,False
241661170,0.0,1.0,UNKNOWN,False
241669473,0.0,1.0,UNKNOWN,False
241680986,0.0,1.0,UNKNOWN,False
241689985,0.0,1.0,UNKNOWN,False
241705952,0.0,1.0,UNKNOWN,False
241754297,0.0,1.0,UNKNOWN,False
241757857,0.0,1.0,UNKNOWN,False
241801134,0.0,1.0,UNKNOWN,False
241821784,0.0,1.0,UNKNOWN,False
241842957,0.0,1.0,UNKNOWN,False
241890164,0.0,1.0,UNKNOWN,False
241907229,0.0,1.0,UNKNOWN,False
241908010,0.0,1.0,UNKNOWN,False
241957422,0.0,1.0,UNKNOWN,False
241987886,0.0,1.0,UNKNOWN,False
242045163,0.0,1.0,UNKNOWN,False
242051236,0.0,1.0,UNKNOWN,False
242093736,0.0,1.0,UNKNOWN,False
242094453,0.0,1.0,UNKNOWN,False
242153035,0.0,1.0,UNKNOWN,False
242210572,0.0,1.0,UNKNOWN,False
242215635,0.0,1.0,UNKNOWN,False
242236581,0.0,1.0,UNKNOWN,False
242244220,0.0,1.0,UNKNOWN,False
242295432,0.0,1.0,UNKNOWN,False
242332731,0.0,1.0,UNKNOWN,False
242379168,0.0,1.0,UNKNOWN,False
242396813,0.0,1.0,UNKNOWN,False
242427877,0.0,1.0,UNKNOWN,False
242431603,0.0,1.0,UNKNOWN,False
242440039,0.0,1.0,UNKNOWN,False
242460006,0.0,1.0,UNKNOWN,False
242461842,0.0,1.0,UNKNOWN,False
242497122,0.0,1.0,UNKNOWN,False
242520165,0.0,1.0,UNKNOWN,False
242527618,0.0,1.0,UNKNOWN,False
242551465,0.0,1.0,UNKNOWN,False
242557675,0.0,1.0,UNKNOWN,False
242558372,0.0,1.0,UNKNOWN,False
242577933,0.0,1.0,UNKNOWN,False
242606884,0.0,1.0,UNKNOWN,False
242645016,0.0,1.0,UNKNOWN,False
242657475,0.0,1.0,UNKNOWN,False
242664306,0.0,1.0,UNKNOWN,False
242680483,0.0,1.0,UNKNOWN,False
242714009,0.0,1.0,UNKNOWN,False
242741547,0.0,1.0,UNKNOWN,False
242826542,0.0,1.0,UNKNOWN,False
242869059,0.0,1.0,UNKNOWN,False
242898289,0.0,1.0,UNKNOWN,False
242912857,0.0,1.0,UNKNOWN,False
242992762,0.0,1.0,UNKNOWN,False
243002027,0.0,1.0,UNKNOWN,False
243034677,0.0,1.0,UNKNOWN,False
243036402,0.0,1.0,UNKNOWN,False
243095645,0.0,1.0,UNKNOWN,False
243102375,0.0,1.0,UNKNOWN,False
243110566,0.0,1.0,UNKNOWN,False
243147425,0.0,1.0,UNKNOWN,False
243151590,0.0,1.0,UNKNOWN,False
243154693,0.0,1.0,UNKNOWN,False
243164285,0.0,1.0,UNKNOWN,False
243215413,0.0,1.0,UNKNOWN,False
243224258,0.0,1.0,UNKNOWN,False
243237127,0.0,1.0,UNKNOWN,False
243287826,0.0,1.0,UNKNOWN,False
243288171,0.0,1.0,UNKNOWN,False
243288187,0.0,1.0,UNKNOWN,False
243294268,0.0,1.0,UNKNOWN,False
243308694,0.0,1.0,UNKNOWN,False
243382120,0.0,1.0,UNKNOWN,False
243382813,0.0,1.0,UNKNOWN,False
243388927,0.0,1.0,UNKNOWN,False
243391986,0.0,1.0,UNKNOWN,False
243399936,0.0,1.0,UNKNOWN,False
243415241,0.0,1.0,UNKNOWN,False
243443167,0.0,1.0,UNKNOWN,False
243486097,0.0,1.0,UNKNOWN,False
243502652,0.0,1.0,UNKNOWN,False
243513268,0.0,1.0,UNKNOWN,False
243537556,0.0,1.0,UNKNOWN,False
243589125,0.0,1.0,UNKNOWN,False
243619887,0.0,1.0,UNKNOWN,False
243648769,0.0,1.0,UNKNOWN,False
243728366,0.0,1.0,UNKNOWN,False
243743914,0.0,1.0,UNKNOWN,False
243814881,0.0,1.0,UNKNOWN,False
243840328,0.0,1.0,UNKNOWN,False
243848720,0.0,1.0,UNKNOWN,False
243917233,0.0,1.0,UNKNOWN,False
243924355,0.0,1.0,UNKNOWN,False
243959589,0.0,1.0,UNKNOWN,False
243994895,0.0,1.0,UNKNOWN,False
243997592,0.0,1.0,UNKNOWN,False
244002160,0.0,1.0,UNKNOWN,False
244059902,0.0,1.0,UNKNOWN,False
244136979,0.0,1.0,UNKNOWN,False
244197315,0.0,1.0,UNKNOWN,False
244228388,0.0,1.0,UNKNOWN,False
244270253,0.0,1.0,UNKNOWN,False
244298439,0.0,1.0,UNKNOWN,False
244301123,0.0,1.0,UNKNOWN,False
244309865,0.0,1.0,UNKNOWN,False
244349018,0.0,1.0,UNKNOWN,False
244369295,0.0,1.0,UNKNOWN,False
244402890,0.0,1.0,UNKNOWN,False
244604148,0.0,1.0,UNKNOWN,False
244623573,0.0,1.0,UNKNOWN,False
244641598,0.0,1.0,UNKNOWN,False
244642860,0.0,1.0,UNKNOWN,False
244721911,0.0,1.0,UNKNOWN,False
244732136,0.0,1.0,UNKNOWN,False
244771150,0.0,1.0,UNKNOWN,False
244807680,0.0,1.0,UNKNOWN,False
244869576,0.0,1.0,UNKNOWN,False
244871041,0.0,1.0,UNKNOWN,False
244931338,0.0,1.0,UNKNOWN,False
244971691,0.0,1.0,UNKNOWN,False
244982767,0.0,1.0,UNKNOWN,False
244989258,0.0,1.0,UNKNOWN,False
245014613,0.0,1.0,UNKNOWN,False
245066543,0.0,1.0,UNKNOWN,False
245128970,0.0,1.0,UNKNOWN,False
245135506,0.0,1.0,UNKNOWN,False
245221013,0.0,1.0,UNKNOWN,False
245244655,0.0,1.0,UNKNOWN,False
245254102,0.0,1.0,UNKNOWN,False
245258098,0.0,1.0,UNKNOWN,False
245291079,0.0,1.0,UNKNOWN,False
245299039,0.0,1.0,UNKNOWN,False
245307821,0.0,1.0,UNKNOWN,False
245340711,0.0,1.0,UNKNOWN,False
245358627,0.0,1.0,UNKNOWN,False
245363707,0.0,1.0,UNKNOWN,False
245391740,0.0,1.0,UNKNOWN,False
245395783,0.0,1.0,UNKNOWN,False
245432426,0.0,1.0,UNKNOWN,False
245441192,0.0,1.0,UNKNOWN,False
245490722,0.0,1.0,UNKNOWN,False
245519980,0.0,1.0,UNKNOWN,False
245533880,0.0,1.0,UNKNOWN,False
245544335,0.0,1.0,UNKNOWN,False
245595545,0.0,1.0,UNKNOWN,False
245634842,0.0,1.0,UNKNOWN,False
245636973,0.0,1.0,UNKNOWN,False
245671551,0.0,1.0,UNKNOWN,False
245683061,0.0,1.0,UNKNOWN,False
245719048,0.0,1.0,UNKNOWN,False
245782485,0.0,1.0,UNKNOWN,False
245783112,0.0,1.0,UNKNOWN,False
245785692,0.0,1.0,UNKNOWN,False
245786211,0.0,1.0,UNKNOWN,False
245789378,0.0,1.0,UNKNOWN,False
245806096,0.0,1.0,UNKNOWN,False
245832243,0.0,1.0,UNKNOWN,False
245932821,0.0,1.0,UNKNOWN,False
245961974,0.0,1.0,UNKNOWN,False
245999934,0.0,1.0,UNKNOWN,False
246009756,0.0,1.0,UNKNOWN,False
246010341,0.0,1.0,UNKNOWN,False
246046719,0.0,1.0,UNKNOWN,False
246055217,0.0,1.0,UNKNOWN,False
246056581,0.0,1.0,UNKNOWN,False
246059034,0.0,1.0,UNKNOWN,False
246082927,0.0,1.0,UNKNOWN,False
246118544,0.0,1.0,UNKNOWN,False
246201245,0.0,1.0,UNKNOWN,False
246213517,0.0,1.0,UNKNOWN,False
246267036,0.0,1.0,UNKNOWN,False
246346531,0.0,1.0,UNKNOWN,False
246379567,0.0,1.0,UNKNOWN,False
246392413,0.0,1.0,UNKNOWN,False
246424224,0.0,1.0,UNKNOWN,False
246456267,0.0,1.0,UNKNOWN,False
246474632,0.0,1.0,UNKNOWN,False
246532316,0.0,1.0,UNKNOWN,False
246535721,0.0,1.0,UNKNOWN,False
246540710,0.0,1.0,UNKNOWN,False
246550937,0.0,1.0,UNKNOWN,False
246608380,0.0,1.0,UNKNOWN,False
246617939,0.0,1.0,UNKNOWN,False
246619783,0.0,1.0,UNKNOWN,False
246689964,0.0,1.0,UNKNOWN,False
246696264,0.0,1.0,UNKNOWN,False
246726240,0.0,1.0,UNKNOWN,False
246729496,0.0,1.0,UNKNOWN,False
246729517,0.0,1.0,UNKNOWN,False
246747003,0.0,1.0,UNKNOWN,False
246756543,0.0,1.0,UNKNOWN,False
246782422,0.0,1.0,UNKNOWN,False
246798294,0.0,1.0,UNKNOWN,False
246818601,0.0,1.0,UNKNOWN,False
246839208,0.0,1.0,UNKNOWN,False
246904805,0.0,1.0,UNKNOWN,False
246920116,0.0,1.0,UNKNOWN,False
246960278,0.0,1.0,UNKNOWN,False
247001551,0.0,1.0,UNKNOWN,False
247058458,0.0,1.0,UNKNOWN,False
247077980,0.0,1.0,UNKNOWN,False
247095734,0.0,1.0,UNKNOWN,False
247184320,0.0,1.0,UNKNOWN,False
247184338,0.0,1.0,UNKNOWN,False
247193626,0.0,1.0,UNKNOWN,False
247211875,0.0,1.0,UNKNOWN,False
247327081,0.0,1.0,UNKNOWN,False
247360939,0.0,1.0,UNKNOWN,False
247367436,0.0,1.0,UNKNOWN,False
247404390,0.0,1.0,UNKNOWN,False
247446691,0.0,1.0,UNKNOWN,False
247474645,0.0,1.0,UNKNOWN,False
247595761,0.0,1.0,UNKNOWN,False
247610787,0.0,1.0,UNKNOWN,False
247612173,0.0,1.0,UNKNOWN,False
247629787,0.0,1.0,UNKNOWN,False
247630561,0.0,1.0,UNKNOWN,False
247635280,0.0,1.0,UNKNOWN,False
247637134,0.0,1.0,UNKNOWN,False
247643158,0.0,1.0,UNKNOWN,False
247661794,0.0,1.0,UNKNOWN,False
247686003,0.0,1.0,UNKNOWN,False
247707752,0.0,1.0,UNKNOWN,False
247708781,0.0,1.0,UNKNOWN,False
247738770,0.0,1.0,UNKNOWN,False
247738794,0.0,1.0,UNKNOWN,False
247742916,0.0,1.0,UNKNOWN,False
247788979,0.0,1.0,UNKNOWN,False
247834038,0.0,1.0,UNKNOWN,False
247859095,0.0,1.0,UNKNOWN,False
247881262,0.0,1.0,UNKNOWN,False
247886054,0.0,1.0,UNKNOWN,False
247896561,0.0,1.0,UNKNOWN,False
247910433,0.0,1.0,UNKNOWN,False
247969788,0.0,1.0,UNKNOWN,False
247985355,0.0,1.0,UNKNOWN,False
248015079,0.0,1.0,UNKNOWN,False
248031166,0.0,1.0,UNKNOWN,False
248068068,0.0,1.0,UNKNOWN,False
248075438,0.0,1.0,UNKNOWN,False
248090548,0.0,1.0,UNKNOWN,False
248104837,0.0,1.0,UNKNOWN,False
248107012,0.0,1.0,UNKNOWN,False
248108419,0.0,1.0,UNKNOWN,False
248164664,0.0,1.0,UNKNOWN,False
248167915,0.0,1.0,UNKNOWN,False
248210870,0.0,1.0,UNKNOWN,False
248259183,0.0,1.0,UNKNOWN,False
248267201,0.0,1.0,UNKNOWN,False
248285462,0.0,1.0,UNKNOWN,False
248306838,0.0,1.0,UNKNOWN,False
248347689,0.0,1.0,UNKNOWN,False
248374731,0.0,1.0,UNKNOWN,False
248375075,0.0,1.0,UNKNOWN,False
248409834,0.0,1.0,UNKNOWN,False
248423960,0.0,1.0,UNKNOWN,False
248432519,0.0,1.0,UNKNOWN,False
248484007,0.0,1.0,UNKNOWN,False
248499870,0.0,1.0,UNKNOWN,False
248502934,0.0,1.0,UNKNOWN,False
248542774,0.0,1.0,UNKNOWN,False
248583591,0.0,1.0,UNKNOWN,False
248671988,0.0,1.0,UNKNOWN,False
248677180,0.0,1.0,UNKNOWN,False
248714159,0.0,1.0,UNKNOWN,False
248783347,0.0,1.0,UNKNOWN,False
248783506,0.0,1.0,UNKNOWN,False
248839311,0.0,1.0,UNKNOWN,False
248846197,0.0,1.0,UNKNOWN,False
248871106,0.0,1.0,UNKNOWN,False
248908068,0.0,1.0,UNKNOWN,False
248931575,0.0,1.0,UNKNOWN,False
248936305,0.0,1.0,UNKNOWN,False
248980797,0.0,1.0,UNKNOWN,False
249006666,0.0,1.0,UNKNOWN,False
249012565,0.0,1.0,UNKNOWN,False
249045997,0.0,1.0,UNKNOWN,False
249088299,0.0,1.0,UNKNOWN,False
249106438,0.0,1.0,UNKNOWN,False
249145012,0.0,1.0,UNKNOWN,False
249153290,0.0,1.0,UNKNOWN,False
249158473,0.0,1.0,UNKNOWN,False
249171220,0.0,1.0,UNKNOWN,False
249215488,0.0,1.0,UNKNOWN,False
249252752,0.0,1.0,UNKNOWN,False
249271802,0.0,1.0,UNKNOWN,False
249301226,0.0,1.0,UNKNOWN,False
249324437,0.0,1.0,UNKNOWN,False
249341352,0.0,1.0,UNKNOWN,False
249369476,0.0,1.0,UNKNOWN,False
249372331,0.0,1.0,UNKNOWN,False
249408728,0.0,1.0,UNKNOWN,False
249488099,0.0,1.0,UNKNOWN,False
249488556,0.0,1.0,UNKNOWN,False
249528839,0.0,1.0,UNKNOWN,False
249582075,0.0,1.0,UNKNOWN,False
249602377,0.0,1.0,UNKNOWN,False
249628021,0.0,1.0,UNKNOWN,False
249686424,0.0,1.0,UNKNOWN,False
249691599,0.0,1.0,UNKNOWN,False
249732885,0.0,1.0,UNKNOWN,False
249734854,0.0,1.0,UNKNOWN,False
249753639,0.0,1.0,UNKNOWN,False
249755047,0.0,1.0,UNKNOWN,False
249788146,0.0,1.0,UNKNOWN,False
249800572,0.0,1.0,UNKNOWN,False
249821979,0.0,1.0,UNKNOWN,False
249870577,0.0,1.0,UNKNOWN,False
249881668,0.0,1.0,UNKNOWN,False
249885566,0.0,1.0,UNKNOWN,False
249901639,0.0,1.0,UNKNOWN,False
249922104,0.0,1.0,UNKNOWN,False
249962714,0.0,1.0,UNKNOWN,False
249968146,0.0,1.0,UNKNOWN,False
250011390,0.0,1.0,UNKNOWN,False
250054535,0.0,1.0,UNKNOWN,False
250099365,0.0,1.0,UNKNOWN,False
250110069,0.0,1.0,UNKNOWN,False
250140055,0.0,1.0,UNKNOWN,False
250157986,0.0,1.0,UNKNOWN,False
250165620,0.0,1.0,UNKNOWN,False
250165751,0.0,1.0,UNKNOWN,False
250179156,0.0,1.0,UNKNOWN,False
250199031,0.0,1.0,UNKNOWN,False
250199924,0.0,1.0,UNKNOWN,False
250265732,0.0,1.0,UNKNOWN,False
250275885,0.0,1.0,UNKNOWN,False
250278298,0.0,1.0,UNKNOWN,False
250342619,0.0,1.0,UNKNOWN,False
250347428,0.0,1.0,UNKNOWN,False
250356123,0.0,1.0,UNKNOWN,False
250358843,0.0,1.0,UNKNOWN,False
250399541,0.0,1.0,UNKNOWN,False
250424869,0.0,1.0,UNKNOWN,False
250426361,0.0,1.0,UNKNOWN,False
250510522,0.0,1.0,UNKNOWN,False
250530346,0.0,1.0,UNKNOWN,False
250549574,0.0,1.0,UNKNOWN,False
250581322,0.0,1.0,UNKNOWN,False
250603746,0.0,1.0,UNKNOWN,False
250635003,0.0,1.0,UNKNOWN,False
250642474,0.0,1.0,UNKNOWN,False
250662647,0.0,1.0,UNKNOWN,False
250686990,0.0,1.0,UNKNOWN,False
250687578,0.0,1.0,UNKNOWN,False
250696406,0.0,1.0,UNKNOWN,False
250716545,0.0,1.0,UNKNOWN,False
250734334,0.0,1.0,UNKNOWN,False
250738722,0.0,1.0,UNKNOWN,False
250743717,0.0,1.0,UNKNOWN,False
250809416,0.0,1.0,UNKNOWN,False
250848156,0.0,1.0,UNKNOWN,False
250853802,0.0,1.0,UNKNOWN,False
250906432,0.0,1.0,UNKNOWN,False
250907547,0.0,1.0,UNKNOWN,False
250917523,0.0,1.0,UNKNOWN,False
250921526,0.0,1.0,UNKNOWN,False
250986512,0.0,1.0,UNKNOWN,False
251107344,0.0,1.0,UNKNOWN,False
251120079,0.0,1.0,UNKNOWN,False
251120839,0.0,1.0,UNKNOWN,False
251218040,0.0,1.0,UNKNOWN,False
251280586,0.0,1.0,UNKNOWN,False
251282847,0.0,1.0,UNKNOWN,False
251287992,0.0,1.0,UNKNOWN,False
251300850,0.0,1.0,UNKNOWN,False
251313542,0.0,1.0,UNKNOWN,False
251319983,0.0,1.0,UNKNOWN,False
251407189,0.0,1.0,UNKNOWN,False
251411835,0.0,1.0,UNKNOWN,False
251427936,0.0,1.0,UNKNOWN,False
251450579,0.0,1.0,UNKNOWN,False
251451636,0.0,1.0,UNKNOWN,False
251461395,0.0,1.0,UNKNOWN,False
251521191,0.0,1.0,UNKNOWN,False
251521643,0.0,1.0,UNKNOWN,False
251593143,0.0,1.0,UNKNOWN,False
251597076,0.0,1.0,UNKNOWN,False
251626056,0.0,1.0,UNKNOWN,False
251659957,0.0,1.0,UNKNOWN,False
251681340,0.0,1.0,UNKNOWN,False
251701374,0.0,1.0,UNKNOWN,False
251734711,0.0,1.0,UNKNOWN,False
251735098,0.0,1.0,UNKNOWN,False
251736241,0.0,1.0,UNKNOWN,False
251814607,0.0,1.0,UNKNOWN,False
251823560,0.0,1.0,UNKNOWN,False
251847059,0.0,1.0,UNKNOWN,False
251873353,0.0,1.0,UNKNOWN,False
251879575,0.0,1.0,UNKNOWN,False
251883186,0.0,1.0,UNKNOWN,False
251920650,0.0,1.0,UNKNOWN,False
251975719,0.0,1.0,UNKNOWN,False
252064074,0.0,1.0,UNKNOWN,False
252075862,0.0,1.0,UNKNOWN,False
252105073,0.0,1.0,UNKNOWN,False
252112730,0.0,1.0,UNKNOWN,False
252155843,0.0,1.0,UNKNOWN,False
252163423,0.0,1.0,UNKNOWN,False
252193154,0.0,1.0,UNKNOWN,False
252219727,0.0,1.0,UNKNOWN,False
252240153,0.0,1.0,UNKNOWN,False
252256981,0.0,1.0,UNKNOWN,False
