body_pre,body_post,weight,source_type,target_type
20976,10197,30,LC4,DNp02
100485,10020,30,LC4,AMMC-A1
17266,11926,30,LC4,LoVP85
30803,531648,30,LC4,
17668,11020,30,LC4,DNp05
23202,10074,30,LC4,PVLP010
16128,514764,30,LC4,PVLP141
533129,18628,30,LC4,
16628,16459,30,LC4,PVLP024
19954,19454,30,LC4,PVLP024
20588,16459,30,LC4,PVLP024
21287,16459,30,LC4,PVLP024
77614,10017,30,LC4,AMMC-A1
77614,10752,30,LC4,DNp03
20282,10106,30,LC4,DNp11
20282,527536,30,LC4,
31429,10197,30,LC4,DNp02
35262,10020,30,LC4,AMMC-A1
16138,10146,30,LC4,AMMC-A1
17364,24363,30,LC4,LC14a-1
27624,519416,30,LC4,
22194,532199,30,LC4,AMMC-A1
515900,11927,30,LC4,PVLP122
16809,10259,30,LC4,DNp11
29514,16475,30,LC4,PVLP024
22772,10257,30,LC4,AMMC-A1
20016,10277,30,LC4,AMMC-A1
17608,71157,30,LC4,CB3513
26112,19454,30,LC4,PVLP024
111787,10259,30,LC4,DNp11
111787,10010,30,LC4,DNp01
17054,10297,29,LC4,LHAD1g1
20808,10117,29,LC4,DNp02
38065,16459,29,LC4,PVLP024
19634,16459,29,LC4,PVLP024
20016,10117,29,LC4,DNp02
29514,10020,29,LC4,AMMC-A1
23929,531648,29,LC4,
31301,10020,29,LC4,AMMC-A1
31301,10259,29,LC4,DNp11
21287,532199,29,LC4,AMMC-A1
30803,12215,29,LC4,PVLP122
17668,532199,29,LC4,AMMC-A1
519931,524001,29,LC4,DNp05
23792,10146,29,LC4,AMMC-A1
20917,13794,29,LC4,PVLP021
20917,514764,29,LC4,PVLP141
20917,19454,29,LC4,PVLP024
22966,10923,29,LC4,DNg40
512366,10752,29,LC4,DNp03
12349,11895,29,LC4,PVLP022
12349,10145,29,LC4,PVLP130
16917,10020,29,LC4,AMMC-A1
22847,532199,29,LC4,AMMC-A1
23098,16459,29,LC4,PVLP024
23098,10277,29,LC4,AMMC-A1
24338,10106,29,LC4,DNp11
28945,527536,29,LC4,
532254,10257,29,LC4,AMMC-A1
20542,10106,29,LC4,DNp11
18127,523921,29,LC4,PVLP122
29469,16475,29,LC4,PVLP024
512705,16475,29,LC4,PVLP024
512705,10074,29,LC4,PVLP010
17860,16459,29,LC4,PVLP024
20440,16475,28,LC4,PVLP024
20016,19454,28,LC4,PVLP024
20440,10017,28,LC4,AMMC-A1
29563,12215,28,LC4,PVLP122
530029,16475,28,LC4,PVLP024
22975,15665,28,LC4,SAD064
29563,13122,28,LC4,PVLP130
17478,11927,28,LC4,PVLP122
19550,10146,28,LC4,AMMC-A1
518983,10017,28,LC4,AMMC-A1
518983,16475,28,LC4,PVLP024
20859,18628,28,LC4,
18478,10752,28,LC4,DNp03
20399,532199,28,LC4,AMMC-A1
18478,524001,28,LC4,DNp05
17668,12215,28,LC4,PVLP122
17608,526031,28,LC4,PVLP021
512366,10020,28,LC4,AMMC-A1
33137,16475,28,LC4,PVLP024
32597,10752,28,LC4,DNp03
24523,10197,28,LC4,DNp02
17340,10197,28,LC4,DNp02
17860,11020,28,LC4,DNp05
20282,19951,28,LC4,CB3400
30480,19454,28,LC4,PVLP024
31308,10020,28,LC4,AMMC-A1
22194,10106,28,LC4,DNp11
20859,524001,28,LC4,DNp05
23226,10257,28,LC4,AMMC-A1
20572,10074,28,LC4,PVLP010
30087,10017,28,LC4,AMMC-A1
28980,10017,28,LC4,AMMC-A1
16809,527690,28,LC4,PVLP022
27624,71157,28,LC4,CB3513
27750,10257,28,LC4,AMMC-A1
19794,13122,28,LC4,PVLP130
25584,10146,28,LC4,AMMC-A1
81112,10197,28,LC4,DNp02
17054,13794,28,LC4,PVLP021
17987,532199,28,LC4,AMMC-A1
518016,16475,28,LC4,PVLP024
16628,523921,28,LC4,PVLP122
19794,16459,28,LC4,PVLP024
21804,13122,28,LC4,PVLP130
17364,16474,28,LC4,LT60
21721,10752,28,LC4,DNp03
12349,10752,28,LC4,DNp03
16138,76505,28,LC4,
17653,11927,28,LC4,PVLP122
20399,19454,27,LC4,PVLP024
519650,10259,27,LC4,DNp11
111787,10145,27,LC4,PVLP130
16138,10106,27,LC4,DNp11
31429,527690,27,LC4,PVLP022
111787,10017,27,LC4,AMMC-A1
22966,12215,27,LC4,PVLP122
511914,10074,27,LC4,PVLP010
511914,10017,27,LC4,AMMC-A1
27624,18628,27,LC4,
20572,10373,27,LC4,PVLP141
17860,12215,27,LC4,PVLP122
21313,10146,27,LC4,AMMC-A1
22847,24105,27,LC4,LC14a-1
12349,10259,27,LC4,DNp11
24338,532199,27,LC4,AMMC-A1
12349,65991,27,LC4,PVLP021
17340,10017,27,LC4,AMMC-A1
27829,10017,27,LC4,AMMC-A1
22034,12215,27,LC4,PVLP122
14888,10020,27,LC4,AMMC-A1
12032,10752,27,LC4,DNp03
17987,530085,27,LC4,PVLP022
18127,12215,27,LC4,PVLP122
518983,10074,27,LC4,PVLP010
518983,10752,27,LC4,DNp03
77614,10145,27,LC4,PVLP130
20588,19951,27,LC4,CB3400
23392,10146,27,LC4,AMMC-A1
26112,10146,27,LC4,AMMC-A1
20917,532199,27,LC4,AMMC-A1
30480,531648,27,LC4,
18189,514764,27,LC4,PVLP141
20440,10992,27,LC4,PVLP122
20808,13122,27,LC4,PVLP130
20808,10106,27,LC4,DNp11
17270,10074,27,LC4,PVLP010
21804,16659,27,LC4,PVLP011
518439,11472,27,LC4,PVLP015
19260,532199,27,LC4,AMMC-A1
19260,531985,27,LC4,PVLP010
23929,12215,27,LC4,PVLP122
33137,10074,27,LC4,PVLP010
517752,10197,27,LC4,DNp02
512366,527690,27,LC4,PVLP022
18189,530085,27,LC4,PVLP022
31308,524001,26,LC4,DNp05
527408,19454,26,LC4,PVLP024
19543,16459,26,LC4,PVLP024
519931,10017,26,LC4,AMMC-A1
28945,10989,26,LC4,DNp03
518439,10017,26,LC4,AMMC-A1
22194,10277,26,LC4,AMMC-A1
20808,531648,26,LC4,
22034,527536,26,LC4,
519931,16475,26,LC4,PVLP024
16628,530085,26,LC4,PVLP022
81112,11927,26,LC4,PVLP122
81112,65991,26,LC4,PVLP021
17987,531985,26,LC4,PVLP010
34845,11118,26,LC4,PVLP137
514956,10752,26,LC4,DNp03
23202,10020,26,LC4,AMMC-A1
23202,16475,26,LC4,PVLP024
20440,11895,26,LC4,PVLP022
21225,10277,26,LC4,AMMC-A1
22328,10117,26,LC4,DNp02
515900,10228,26,LC4,DNp06
515900,21392,26,LC4,CB3400
21287,12215,26,LC4,PVLP122
518439,10992,26,LC4,PVLP122
22194,531985,26,LC4,PVLP010
530029,10145,26,LC4,PVLP130
530029,16520,26,LC4,PLP219
29469,10197,26,LC4,DNp02
20588,531985,26,LC4,PVLP010
514508,16475,26,LC4,PVLP024
19634,514764,26,LC4,PVLP141
17926,531985,26,LC4,PVLP010
17926,532199,26,LC4,AMMC-A1
17926,514764,26,LC4,PVLP141
30087,10145,26,LC4,PVLP130
24338,13122,26,LC4,PVLP130
16138,532199,26,LC4,AMMC-A1
518544,16475,26,LC4,PVLP024
111787,10020,26,LC4,AMMC-A1
12349,519416,26,LC4,
26112,10277,26,LC4,AMMC-A1
23929,15665,26,LC4,SAD064
21336,10146,26,LC4,AMMC-A1
20016,12215,26,LC4,PVLP122
17608,10145,26,LC4,PVLP130
17608,10361,26,LC4,DNg40
29514,10197,26,LC4,DNp02
511914,11895,26,LC4,PVLP022
19794,514764,26,LC4,PVLP141
20967,10074,26,LC4,PVLP010
19954,532199,26,LC4,AMMC-A1
20399,10277,26,LC4,AMMC-A1
27624,10361,26,LC4,DNg40
535341,10259,26,LC4,DNp11
22847,523921,26,LC4,PVLP122
12824,11895,26,LC4,PVLP022
30803,534040,26,LC4,PVLP015
12349,10197,26,LC4,DNp02
27624,17375,26,LC4,SAD064
24338,13794,25,LC4,PVLP021
24338,10277,25,LC4,AMMC-A1
24338,16459,25,LC4,PVLP024
28980,10752,25,LC4,DNp03
16917,10197,25,LC4,DNp02
30480,527536,25,LC4,
24523,10074,25,LC4,PVLP010
27624,21392,25,LC4,CB3400
20399,16459,25,LC4,PVLP024
16809,10017,25,LC4,AMMC-A1
16809,17375,25,LC4,SAD064
22772,18628,25,LC4,
22772,10017,25,LC4,AMMC-A1
15018,11472,25,LC4,PVLP015
17054,532199,25,LC4,AMMC-A1
18189,12255,25,LC4,PVLP019
18127,532199,25,LC4,AMMC-A1
18432,10074,25,LC4,PVLP010
515900,531899,25,LC4,AVLP452
17548,531648,25,LC4,
23392,531985,25,LC4,PVLP010
23392,10277,25,LC4,AMMC-A1
23392,12215,25,LC4,PVLP122
17987,16459,25,LC4,PVLP024
12032,23263,25,LC4,LC14a-1
12032,11927,25,LC4,PVLP122
28945,17065,25,LC4,CB3513
512705,10257,25,LC4,AMMC-A1
512705,10752,25,LC4,DNp03
22975,527536,25,LC4,
17478,527690,25,LC4,PVLP022
16628,531648,25,LC4,
31429,10020,25,LC4,AMMC-A1
19543,514764,25,LC4,PVLP141
31308,16475,25,LC4,PVLP024
21721,10020,25,LC4,AMMC-A1
21721,10017,25,LC4,AMMC-A1
31308,10257,25,LC4,AMMC-A1
16128,10297,25,LC4,LHAD1g1
14888,11895,25,LC4,PVLP022
518730,521326,25,LC4,AVLP259
530029,10361,25,LC4,DNg40
21287,12110,25,LC4,PLP029
31429,10373,25,LC4,PVLP141
19634,11020,25,LC4,DNp05
32597,10145,25,LC4,PVLP130
37587,11118,25,LC4,PVLP137
23098,532199,25,LC4,AMMC-A1
20673,19454,25,LC4,PVLP024
22847,531648,25,LC4,
22966,527536,25,LC4,
22966,523921,25,LC4,PVLP122
17266,14462,25,LC4,MeLo8
22847,13122,25,LC4,PVLP130
17653,18628,25,LC4,
21151,11020,25,LC4,DNp05
535341,10017,25,LC4,AMMC-A1
100485,10752,25,LC4,DNp03
21313,19454,25,LC4,PVLP024
33137,10020,25,LC4,AMMC-A1
512366,18628,25,LC4,
19543,530085,25,LC4,PVLP022
515476,10145,25,LC4,PVLP130
20282,531648,25,LC4,
21225,16459,25,LC4,PVLP024
21313,16459,25,LC4,PVLP024
21313,10277,25,LC4,AMMC-A1
23792,527536,25,LC4,
20282,13122,25,LC4,PVLP130
516909,524001,24,LC4,DNp05
107513,10020,24,LC4,AMMC-A1
22966,15665,24,LC4,SAD064
31429,10752,24,LC4,DNp03
35262,10017,24,LC4,AMMC-A1
27624,25438,24,LC4,SAD064
515900,10234,24,LC4,DNp35
23202,10752,24,LC4,DNp03
21804,17065,24,LC4,CB3513
519931,10752,24,LC4,DNp03
20808,532199,24,LC4,AMMC-A1
527408,12215,24,LC4,PVLP122
527408,23929,24,LC4,LC4
527408,15815,24,LC4,PVLP021
23792,12215,24,LC4,PVLP122
18478,562991,24,LC4,LoVP85
514508,19302,24,LC4,
23792,523921,24,LC4,PVLP122
17668,10277,24,LC4,AMMC-A1
518439,18628,24,LC4,
34845,10145,24,LC4,PVLP130
34845,10017,24,LC4,AMMC-A1
526286,10017,24,LC4,AMMC-A1
17054,531985,24,LC4,PVLP010
17054,527536,24,LC4,
15018,11927,24,LC4,PVLP122
23929,19951,24,LC4,CB3400
20016,532199,24,LC4,AMMC-A1
17608,11472,24,LC4,PVLP015
20016,16459,24,LC4,PVLP024
21721,10257,24,LC4,AMMC-A1
21721,10259,24,LC4,DNp11
518016,10074,24,LC4,PVLP010
17270,11895,24,LC4,PVLP022
20808,10146,24,LC4,AMMC-A1
29563,10277,24,LC4,AMMC-A1
30480,17065,24,LC4,CB3513
19794,10106,24,LC4,DNp11
12824,10017,24,LC4,AMMC-A1
12824,10257,24,LC4,AMMC-A1
17478,10992,24,LC4,PVLP122
18432,16475,24,LC4,PVLP024
19550,532199,24,LC4,AMMC-A1
18432,10020,24,LC4,AMMC-A1
518983,65991,24,LC4,PVLP021
18127,10277,24,LC4,AMMC-A1
22328,527536,24,LC4,
19550,16459,24,LC4,PVLP024
29469,10074,24,LC4,PVLP010
530029,10197,24,LC4,DNp02
22034,10117,24,LC4,DNp02
14888,18628,24,LC4,
23392,532199,24,LC4,AMMC-A1
20588,527536,24,LC4,
17548,514764,24,LC4,PVLP141
17548,16459,24,LC4,PVLP024
12349,519389,24,LC4,AVLP452
17340,10257,24,LC4,AMMC-A1
17340,527690,24,LC4,PVLP022
22847,10117,24,LC4,DNp02
22847,534040,24,LC4,PVLP015
12349,531899,24,LC4,AVLP452
514956,10361,24,LC4,DNg40
515476,10017,24,LC4,AMMC-A1
515476,10020,24,LC4,AMMC-A1
25584,10277,24,LC4,AMMC-A1
25584,13794,24,LC4,PVLP021
21313,532199,24,LC4,AMMC-A1
16917,10257,24,LC4,AMMC-A1
17860,10989,24,LC4,DNp03
20859,10373,24,LC4,PVLP141
17987,12215,24,LC4,PVLP122
20399,523921,24,LC4,PVLP122
19954,531985,24,LC4,PVLP010
16628,11020,24,LC4,DNp05
535341,16475,24,LC4,PVLP024
27829,10074,24,LC4,PVLP010
22922,18628,23,LC4,
512366,11927,23,LC4,PVLP122
515900,524001,23,LC4,DNp05
17860,22935,23,LC4,LC14a-1
24523,10017,23,LC4,AMMC-A1
24523,11927,23,LC4,PVLP122
512366,523564,23,LC4,PVLP011
28980,10197,23,LC4,DNp02
21336,10277,23,LC4,AMMC-A1
21336,16459,23,LC4,PVLP024
19260,12215,23,LC4,PVLP122
22966,13122,23,LC4,PVLP130
32597,10257,23,LC4,AMMC-A1
20859,11895,23,LC4,PVLP022
12349,18628,23,LC4,
12349,523564,23,LC4,PVLP011
27624,10017,23,LC4,AMMC-A1
22922,10074,23,LC4,PVLP010
16809,10197,23,LC4,DNp02
17266,16930,23,LC4,CB3513
20588,531648,23,LC4,
12032,15994,23,LC4,CB3513
23226,16475,23,LC4,PVLP024
21287,527536,23,LC4,
31301,11927,23,LC4,PVLP122
530029,17375,23,LC4,SAD064
16628,10989,23,LC4,DNp03
516909,10257,23,LC4,AMMC-A1
20542,532199,23,LC4,AMMC-A1
29469,10257,23,LC4,AMMC-A1
22975,12215,23,LC4,PVLP122
31429,16475,23,LC4,PVLP024
20967,10373,23,LC4,PVLP141
29514,10257,23,LC4,AMMC-A1
38065,534040,23,LC4,PVLP015
30480,19301,23,LC4,MeLo13
30480,10923,23,LC4,DNg40
17364,41852,23,LC4,LoVP93
17364,527536,23,LC4,
34845,10257,23,LC4,AMMC-A1
18189,10277,23,LC4,AMMC-A1
15018,17246,23,LC4,PLP219
23929,534040,23,LC4,PVLP015
22034,532199,23,LC4,AMMC-A1
533129,10752,23,LC4,DNp03
81112,523564,23,LC4,PVLP011
81112,11895,23,LC4,PVLP022
37587,531899,23,LC4,AVLP452
37587,65991,23,LC4,PVLP021
524899,10752,23,LC4,DNp03
18127,530085,23,LC4,PVLP022
16128,11020,23,LC4,DNp05
16128,523921,23,LC4,PVLP122
17478,10074,23,LC4,PVLP010
515476,11927,23,LC4,PVLP122
25584,530085,23,LC4,PVLP022
18189,13794,23,LC4,PVLP021
35262,10257,23,LC4,AMMC-A1
21804,16246,23,LC4,AVLP259
519931,10992,23,LC4,PVLP122
16138,12215,23,LC4,PVLP122
19420,532199,23,LC4,AMMC-A1
20917,85544,23,LC4,AVLP452
519931,10020,23,LC4,AMMC-A1
20440,10020,23,LC4,AMMC-A1
18189,19951,22,LC4,CB3400
30087,10992,22,LC4,PVLP122
30087,65991,22,LC4,PVLP021
21721,10992,22,LC4,PVLP122
20440,10197,22,LC4,DNp02
16138,10277,22,LC4,AMMC-A1
17548,10277,22,LC4,AMMC-A1
518730,10017,22,LC4,AMMC-A1
111787,11927,22,LC4,PVLP122
111787,10074,22,LC4,PVLP010
111787,10257,22,LC4,AMMC-A1
516909,10752,22,LC4,DNp03
20967,11895,22,LC4,PVLP022
20588,532199,22,LC4,AMMC-A1
17266,22935,22,LC4,LC14a-1
12032,562991,22,LC4,LoVP85
20976,10257,22,LC4,AMMC-A1
20673,13122,22,LC4,PVLP130
530029,11927,22,LC4,PVLP122
12349,10361,22,LC4,DNg40
17860,523921,22,LC4,PVLP122
24338,534040,22,LC4,PVLP015
22922,11927,22,LC4,PVLP122
520449,527690,22,LC4,PVLP022
18127,11020,22,LC4,DNp05
22975,13794,22,LC4,PVLP021
29417,10017,22,LC4,AMMC-A1
17340,11895,22,LC4,PVLP022
18432,10752,22,LC4,DNp03
17478,531899,22,LC4,AVLP452
20542,13794,22,LC4,PVLP021
20542,12215,22,LC4,PVLP122
17668,531985,22,LC4,PVLP010
23202,11927,22,LC4,PVLP122
23202,10257,22,LC4,AMMC-A1
29469,10145,22,LC4,PVLP130
21225,532199,22,LC4,AMMC-A1
22328,16887,22,LC4,AVLP259
23792,10117,22,LC4,DNp02
514508,10197,22,LC4,DNp02
520449,11895,22,LC4,PVLP022
22922,524001,22,LC4,DNp05
28980,524001,22,LC4,DNp05
19543,19951,22,LC4,CB3400
20572,10257,22,LC4,AMMC-A1
16917,10145,22,LC4,PVLP130
34845,519389,22,LC4,AVLP452
22772,10992,22,LC4,PVLP122
20917,19951,22,LC4,CB3400
34845,519416,22,LC4,
20016,531648,22,LC4,
17608,519389,22,LC4,AVLP452
17608,18628,22,LC4,
38065,527699,22,LC4,SAD064
23929,17065,22,LC4,CB3513
17926,16459,22,LC4,PVLP024
34845,10752,22,LC4,DNp03
30480,10053,22,LC4,LoVC16
20808,12215,22,LC4,PVLP122
26112,527536,22,LC4,
26112,523921,22,LC4,PVLP122
107513,10752,22,LC4,DNp03
107513,16475,22,LC4,PVLP024
21804,527536,22,LC4,
12824,524001,22,LC4,DNp05
22966,15815,22,LC4,PVLP021
32597,10197,22,LC4,DNp02
526286,10752,22,LC4,DNp03
81112,531899,22,LC4,AVLP452
20859,10257,22,LC4,AMMC-A1
22847,10989,22,LC4,DNp03
21165,10277,22,LC4,AMMC-A1
22847,19951,22,LC4,CB3400
30803,91275,22,LC4,PLP219
24523,527690,22,LC4,PVLP022
21165,76505,22,LC4,
21313,76505,21,LC4,
17653,10373,21,LC4,PVLP141
35262,10752,21,LC4,DNp03
22034,13794,21,LC4,PVLP021
31308,10017,21,LC4,AMMC-A1
31308,10992,21,LC4,PVLP122
16138,527536,21,LC4,
81112,10992,21,LC4,PVLP122
35616,527690,21,LC4,PVLP022
20588,13794,21,LC4,PVLP021
20588,10277,21,LC4,AMMC-A1
19634,16474,21,LC4,LT60
19634,10106,21,LC4,DNp11
20588,514764,21,LC4,PVLP141
35262,10259,21,LC4,DNp11
77614,10257,21,LC4,AMMC-A1
20572,524001,21,LC4,DNp05
21165,12215,21,LC4,PVLP122
25584,532199,21,LC4,AMMC-A1
19543,10117,21,LC4,DNp02
19543,531983,21,LC4,AVLP452
535341,65991,21,LC4,PVLP021
21165,13794,21,LC4,PVLP021
17653,524001,21,LC4,DNp05
514956,10017,21,LC4,AMMC-A1
30803,10277,21,LC4,AMMC-A1
111787,11118,21,LC4,PVLP137
27624,523564,21,LC4,PVLP011
27624,21026,21,LC4,CB2371
16809,65991,21,LC4,PVLP021
17266,10989,21,LC4,DNp03
27829,10257,21,LC4,AMMC-A1
17266,531983,21,LC4,AVLP452
28945,523921,21,LC4,PVLP122
22194,13794,21,LC4,PVLP021
22194,13122,21,LC4,PVLP130
22194,19454,21,LC4,PVLP024
20673,527536,21,LC4,
20673,13794,21,LC4,PVLP021
20967,527690,21,LC4,PVLP022
18396,11472,21,LC4,PVLP015
527408,534040,21,LC4,PVLP015
27750,10020,21,LC4,AMMC-A1
12824,18628,21,LC4,
29514,10145,21,LC4,PVLP130
19794,16887,21,LC4,AVLP259
27750,10017,21,LC4,AMMC-A1
29514,11927,21,LC4,PVLP122
21804,10923,21,LC4,DNg40
20808,13794,21,LC4,PVLP021
526286,10728,21,LC4,WED116
30480,531983,21,LC4,AVLP452
34845,10197,21,LC4,DNp02
23929,531983,21,LC4,AVLP452
23929,15815,21,LC4,PVLP021
15018,523564,21,LC4,PVLP011
12824,10752,21,LC4,DNp03
38065,13122,21,LC4,PVLP130
22772,10259,21,LC4,DNp11
34845,65991,21,LC4,PVLP021
20542,527536,21,LC4,
23202,527690,21,LC4,PVLP022
29417,10992,21,LC4,PVLP122
14888,10228,21,LC4,DNp06
19550,10001,21,LC4,DNp01
23202,11895,21,LC4,PVLP022
18478,11927,21,LC4,PVLP122
16128,527536,21,LC4,
16128,17908,21,LC4,WED125
520449,531899,21,LC4,AVLP452
17987,531983,21,LC4,AVLP452
31262,531983,21,LC4,AVLP452
17270,10992,21,LC4,PVLP122
17987,19550,21,LC4,LC4
520449,10373,21,LC4,PVLP141
515900,65991,21,LC4,PVLP021
512366,25438,21,LC4,SAD064
22975,527699,21,LC4,SAD064
22975,19951,21,LC4,CB3400
18127,514764,21,LC4,PVLP141
18127,76505,21,LC4,
22328,13122,21,LC4,PVLP130
29469,10992,21,LC4,PVLP122
29417,71157,20,LC4,CB3513
17478,32529,20,LC4,LC14a-1
527408,531648,20,LC4,
81112,521326,20,LC4,AVLP259
29563,523921,20,LC4,PVLP122
29417,11927,20,LC4,PVLP122
29417,19302,20,LC4,
14888,10752,20,LC4,DNp03
527408,13122,20,LC4,PVLP130
81112,10220,20,LC4,LoVC16
31429,10074,20,LC4,PVLP010
81112,524001,20,LC4,DNp05
22975,523921,20,LC4,PVLP122
17270,10752,20,LC4,DNp03
17270,10020,20,LC4,AMMC-A1
17478,18628,20,LC4,
22975,17065,20,LC4,CB3513
518439,562991,20,LC4,LoVP85
20673,531985,20,LC4,PVLP010
30087,10752,20,LC4,DNp03
20967,524001,20,LC4,DNp05
30087,17375,20,LC4,SAD064
20673,10277,20,LC4,AMMC-A1
514508,18628,20,LC4,
514508,11927,20,LC4,PVLP122
18478,10074,20,LC4,PVLP010
21225,13794,20,LC4,PVLP021
512366,10257,20,LC4,AMMC-A1
19260,514764,20,LC4,PVLP141
33137,18628,20,LC4,
512366,519416,20,LC4,
524899,10992,20,LC4,PVLP122
17364,76505,20,LC4,
17668,20845,20,LC4,MeLo13
21721,562991,20,LC4,LoVP85
30803,10989,20,LC4,DNp03
18478,531899,20,LC4,AVLP452
18478,10992,20,LC4,PVLP122
17364,530085,20,LC4,PVLP022
30803,28415,20,LC4,LC14a-1
17364,531648,20,LC4,
30803,13122,20,LC4,PVLP130
17364,16415,20,LC4,Li30
21165,11020,20,LC4,DNp05
516909,10228,20,LC4,DNp06
28945,531648,20,LC4,
27829,10373,20,LC4,PVLP141
27624,11927,20,LC4,PVLP122
20399,12215,20,LC4,PVLP122
16809,10020,20,LC4,AMMC-A1
28980,10992,20,LC4,PVLP122
16917,11927,20,LC4,PVLP122
22194,527536,20,LC4,
20440,11927,20,LC4,PVLP122
21804,10117,20,LC4,DNp02
27750,17375,20,LC4,SAD064
22922,10259,20,LC4,DNp11
511914,527690,20,LC4,PVLP022
17054,531648,20,LC4,
17054,17065,20,LC4,CB3513
38065,13794,20,LC4,PVLP021
38065,523921,20,LC4,PVLP122
22772,10752,20,LC4,DNp03
23929,527699,20,LC4,SAD064
24523,11895,20,LC4,PVLP022
24523,10373,20,LC4,PVLP141
24523,18340,20,LC4,WED125
24523,16475,20,LC4,PVLP024
17926,530085,20,LC4,PVLP022
30480,13122,20,LC4,PVLP130
26112,532199,20,LC4,AMMC-A1
26112,13794,20,LC4,PVLP021
517752,10020,20,LC4,AMMC-A1
17608,519416,20,LC4,
19794,527536,20,LC4,
12824,527690,20,LC4,PVLP022
514956,10145,20,LC4,PVLP130
21313,530085,20,LC4,PVLP022
21313,514764,20,LC4,PVLP141
19543,531648,20,LC4,
518730,10257,20,LC4,AMMC-A1
19954,12215,20,LC4,PVLP122
77614,11895,20,LC4,PVLP022
12349,10074,20,LC4,PVLP010
20588,16246,20,LC4,AVLP259
77614,523564,20,LC4,PVLP011
12349,21026,20,LC4,CB2371
31301,65991,20,LC4,PVLP021
31301,10074,20,LC4,PVLP010
512705,10373,20,LC4,PVLP141
31301,10752,20,LC4,DNp03
37587,519416,20,LC4,
37587,19302,20,LC4,
21336,10106,20,LC4,DNp11
21336,19951,20,LC4,CB3400
21336,12215,20,LC4,PVLP122
17340,65991,20,LC4,PVLP021
107513,11927,20,LC4,PVLP122
20282,531985,20,LC4,PVLP010
20282,16887,20,LC4,AVLP259
20282,11677,20,LC4,PVLP151
17653,10228,20,LC4,DNp06
519650,10257,20,LC4,AMMC-A1
24338,12215,20,LC4,PVLP122
24338,10117,20,LC4,DNp02
18432,10257,20,LC4,AMMC-A1
22034,531648,20,LC4,
22034,76505,20,LC4,
22034,514764,20,LC4,PVLP141
22966,10989,20,LC4,DNp03
22966,16659,20,LC4,PVLP011
37587,11927,20,LC4,PVLP122
32597,16520,20,LC4,PLP219
22847,11926,19,LC4,LoVP85
21151,11926,19,LC4,LoVP85
19420,11926,19,LC4,LoVP85
81112,10074,19,LC4,PVLP010
81112,10259,19,LC4,DNp11
81112,10228,19,LC4,DNp06
16138,13122,19,LC4,PVLP130
21804,85544,19,LC4,AVLP452
518016,10020,19,LC4,AMMC-A1
518016,10257,19,LC4,AMMC-A1
518016,18628,19,LC4,
17987,76505,19,LC4,
17987,527536,19,LC4,
17987,19951,19,LC4,CB3400
520449,65991,19,LC4,PVLP021
16128,76505,19,LC4,
16628,76505,19,LC4,
23929,527408,19,LC4,LC4
15018,10361,19,LC4,DNg40
15018,15994,19,LC4,CB3513
12824,515900,19,LC4,LC4
17054,15815,19,LC4,PVLP021
17054,11826,19,LC4,PVLP151
38065,531648,19,LC4,
111787,10752,19,LC4,DNp03
514956,519416,19,LC4,
516909,10020,19,LC4,AMMC-A1
514956,10257,19,LC4,AMMC-A1
516909,21342,19,LC4,CL323
17364,15733,19,LC4,CB3544
19550,13794,19,LC4,PVLP021
31262,531648,19,LC4,
16917,10017,19,LC4,AMMC-A1
28945,10277,19,LC4,AMMC-A1
28945,15815,19,LC4,PVLP021
28945,532199,19,LC4,AMMC-A1
17548,527536,19,LC4,
518983,10373,19,LC4,PVLP141
29469,531899,19,LC4,AVLP452
23392,523921,19,LC4,PVLP122
17548,12215,19,LC4,PVLP122
23392,10106,19,LC4,DNp11
17548,523921,19,LC4,PVLP122
17860,15815,19,LC4,PVLP021
19543,532199,19,LC4,AMMC-A1
19543,527536,19,LC4,
17340,10228,19,LC4,DNp06
24338,19951,19,LC4,CB3400
27750,526031,19,LC4,PVLP021
18396,15994,19,LC4,CB3513
30480,532199,19,LC4,AMMC-A1
526286,11895,19,LC4,PVLP022
26112,12215,19,LC4,PVLP122
22194,514764,19,LC4,PVLP141
515900,519389,19,LC4,AVLP452
515900,521326,19,LC4,AVLP259
515900,10373,19,LC4,PVLP141
16809,18628,19,LC4,
16809,10752,19,LC4,DNp03
20859,11927,19,LC4,PVLP122
27624,16520,19,LC4,PLP219
27624,15018,19,LC4,LC4
12032,72379,19,LC4,CB4102
532254,19302,19,LC4,
532254,11927,19,LC4,PVLP122
532254,562991,19,LC4,LoVP85
17926,13794,19,LC4,PVLP021
17270,18628,19,LC4,
29563,531648,19,LC4,
17478,14091,19,LC4,CB3544
17478,10228,19,LC4,DNp06
22975,10117,19,LC4,DNp02
23792,16474,19,LC4,LT60
18478,77583,19,LC4,LoVP93
23792,17065,19,LC4,CB3513
23792,21355,19,LC4,MeLo13
30087,11927,19,LC4,PVLP122
30087,10020,19,LC4,AMMC-A1
20808,527536,19,LC4,
20917,12215,19,LC4,PVLP122
527408,16459,19,LC4,PVLP024
20808,531985,19,LC4,PVLP010
518439,10361,19,LC4,DNg40
518439,17246,19,LC4,PLP219
518439,25438,19,LC4,SAD064
20976,10752,19,LC4,DNp03
19260,527536,19,LC4,
34845,25438,19,LC4,SAD064
34845,531899,19,LC4,AVLP452
30803,17065,19,LC4,CB3513
19954,10277,19,LC4,AMMC-A1
