body_pre,body_post,weight,source_type,descending_type
34372,10601,2,LPLC2,DNpe025
34655,10449,2,LPLC2,DNpe025
34681,10601,2,LPLC2,DNpe025
37925,10601,2,LPLC2,DNpe025
38542,10601,2,LPLC2,DNpe025
35616,10449,1,LC4,DNpe025
35262,10449,1,LC4,DNpe025
34845,10449,1,LC4,DNpe025
29469,10449,1,LC4,DNpe025
26112,10601,1,LC4,DNpe025
25584,10601,1,LC4,DNpe025
107513,10449,1,LC4,DNpe025
23392,10601,1,LC4,DNpe025
22966,10601,1,LC4,DNpe025
22194,10601,1,LC4,DNpe025
21721,10449,1,LC4,DNpe025
21336,10601,1,LC4,DNpe025
20808,10601,1,LC4,DNpe025
20673,10601,1,LC4,DNpe025
20282,10601,1,LC4,DNpe025
19954,10601,1,LC4,DNpe025
19260,10601,1,LC4,DNpe025
18189,10601,1,LC4,DNpe025
17926,10601,1,LC4,DNpe025
17653,10449,1,LC4,DNpe025
17478,10449,1,LC4,DNpe025
17340,10449,1,LC4,DNpe025
17266,10601,1,LC4,DNpe025
512705,10449,1,LC4,DNpe025
514508,10449,1,LC4,DNpe025
518016,10449,1,LC4,DNpe025
520449,10449,1,LC4,DNpe025
530029,10449,1,LC4,DNpe025
535341,10449,1,LC4,DNpe025
39620,10601,1,LPLC2,DNpe025
34110,10601,1,LPLC2,DNpe025
33439,10601,1,LPLC2,DNpe025
33396,10601,1,LPLC2,DNpe025
32237,10449,1,LPLC2,DNpe025
30041,10601,1,LPLC2,DNpe025
29391,10601,1,LPLC2,DNpe025
28011,10449,1,LPLC2,DNpe025
27796,10449,1,LPLC2,DNpe025
27355,10449,1,LPLC2,DNpe025
26915,10601,1,LPLC2,DNpe025
25136,10449,1,LPLC2,DNpe025
24568,10449,1,LPLC2,DNpe025
24118,10601,1,LPLC2,DNpe025
23878,10601,1,LPLC2,DNpe025
21769,10601,1,LPLC2,DNpe025
21562,10601,1,LPLC2,DNpe025
20799,10449,1,LPLC2,DNpe025
20182,10601,1,LPLC2,DNpe025
524366,10449,1,LPLC2,DNpe025
531014,10449,1,LPLC2,DNpe025
29753,12218,1,LPLC2,DNpe031
25209,12218,1,LPLC2,DNpe031
525844,12222,1,LPLC2,DNpe031
30893,522345,3,LPLC2,DNpe037
19911,522345,1,LPLC2,DNpe037
531014,522345,1,LPLC2,DNpe037
31105,10091,13,LPLC2,DNpe042
531014,10091,13,LPLC2,DNpe042
29391,12628,12,LPLC2,DNpe042
23919,10091,11,LPLC2,DNpe042
525844,10091,10,LPLC2,DNpe042
29702,10091,10,LPLC2,DNpe042
22261,12628,9,LPLC2,DNpe042
28044,12628,9,LPLC2,DNpe042
33439,12628,9,LPLC2,DNpe042
25286,10091,9,LPLC2,DNpe042
32237,10091,8,LPLC2,DNpe042
518731,10091,8,LPLC2,DNpe042
33694,12628,7,LPLC2,DNpe042
39620,12628,7,LPLC2,DNpe042
24187,12628,7,LPLC2,DNpe042
24268,12628,7,LPLC2,DNpe042
23247,10091,7,LPLC2,DNpe042
19787,10091,7,LPLC2,DNpe042
37925,12628,7,LPLC2,DNpe042
32223,10091,6,LPLC2,DNpe042
19589,12628,6,LPLC2,DNpe042
25572,10091,6,LPLC2,DNpe042
23878,12628,6,LPLC2,DNpe042
29955,10091,6,LPLC2,DNpe042
29287,12628,6,LPLC2,DNpe042
21361,10091,6,LPLC2,DNpe042
30512,10091,6,LPLC2,DNpe042
20269,12628,6,LPLC2,DNpe042
20471,12628,6,LPLC2,DNpe042
536444,10091,6,LPLC2,DNpe042
24308,10091,5,LPLC2,DNpe042
38542,12628,5,LPLC2,DNpe042
50287,12628,5,LPLC2,DNpe042
21808,12628,5,LPLC2,DNpe042
28003,12628,5,LPLC2,DNpe042
28011,10091,5,LPLC2,DNpe042
25316,12628,5,LPLC2,DNpe042
40811,10091,5,LPLC2,DNpe042
524366,10091,5,LPLC2,DNpe042
27355,10091,5,LPLC2,DNpe042
25511,12628,5,LPLC2,DNpe042
34372,12628,5,LPLC2,DNpe042
32737,10091,5,LPLC2,DNpe042
18672,12628,5,LPLC2,DNpe042
26393,12628,4,LPLC2,DNpe042
26528,10091,4,LPLC2,DNpe042
27566,12628,4,LPLC2,DNpe042
515971,10091,4,LPLC2,DNpe042
33396,12628,4,LPLC2,DNpe042
517079,10091,4,LPLC2,DNpe042
34655,10091,4,LPLC2,DNpe042
24401,12628,4,LPLC2,DNpe042
23665,10091,4,LPLC2,DNpe042
129687,10091,4,LPLC2,DNpe042
20799,10091,4,LPLC2,DNpe042
20047,12628,4,LPLC2,DNpe042
19911,10091,4,LPLC2,DNpe042
31563,10091,4,LPLC2,DNpe042
533895,10091,4,LPLC2,DNpe042
19146,12628,4,LPLC2,DNpe042
17544,10091,4,LPLC2,DNpe042
13726,10091,4,LPLC2,DNpe042
100103,10091,3,LPLC2,DNpe042
25636,12628,3,LPLC2,DNpe042
22557,10091,3,LPLC2,DNpe042
21862,12628,3,LPLC2,DNpe042
29319,10091,3,LPLC2,DNpe042
21045,12628,3,LPLC2,DNpe042
29815,10091,3,LPLC2,DNpe042
20329,10091,3,LPLC2,DNpe042
20240,10091,3,LPLC2,DNpe042
19608,12628,3,LPLC2,DNpe042
31988,12628,3,LPLC2,DNpe042
33185,12628,3,LPLC2,DNpe042
33406,10091,3,LPLC2,DNpe042
34407,10091,3,LPLC2,DNpe042
35294,10091,3,LPLC2,DNpe042
35680,12628,3,LPLC2,DNpe042
35838,12628,3,LPLC2,DNpe042
35889,12628,3,LPLC2,DNpe042
55627,12628,3,LPLC2,DNpe042
40841,10091,3,LPLC2,DNpe042
514670,10091,3,LPLC2,DNpe042
41097,10091,3,LPLC2,DNpe042
520764,10091,3,LPLC2,DNpe042
521115,10091,3,LPLC2,DNpe042
17608,10091,2,LC4,DNpe042
14030,10091,2,LPLC2,DNpe042
13764,10091,2,LPLC2,DNpe042
17059,10091,2,LPLC2,DNpe042
19830,10091,2,LPLC2,DNpe042
20103,12628,2,LPLC2,DNpe042
20162,12628,2,LPLC2,DNpe042
20694,12628,2,LPLC2,DNpe042
21562,12628,2,LPLC2,DNpe042
24800,12628,2,LPLC2,DNpe042
26147,12628,2,LPLC2,DNpe042
27023,10091,2,LPLC2,DNpe042
27471,12628,2,LPLC2,DNpe042
27796,10091,2,LPLC2,DNpe042
28741,12628,2,LPLC2,DNpe042
29014,12628,2,LPLC2,DNpe042
29598,12628,2,LPLC2,DNpe042
29753,10091,2,LPLC2,DNpe042
30041,12628,2,LPLC2,DNpe042
31257,12628,2,LPLC2,DNpe042
37431,12628,2,LPLC2,DNpe042
37613,12628,2,LPLC2,DNpe042
518439,10091,1,LC4,DNpe042
35632,12628,1,LPLC2,DNpe042
34681,12628,1,LPLC2,DNpe042
34110,12628,1,LPLC2,DNpe042
34051,10091,1,LPLC2,DNpe042
33303,10091,1,LPLC2,DNpe042
32507,12628,1,LPLC2,DNpe042
30938,12628,1,LPLC2,DNpe042
30207,12628,1,LPLC2,DNpe042
29873,12628,1,LPLC2,DNpe042
28871,12628,1,LPLC2,DNpe042
28188,10091,1,LPLC2,DNpe042
25497,12628,1,LPLC2,DNpe042
25136,10091,1,LPLC2,DNpe042
25027,10091,1,LPLC2,DNpe042
24118,12628,1,LPLC2,DNpe042
23590,12628,1,LPLC2,DNpe042
23497,12628,1,LPLC2,DNpe042
23349,10091,1,LPLC2,DNpe042
22218,12628,1,LPLC2,DNpe042
21769,12628,1,LPLC2,DNpe042
21318,12628,1,LPLC2,DNpe042
21299,10091,1,LPLC2,DNpe042
20749,12628,1,LPLC2,DNpe042
20334,12628,1,LPLC2,DNpe042
20182,12628,1,LPLC2,DNpe042
19229,12628,1,LPLC2,DNpe042
19034,12628,1,LPLC2,DNpe042
517078,10091,1,LPLC2,DNpe042
517819,10091,1,LPLC2,DNpe042
14102,10091,1,LPLC2,DNpe042
25316,11334,13,LPLC2,DNpe045
23919,10931,11,LPLC2,DNpe045
536444,10931,10,LPLC2,DNpe045
34681,11334,10,LPLC2,DNpe045
27023,10931,9,LPLC2,DNpe045
29598,11334,9,LPLC2,DNpe045
31257,11334,8,LPLC2,DNpe045
35889,11334,7,LPLC2,DNpe045
29391,11334,7,LPLC2,DNpe045
31105,10931,6,LPLC2,DNpe045
25253,11334,6,LPLC2,DNpe045
29955,10931,6,LPLC2,DNpe045
21562,11334,6,LPLC2,DNpe045
30512,10931,6,LPLC2,DNpe045
39620,11334,5,LPLC2,DNpe045
29873,11334,5,LPLC2,DNpe045
30893,10931,5,LPLC2,DNpe045
521115,10931,5,LPLC2,DNpe045
37925,11334,5,LPLC2,DNpe045
26393,11334,5,LPLC2,DNpe045
27716,10931,5,LPLC2,DNpe045
34372,11334,5,LPLC2,DNpe045
37431,11334,5,LPLC2,DNpe045
17544,10931,5,LPLC2,DNpe045
24308,10931,4,LPLC2,DNpe045
24268,11334,4,LPLC2,DNpe045
24118,11334,4,LPLC2,DNpe045
34110,11334,4,LPLC2,DNpe045
23590,11334,4,LPLC2,DNpe045
31988,11334,4,LPLC2,DNpe045
134521,10931,4,LPLC2,DNpe045
21769,11334,4,LPLC2,DNpe045
29287,11334,4,LPLC2,DNpe045
22975,11334,3,LC4,DNpe045
24187,11334,3,LPLC2,DNpe045
27566,11334,3,LPLC2,DNpe045
21862,11334,3,LPLC2,DNpe045
30041,11334,3,LPLC2,DNpe045
19911,10931,3,LPLC2,DNpe045
33303,10931,3,LPLC2,DNpe045
33439,11334,3,LPLC2,DNpe045
33965,10931,3,LPLC2,DNpe045
34655,10931,3,LPLC2,DNpe045
37613,11334,3,LPLC2,DNpe045
55627,11334,3,LPLC2,DNpe045
525844,10931,3,LPLC2,DNpe045
15804,10931,3,LPLC2,DNpe045
16809,10931,2,LC4,DNpe045
520764,10931,2,LPLC2,DNpe045
531014,10931,2,LPLC2,DNpe045
19589,11334,2,LPLC2,DNpe045
20269,11334,2,LPLC2,DNpe045
20471,11334,2,LPLC2,DNpe045
20535,11334,2,LPLC2,DNpe045
129687,10931,2,LPLC2,DNpe045
24568,10931,2,LPLC2,DNpe045
24840,10931,2,LPLC2,DNpe045
25497,11334,2,LPLC2,DNpe045
26416,10931,2,LPLC2,DNpe045
26915,11334,2,LPLC2,DNpe045
27399,10931,2,LPLC2,DNpe045
28011,10931,2,LPLC2,DNpe045
28741,11334,2,LPLC2,DNpe045
30895,10931,2,LPLC2,DNpe045
30938,11334,2,LPLC2,DNpe045
32737,10931,2,LPLC2,DNpe045
33185,11334,2,LPLC2,DNpe045
33396,11334,2,LPLC2,DNpe045
33694,11334,2,LPLC2,DNpe045
34051,10931,2,LPLC2,DNpe045
35632,11334,2,LPLC2,DNpe045
38542,11334,2,LPLC2,DNpe045
34845,10931,1,LC4,DNpe045
21313,11334,1,LC4,DNpe045
21287,11334,1,LC4,DNpe045
512366,10931,1,LC4,DNpe045
517752,10931,1,LC4,DNpe045
14888,10931,1,LC4,DNpe045
530029,10931,1,LC4,DNpe045
50287,11334,1,LPLC2,DNpe045
41097,10931,1,LPLC2,DNpe045
35680,11334,1,LPLC2,DNpe045
33406,10931,1,LPLC2,DNpe045
32237,10931,1,LPLC2,DNpe045
31964,11334,1,LPLC2,DNpe045
30207,11334,1,LPLC2,DNpe045
29986,11334,1,LPLC2,DNpe045
29319,10931,1,LPLC2,DNpe045
28044,11334,1,LPLC2,DNpe045
27796,10931,1,LPLC2,DNpe045
27471,11334,1,LPLC2,DNpe045
25511,11334,1,LPLC2,DNpe045
25286,10931,1,LPLC2,DNpe045
25136,10931,1,LPLC2,DNpe045
25027,10931,1,LPLC2,DNpe045
24800,11334,1,LPLC2,DNpe045
24401,11334,1,LPLC2,DNpe045
23497,11334,1,LPLC2,DNpe045
112292,10931,1,LPLC2,DNpe045
22253,10931,1,LPLC2,DNpe045
22218,11334,1,LPLC2,DNpe045
21899,11334,1,LPLC2,DNpe045
20799,10931,1,LPLC2,DNpe045
20749,11334,1,LPLC2,DNpe045
20182,11334,1,LPLC2,DNpe045
20047,11334,1,LPLC2,DNpe045
19830,10931,1,LPLC2,DNpe045
19608,11334,1,LPLC2,DNpe045
19549,11334,1,LPLC2,DNpe045
19034,11334,1,LPLC2,DNpe045
515971,10931,1,LPLC2,DNpe045
518731,10931,1,LPLC2,DNpe045
524366,10931,1,LPLC2,DNpe045
13764,10931,1,LPLC2,DNpe045
13132,10590,10,LPLC2,DNpe052
517078,10590,7,LPLC2,DNpe052
26416,10590,6,LPLC2,DNpe052
19830,10590,6,LPLC2,DNpe052
13764,10590,5,LPLC2,DNpe052
25286,10590,5,LPLC2,DNpe052
15804,10590,5,LPLC2,DNpe052
17990,10590,5,LPLC2,DNpe052
18929,11632,5,LPLC2,DNpe052
111903,10590,4,LPLC2,DNpe052
25524,10590,3,LPLC2,DNpe052
22677,11632,3,LPLC2,DNpe052
27399,10590,3,LPLC2,DNpe052
21899,11632,3,LPLC2,DNpe052
21299,10590,3,LPLC2,DNpe052
12384,10590,3,LPLC2,DNpe052
20240,10590,3,LPLC2,DNpe052
536444,10590,3,LPLC2,DNpe052
515971,10590,3,LPLC2,DNpe052
14465,11632,2,LPLC2,DNpe052
17774,10590,2,LPLC2,DNpe052
17880,10590,2,LPLC2,DNpe052
19034,11632,2,LPLC2,DNpe052
19549,11632,2,LPLC2,DNpe052
20799,10590,2,LPLC2,DNpe052
21703,11632,2,LPLC2,DNpe052
21769,11632,2,LPLC2,DNpe052
22557,10590,2,LPLC2,DNpe052
23349,10590,2,LPLC2,DNpe052
24605,10590,2,LPLC2,DNpe052
25316,11632,2,LPLC2,DNpe052
33303,10590,2,LPLC2,DNpe052
41097,10590,1,LPLC2,DNpe052
35294,10590,1,LPLC2,DNpe052
34407,10590,1,LPLC2,DNpe052
30895,10590,1,LPLC2,DNpe052
29955,10590,1,LPLC2,DNpe052
29815,10590,1,LPLC2,DNpe052
29753,10590,1,LPLC2,DNpe052
29391,11632,1,LPLC2,DNpe052
27023,10590,1,LPLC2,DNpe052
26730,11632,1,LPLC2,DNpe052
26528,10590,1,LPLC2,DNpe052
25854,10590,1,LPLC2,DNpe052
24840,10590,1,LPLC2,DNpe052
23665,10590,1,LPLC2,DNpe052
23247,10590,1,LPLC2,DNpe052
22253,10590,1,LPLC2,DNpe052
21361,10590,1,LPLC2,DNpe052
21318,11632,1,LPLC2,DNpe052
21045,11632,1,LPLC2,DNpe052
129687,10590,1,LPLC2,DNpe052
20694,11632,1,LPLC2,DNpe052
20584,11632,1,LPLC2,DNpe052
134521,10590,1,LPLC2,DNpe052
20162,11632,1,LPLC2,DNpe052
19249,11632,1,LPLC2,DNpe052
17544,10590,1,LPLC2,DNpe052
17059,10590,1,LPLC2,DNpe052
517079,10590,1,LPLC2,DNpe052
518731,10590,1,LPLC2,DNpe052
521115,10590,1,LPLC2,DNpe052
13726,10590,1,LPLC2,DNpe052
531014,10590,1,LPLC2,DNpe052
533895,10590,1,LPLC2,DNpe052
11498,10590,1,LPLC2,DNpe052
29391,10732,26,LPLC2,DNpe056
25136,10223,26,LPLC2,DNpe056
29702,10223,26,LPLC2,DNpe056
32237,10223,24,LPLC2,DNpe056
55627,10732,23,LPLC2,DNpe056
29955,10223,22,LPLC2,DNpe056
28871,10732,22,LPLC2,DNpe056
40811,10223,22,LPLC2,DNpe056
28011,10223,22,LPLC2,DNpe056
30893,10223,22,LPLC2,DNpe056
39620,10732,20,LPLC2,DNpe056
531014,10223,20,LPLC2,DNpe056
34110,10732,20,LPLC2,DNpe056
24268,10732,19,LPLC2,DNpe056
35294,10223,19,LPLC2,DNpe056
27355,10223,19,LPLC2,DNpe056
24187,10732,19,LPLC2,DNpe056
27023,10223,19,LPLC2,DNpe056
25027,10223,18,LPLC2,DNpe056
21562,10732,18,LPLC2,DNpe056
28741,10732,18,LPLC2,DNpe056
19911,10223,18,LPLC2,DNpe056
34655,10223,17,LPLC2,DNpe056
33396,10732,17,LPLC2,DNpe056
25253,10732,17,LPLC2,DNpe056
25209,10223,17,LPLC2,DNpe056
26393,10732,16,LPLC2,DNpe056
31257,10732,16,LPLC2,DNpe056
22557,10223,16,LPLC2,DNpe056
31105,10223,16,LPLC2,DNpe056
24118,10732,16,LPLC2,DNpe056
525844,10223,15,LPLC2,DNpe056
27716,10223,15,LPLC2,DNpe056
29287,10732,15,LPLC2,DNpe056
28188,10223,15,LPLC2,DNpe056
23919,10223,15,LPLC2,DNpe056
33303,10223,15,LPLC2,DNpe056
20471,10732,14,LPLC2,DNpe056
29598,10732,14,LPLC2,DNpe056
23878,10732,14,LPLC2,DNpe056
536444,10223,14,LPLC2,DNpe056
524366,10223,14,LPLC2,DNpe056
33694,10732,14,LPLC2,DNpe056
30041,10732,14,LPLC2,DNpe056
30895,10223,13,LPLC2,DNpe056
31988,10732,13,LPLC2,DNpe056
30938,10732,13,LPLC2,DNpe056
29319,10223,13,LPLC2,DNpe056
33965,10223,13,LPLC2,DNpe056
27796,10223,13,LPLC2,DNpe056
33439,10732,13,LPLC2,DNpe056
37925,10732,13,LPLC2,DNpe056
17544,10223,13,LPLC2,DNpe056
29753,10223,13,LPLC2,DNpe056
29815,10223,12,LPLC2,DNpe056
40841,10223,12,LPLC2,DNpe056
24308,10223,12,LPLC2,DNpe056
26915,10732,12,LPLC2,DNpe056
517079,10223,12,LPLC2,DNpe056
23550,10223,12,LPLC2,DNpe056
21045,10732,11,LPLC2,DNpe056
29183,10732,11,LPLC2,DNpe056
31563,10223,11,LPLC2,DNpe056
29216,10732,11,LPLC2,DNpe056
20162,10732,11,LPLC2,DNpe056
25511,10732,11,LPLC2,DNpe056
26147,10732,11,LPLC2,DNpe056
134521,10223,11,LPLC2,DNpe056
20799,10223,11,LPLC2,DNpe056
28044,10732,11,LPLC2,DNpe056
32223,10223,10,LPLC2,DNpe056
41097,10223,10,LPLC2,DNpe056
38542,10732,10,LPLC2,DNpe056
34407,10223,10,LPLC2,DNpe056
23665,10223,10,LPLC2,DNpe056
25636,10732,10,LPLC2,DNpe056
520764,10223,10,LPLC2,DNpe056
533895,10223,10,LPLC2,DNpe056
22261,10732,9,LPLC2,DNpe056
27399,10223,9,LPLC2,DNpe056
50287,10732,9,LPLC2,DNpe056
34051,10223,9,LPLC2,DNpe056
21862,10732,9,LPLC2,DNpe056
22253,10223,9,LPLC2,DNpe056
25575,10223,9,LPLC2,DNpe056
33185,10732,9,LPLC2,DNpe056
35889,10732,9,LPLC2,DNpe056
15804,10223,9,LPLC2,DNpe056
24401,10732,9,LPLC2,DNpe056
20047,10732,8,LPLC2,DNpe056
25572,10223,8,LPLC2,DNpe056
24800,10732,8,LPLC2,DNpe056
24840,10223,8,LPLC2,DNpe056
32737,10223,8,LPLC2,DNpe056
17880,10223,8,LPLC2,DNpe056
23590,10732,8,LPLC2,DNpe056
26416,10223,8,LPLC2,DNpe056
33406,10223,7,LPLC2,DNpe056
34372,10732,7,LPLC2,DNpe056
32507,10732,7,LPLC2,DNpe056
27471,10732,7,LPLC2,DNpe056
27566,10732,7,LPLC2,DNpe056
25286,10223,7,LPLC2,DNpe056
25524,10223,7,LPLC2,DNpe056
26528,10223,7,LPLC2,DNpe056
23497,10732,7,LPLC2,DNpe056
30207,10732,7,LPLC2,DNpe056
20535,10732,7,LPLC2,DNpe056
19608,10732,7,LPLC2,DNpe056
31964,10732,7,LPLC2,DNpe056
20182,10732,6,LPLC2,DNpe056
19787,10223,6,LPLC2,DNpe056
129687,10223,6,LPLC2,DNpe056
29014,10732,6,LPLC2,DNpe056
35632,10732,6,LPLC2,DNpe056
518731,10223,6,LPLC2,DNpe056
521115,10223,6,LPLC2,DNpe056
12384,10223,5,LPLC2,DNpe056
30512,10223,5,LPLC2,DNpe056
26730,10732,5,LPLC2,DNpe056
517819,10223,5,LPLC2,DNpe056
23247,10223,5,LPLC2,DNpe056
25854,10223,5,LPLC2,DNpe056
35838,10732,5,LPLC2,DNpe056
37431,10732,5,LPLC2,DNpe056
35680,10732,5,LPLC2,DNpe056
19229,10732,5,LPLC2,DNpe056
515971,10223,4,LPLC2,DNpe056
17775,10223,4,LPLC2,DNpe056
25267,10732,4,LPLC2,DNpe056
25316,10732,4,LPLC2,DNpe056
24568,10223,4,LPLC2,DNpe056
34681,10732,4,LPLC2,DNpe056
23349,10223,4,LPLC2,DNpe056
29873,10732,4,LPLC2,DNpe056
37613,10732,4,LPLC2,DNpe056
21808,10732,4,LPLC2,DNpe056
28003,10732,3,LPLC2,DNpe056
21899,10732,3,LPLC2,DNpe056
29986,10732,3,LPLC2,DNpe056
20329,10223,3,LPLC2,DNpe056
20269,10732,3,LPLC2,DNpe056
18900,10223,3,LPLC2,DNpe056
13726,10223,3,LPLC2,DNpe056
16138,10732,2,LC4,DNpe056
17860,10732,2,LC4,DNpe056
14102,10223,2,LPLC2,DNpe056
13764,10223,2,LPLC2,DNpe056
19034,10732,2,LPLC2,DNpe056
20103,10732,2,LPLC2,DNpe056
21299,10223,2,LPLC2,DNpe056
25497,10732,2,LPLC2,DNpe056
23392,10732,1,LC4,DNpe056
16917,10223,1,LC4,DNpe056
515476,10223,1,LC4,DNpe056
111903,10223,1,LPLC2,DNpe056
22677,10732,1,LPLC2,DNpe056
21769,10732,1,LPLC2,DNpe056
20749,10732,1,LPLC2,DNpe056
19842,10732,1,LPLC2,DNpe056
19589,10732,1,LPLC2,DNpe056
18672,10732,1,LPLC2,DNpe056
17990,10223,1,LPLC2,DNpe056
514670,10223,1,LPLC2,DNpe056
14030,10223,1,LPLC2,DNpe056
20440,10030,2,LC4,pIP1
23202,10030,2,LC4,pIP1
77614,10030,1,LC4,pIP1
20967,10030,1,LC4,pIP1
20859,10030,1,LC4,pIP1
19260,10038,1,LC4,pIP1
518983,10030,1,LC4,pIP1
