bodyId_pre,pre_type,pre_side,pre_nt,bodyId_post,post_type,post_side,weight,weight_normalized,edge_class
29598,LPLC2,right,acetylcholine,23590,LPLC2,right,3,0.01744186046511628,intra_population
34051,LPLC2,left,acetylcholine,32223,LPLC2,left,3,0.01744186046511628,intra_population
17551,LPLC2,right,acetylcholine,25253,LPLC2,right,3,0.01744186046511628,intra_population
23392,LC4,right,acetylcholine,16138,LC4,right,3,0.01744186046511628,intra_population
14465,LPLC2,right,acetylcholine,25316,LPLC2,right,3,0.01744186046511628,intra_population
34110,LPLC2,right,acetylcholine,32507,LPLC2,right,3,0.01744186046511628,intra_population
34051,LPLC2,left,acetylcholine,26528,LPLC2,left,3,0.01744186046511628,intra_population
34110,LPLC2,right,acetylcholine,33439,LPLC2,right,3,0.01744186046511628,intra_population
25584,LC4,right,acetylcholine,21804,LC4,right,3,0.01744186046511628,intra_population
23349,LPLC2,left,acetylcholine,24308,LPLC2,left,3,0.01744186046511628,intra_population
34110,LPLC2,right,acetylcholine,37431,LPLC2,right,3,0.01744186046511628,intra_population
29753,LPLC2,left,acetylcholine,24568,LPLC2,left,3,0.01744186046511628,intra_population
25584,LC4,right,acetylcholine,22328,LC4,right,3,0.01744186046511628,intra_population
34110,LPLC2,right,acetylcholine,55627,LPLC2,right,3,0.01744186046511628,intra_population
23349,LPLC2,left,acetylcholine,21361,LPLC2,left,3,0.01744186046511628,intra_population
29753,LPLC2,left,acetylcholine,28011,LPLC2,left,3,0.01744186046511628,intra_population
14465,LPLC2,right,acetylcholine,24800,LPLC2,right,3,0.01744186046511628,intra_population
23349,LPLC2,left,acetylcholine,33965,LPLC2,left,3,0.01744186046511628,intra_population
34110,LPLC2,right,acetylcholine,24187,LPLC2,right,3,0.01744186046511628,intra_population
34110,LPLC2,right,acetylcholine,23878,LPLC2,right,3,0.01744186046511628,intra_population
23349,LPLC2,left,acetylcholine,34407,LPLC2,left,3,0.01744186046511628,intra_population
23392,LC4,right,acetylcholine,18127,LC4,right,3,0.01744186046511628,intra_population
34051,LPLC2,left,acetylcholine,27750,LC4,left,3,0.01744186046511628,cross_visual
34051,LPLC2,left,acetylcholine,28011,LPLC2,left,3,0.01744186046511628,intra_population
23392,LC4,right,acetylcholine,17364,LC4,right,3,0.01744186046511628,intra_population
17551,LPLC2,right,acetylcholine,23497,LPLC2,right,3,0.01744186046511628,intra_population
33965,LPLC2,left,acetylcholine,40841,LPLC2,left,3,0.01744186046511628,intra_population
35632,LPLC2,right,acetylcholine,33396,LPLC2,right,3,0.01744186046511628,intra_population
23247,LPLC2,left,acetylcholine,134521,LPLC2,left,3,0.01744186046511628,intra_population
25636,LPLC2,right,acetylcholine,19229,LPLC2,right,3,0.01744186046511628,intra_population
34407,LPLC2,left,acetylcholine,13764,LPLC2,left,3,0.01744186046511628,intra_population
34407,LPLC2,left,acetylcholine,15804,LPLC2,left,3,0.01744186046511628,intra_population
34407,LPLC2,left,acetylcholine,17544,LPLC2,left,3,0.01744186046511628,intra_population
23247,LPLC2,left,acetylcholine,111903,LPLC2,left,3,0.01744186046511628,intra_population
23247,LPLC2,left,acetylcholine,100103,LPLC2,left,3,0.01744186046511628,intra_population
23226,LC4,left,acetylcholine,18432,LC4,left,3,0.01744186046511628,intra_population
23226,LC4,left,acetylcholine,17340,LC4,left,3,0.01744186046511628,intra_population
29563,LC4,right,acetylcholine,22194,LC4,right,3,0.01744186046511628,intra_population
34655,LPLC2,left,acetylcholine,525844,LPLC2,left,3,0.01744186046511628,intra_population
34655,LPLC2,left,acetylcholine,31105,LPLC2,left,3,0.01744186046511628,intra_population
23202,LC4,left,acetylcholine,18432,LC4,left,3,0.01744186046511628,intra_population
23202,LC4,left,acetylcholine,17340,LC4,left,3,0.01744186046511628,intra_population
34655,LPLC2,left,acetylcholine,40811,LPLC2,left,3,0.01744186046511628,intra_population
25636,LPLC2,right,acetylcholine,29183,LPLC2,right,3,0.01744186046511628,intra_population
34655,LPLC2,left,acetylcholine,100103,LPLC2,left,3,0.01744186046511628,intra_population
23098,LC4,right,acetylcholine,21287,LC4,right,3,0.01744186046511628,intra_population
29702,LPLC2,left,acetylcholine,27796,LPLC2,left,3,0.01744186046511628,intra_population
29702,LPLC2,left,acetylcholine,27716,LPLC2,left,3,0.01744186046511628,intra_population
34655,LPLC2,left,acetylcholine,524366,LPLC2,left,3,0.01744186046511628,intra_population
16628,LC4,right,acetylcholine,21165,LC4,right,3,0.01744186046511628,intra_population
17340,LC4,left,acetylcholine,17270,LC4,left,3,0.01744186046511628,intra_population
25584,LC4,right,acetylcholine,28945,LC4,right,3,0.01744186046511628,intra_population
25584,LC4,right,acetylcholine,18189,LC4,right,3,0.01744186046511628,intra_population
23247,LPLC2,left,acetylcholine,515971,LPLC2,left,3,0.01744186046511628,intra_population
23226,LC4,left,acetylcholine,515900,LC4,left,3,0.01744186046511628,intra_population
25636,LPLC2,right,acetylcholine,24401,LPLC2,right,3,0.01744186046511628,intra_population
23226,LC4,left,acetylcholine,31429,LC4,left,3,0.01744186046511628,intra_population
29702,LPLC2,left,acetylcholine,33965,LPLC2,left,3,0.01744186046511628,intra_population
23226,LC4,left,acetylcholine,22772,LC4,left,3,0.01744186046511628,intra_population
34407,LPLC2,left,acetylcholine,20240,LPLC2,left,3,0.01744186046511628,intra_population
23247,LPLC2,left,acetylcholine,34051,LPLC2,left,3,0.01744186046511628,intra_population
34407,LPLC2,left,acetylcholine,33406,LPLC2,left,3,0.01744186046511628,intra_population
34372,LPLC2,right,acetylcholine,35838,LPLC2,right,3,0.01744186046511628,intra_population
23349,LPLC2,left,acetylcholine,17774,LPLC2,left,3,0.01744186046511628,intra_population
34372,LPLC2,right,acetylcholine,24118,LPLC2,right,3,0.01744186046511628,intra_population
34372,LPLC2,right,acetylcholine,25316,LPLC2,right,3,0.01744186046511628,intra_population
34372,LPLC2,right,acetylcholine,26393,LPLC2,right,3,0.01744186046511628,intra_population
17551,LPLC2,right,acetylcholine,37613,LPLC2,right,3,0.01744186046511628,intra_population
34372,LPLC2,right,acetylcholine,28044,LPLC2,right,3,0.01744186046511628,intra_population
23247,LPLC2,left,acetylcholine,536444,LPLC2,left,3,0.01744186046511628,intra_population
34372,LPLC2,right,acetylcholine,33396,LPLC2,right,3,0.01744186046511628,intra_population
34372,LPLC2,right,acetylcholine,34681,LPLC2,right,3,0.01744186046511628,intra_population
17608,LC4,left,acetylcholine,18396,LC4,left,3,0.01744186046511628,intra_population
23247,LPLC2,left,acetylcholine,521115,LPLC2,left,3,0.01744186046511628,intra_population
23247,LPLC2,left,acetylcholine,95241,LPLC2,left,3,0.01744186046511628,intra_population
29702,LPLC2,left,acetylcholine,30512,LPLC2,left,3,0.01744186046511628,intra_population
25636,LPLC2,right,acetylcholine,31988,LPLC2,right,3,0.01744186046511628,intra_population
23098,LC4,right,acetylcholine,17266,LC4,right,3,0.01744186046511628,intra_population
23098,LC4,right,acetylcholine,17054,LC4,right,3,0.01744186046511628,intra_population
34655,LPLC2,left,acetylcholine,17880,LPLC2,left,3,0.01744186046511628,intra_population
17608,LC4,left,acetylcholine,514956,LC4,left,3,0.01744186046511628,intra_population
34655,LPLC2,left,acetylcholine,23665,LPLC2,left,3,0.01744186046511628,intra_population
34655,LPLC2,left,acetylcholine,24308,LPLC2,left,3,0.01744186046511628,intra_population
34655,LPLC2,left,acetylcholine,25027,LPLC2,left,3,0.01744186046511628,intra_population
34655,LPLC2,left,acetylcholine,26528,LPLC2,left,3,0.01744186046511628,intra_population
23202,LC4,left,acetylcholine,23247,LPLC2,left,3,0.01744186046511628,cross_visual
23202,LC4,left,acetylcholine,23226,LC4,left,3,0.01744186046511628,intra_population
34655,LPLC2,left,acetylcholine,27796,LPLC2,left,3,0.01744186046511628,intra_population
34372,LPLC2,right,acetylcholine,21862,LPLC2,right,3,0.01744186046511628,intra_population
34372,LPLC2,right,acetylcholine,21769,LPLC2,right,3,0.01744186046511628,intra_population
34372,LPLC2,right,acetylcholine,20269,LPLC2,right,3,0.01744186046511628,intra_population
33965,LPLC2,left,acetylcholine,111903,LPLC2,left,3,0.01744186046511628,intra_population
23497,LPLC2,right,acetylcholine,19229,LPLC2,right,3,0.01744186046511628,intra_population
33965,LPLC2,left,acetylcholine,30893,LPLC2,left,3,0.01744186046511628,intra_population
33965,LPLC2,left,acetylcholine,30895,LPLC2,left,3,0.01744186046511628,intra_population
23497,LPLC2,right,acetylcholine,14465,LPLC2,right,3,0.01744186046511628,intra_population
29753,LPLC2,left,acetylcholine,134521,LPLC2,left,3,0.01744186046511628,intra_population
33965,LPLC2,left,acetylcholine,33406,LPLC2,left,3,0.01744186046511628,intra_population
25584,LC4,right,acetylcholine,18127,LC4,right,3,0.01744186046511628,intra_population
17551,LPLC2,right,acetylcholine,24401,LPLC2,right,3,0.01744186046511628,intra_population
34655,LPLC2,left,acetylcholine,15804,LPLC2,left,3,0.01744186046511628,intra_population
34655,LPLC2,left,acetylcholine,28188,LPLC2,left,3,0.01744186046511628,intra_population
34655,LPLC2,left,acetylcholine,10228,DNp06,left,3,0.01744186046511628,visual_to_readout
34407,LPLC2,left,acetylcholine,95241,LPLC2,left,3,0.01744186046511628,intra_population
23098,LC4,right,acetylcholine,16628,LC4,right,3,0.01744186046511628,intra_population
25636,LPLC2,right,acetylcholine,33185,LPLC2,right,3,0.01744186046511628,intra_population
34681,LPLC2,right,acetylcholine,20694,LPLC2,right,3,0.01744186046511628,intra_population
25636,LPLC2,right,acetylcholine,34681,LPLC2,right,3,0.01744186046511628,intra_population
25636,LPLC2,right,acetylcholine,35889,LPLC2,right,3,0.01744186046511628,intra_population
22975,LC4,right,acetylcholine,21313,LC4,right,3,0.01744186046511628,intra_population
34681,LPLC2,right,acetylcholine,21562,LPLC2,right,3,0.01744186046511628,intra_population
25636,LPLC2,right,acetylcholine,29014,LPLC2,right,3,0.01744186046511628,intra_population
23202,LC4,left,acetylcholine,22772,LC4,left,3,0.01744186046511628,intra_population
23202,LC4,left,acetylcholine,512705,LC4,left,3,0.01744186046511628,intra_population
17608,LC4,left,acetylcholine,111787,LC4,left,3,0.01744186046511628,intra_population
34407,LPLC2,left,acetylcholine,100103,LPLC2,left,3,0.01744186046511628,intra_population
17608,LC4,left,acetylcholine,30087,LC4,left,3,0.01744186046511628,intra_population
17608,LC4,left,acetylcholine,107513,LC4,left,3,0.01744186046511628,intra_population
25636,LPLC2,right,acetylcholine,26147,LPLC2,right,3,0.01744186046511628,intra_population
23202,LC4,left,acetylcholine,519650,LC4,left,3,0.01744186046511628,intra_population
34407,LPLC2,left,acetylcholine,517079,LPLC2,left,3,0.01744186046511628,intra_population
34407,LPLC2,left,acetylcholine,521115,LPLC2,left,3,0.01744186046511628,intra_population
34407,LPLC2,left,acetylcholine,531014,LPLC2,left,3,0.01744186046511628,intra_population
29702,LPLC2,left,acetylcholine,31105,LPLC2,left,3,0.01744186046511628,intra_population
29598,LPLC2,right,acetylcholine,22966,LC4,right,3,0.01744186046511628,cross_visual
35632,LPLC2,right,acetylcholine,34372,LPLC2,right,3,0.01744186046511628,intra_population
23226,LC4,left,acetylcholine,519650,LC4,left,3,0.01744186046511628,intra_population
34681,LPLC2,right,acetylcholine,26730,LPLC2,right,3,0.01744186046511628,intra_population
34681,LPLC2,right,acetylcholine,27566,LPLC2,right,3,0.01744186046511628,intra_population
17653,LC4,left,acetylcholine,28980,LC4,left,3,0.01744186046511628,intra_population
17653,LC4,left,acetylcholine,31301,LC4,left,3,0.01744186046511628,intra_population
34681,LPLC2,right,acetylcholine,29287,LPLC2,right,3,0.01744186046511628,intra_population
29702,LPLC2,left,acetylcholine,24568,LPLC2,left,3,0.01744186046511628,intra_population
22966,LC4,right,acetylcholine,20542,LC4,right,3,0.01744186046511628,intra_population
34681,LPLC2,right,acetylcholine,31988,LPLC2,right,3,0.01744186046511628,intra_population
22922,LC4,left,acetylcholine,31308,LC4,left,3,0.01744186046511628,intra_population
34681,LPLC2,right,acetylcholine,33396,LPLC2,right,3,0.01744186046511628,intra_population
17340,LC4,left,acetylcholine,12032,LC4,left,3,0.01744186046511628,intra_population
22922,LC4,left,acetylcholine,518983,LC4,left,3,0.01744186046511628,intra_population
34681,LPLC2,right,acetylcholine,37431,LPLC2,right,3,0.01744186046511628,intra_population
22922,LC4,left,acetylcholine,518016,LC4,left,3,0.01744186046511628,intra_population
22922,LC4,left,acetylcholine,517752,LC4,left,3,0.01744186046511628,intra_population
14465,LPLC2,right,acetylcholine,20535,LPLC2,right,3,0.01744186046511628,intra_population
16628,LC4,right,acetylcholine,21287,LC4,right,3,0.01744186046511628,intra_population
29702,LPLC2,left,acetylcholine,23550,LPLC2,left,3,0.01744186046511628,intra_population
25854,LPLC2,left,acetylcholine,24308,LPLC2,left,3,0.01744186046511628,intra_population
22772,LC4,left,acetylcholine,29469,LC4,left,3,0.01744186046511628,intra_population
29598,LPLC2,right,acetylcholine,50287,LPLC2,right,3,0.01744186046511628,intra_population
22772,LC4,left,acetylcholine,21721,LC4,left,3,0.01744186046511628,intra_population
25854,LPLC2,left,acetylcholine,20329,LPLC2,left,3,0.01744186046511628,intra_population
17653,LC4,left,acetylcholine,24523,LC4,left,3,0.01744186046511628,intra_population
34845,LC4,left,acetylcholine,519650,LC4,left,3,0.01744186046511628,intra_population
34681,LPLC2,right,acetylcholine,24800,LPLC2,right,3,0.01744186046511628,intra_population
14465,LPLC2,right,acetylcholine,19589,LPLC2,right,3,0.01744186046511628,intra_population
29702,LPLC2,left,acetylcholine,17880,LPLC2,left,3,0.01744186046511628,intra_population
22847,LC4,right,acetylcholine,20808,LC4,right,3,0.01744186046511628,intra_population
29702,LPLC2,left,acetylcholine,17774,LPLC2,left,3,0.01744186046511628,intra_population
17653,LC4,left,acetylcholine,535341,LC4,left,3,0.01744186046511628,intra_population
22847,LC4,right,acetylcholine,20282,LC4,right,3,0.01744186046511628,intra_population
22922,LC4,left,acetylcholine,14888,LC4,left,3,0.01744186046511628,intra_population
29702,LPLC2,left,acetylcholine,15804,LPLC2,left,3,0.01744186046511628,intra_population
35262,LC4,left,acetylcholine,27829,LC4,left,3,0.01744186046511628,intra_population
29702,LPLC2,left,acetylcholine,14102,LPLC2,left,3,0.01744186046511628,intra_population
22772,LC4,left,acetylcholine,532254,LC4,left,3,0.01744186046511628,intra_population
35262,LC4,left,acetylcholine,31301,LC4,left,3,0.01744186046511628,intra_population
35262,LC4,left,acetylcholine,31308,LC4,left,3,0.01744186046511628,intra_population
22772,LC4,left,acetylcholine,514508,LC4,left,3,0.01744186046511628,intra_population
35262,LC4,left,acetylcholine,37587,LC4,left,3,0.01744186046511628,intra_population
22772,LC4,left,acetylcholine,35262,LC4,left,3,0.01744186046511628,intra_population
22772,LC4,left,acetylcholine,34845,LC4,left,3,0.01744186046511628,intra_population
22847,LC4,right,acetylcholine,28945,LC4,right,3,0.01744186046511628,intra_population
17653,LC4,left,acetylcholine,519650,LC4,left,3,0.01744186046511628,intra_population
35616,LC4,left,acetylcholine,24523,LC4,left,3,0.01744186046511628,intra_population
17653,LC4,left,acetylcholine,31308,LC4,left,3,0.01744186046511628,intra_population
29598,LPLC2,right,acetylcholine,31988,LPLC2,right,3,0.01744186046511628,intra_population
35294,LPLC2,left,acetylcholine,32737,LPLC2,left,3,0.01744186046511628,intra_population
17668,LC4,right,acetylcholine,18189,LC4,right,3,0.01744186046511628,intra_population
35294,LPLC2,left,acetylcholine,33965,LPLC2,left,3,0.01744186046511628,intra_population
22772,LC4,left,acetylcholine,17270,LC4,left,3,0.01744186046511628,intra_population
35262,LC4,left,acetylcholine,518730,LC4,left,3,0.01744186046511628,intra_population
35262,LC4,left,acetylcholine,519650,LC4,left,3,0.01744186046511628,intra_population
35262,LC4,left,acetylcholine,520449,LC4,left,3,0.01744186046511628,intra_population
22772,LC4,left,acetylcholine,12824,LC4,left,3,0.01744186046511628,intra_population
22677,LPLC2,right,acetylcholine,28003,LPLC2,right,3,0.01744186046511628,intra_population
29598,LPLC2,right,acetylcholine,37431,LPLC2,right,3,0.01744186046511628,intra_population
22677,LPLC2,right,acetylcholine,27471,LPLC2,right,3,0.01744186046511628,intra_population
35294,LPLC2,left,acetylcholine,17880,LPLC2,left,3,0.01744186046511628,intra_population
22677,LPLC2,right,acetylcholine,25497,LPLC2,right,3,0.01744186046511628,intra_population
35294,LPLC2,left,acetylcholine,22253,LPLC2,left,3,0.01744186046511628,intra_population
22677,LPLC2,right,acetylcholine,25316,LPLC2,right,3,0.01744186046511628,intra_population
22677,LPLC2,right,acetylcholine,24401,LPLC2,right,3,0.01744186046511628,intra_population
35294,LPLC2,left,acetylcholine,25854,LPLC2,left,3,0.01744186046511628,intra_population
35294,LPLC2,left,acetylcholine,27023,LPLC2,left,3,0.01744186046511628,intra_population
35294,LPLC2,left,acetylcholine,27355,LPLC2,left,3,0.01744186046511628,intra_population
35294,LPLC2,left,acetylcholine,27796,LPLC2,left,3,0.01744186046511628,intra_population
35294,LPLC2,left,acetylcholine,29815,LPLC2,left,3,0.01744186046511628,intra_population
35294,LPLC2,left,acetylcholine,29955,LPLC2,left,3,0.01744186046511628,intra_population
29598,LPLC2,right,acetylcholine,34372,LPLC2,right,3,0.01744186046511628,intra_population
15018,LC4,left,acetylcholine,12349,LC4,left,3,0.01744186046511628,intra_population
17668,LC4,right,acetylcholine,17860,LC4,right,3,0.01744186046511628,intra_population
29598,LPLC2,right,acetylcholine,33396,LPLC2,right,3,0.01744186046511628,intra_population
22677,LPLC2,right,acetylcholine,21045,LPLC2,right,3,0.01744186046511628,intra_population
22677,LPLC2,right,acetylcholine,17054,LC4,right,3,0.01744186046511628,cross_visual
35294,LPLC2,left,acetylcholine,40811,LPLC2,left,3,0.01744186046511628,intra_population
