pre_bodyId,pre_type,pre_side,post_bodyId,post_type,post_side,weight,source_population,target_population,is_ipsilateral,survives_w3,survives_w10
33965,LPLC2,L,10223,DNpe056,L,13,LPLC2,DNpe056,True,True,True
12824,LC4,L,10228,DNp06,L,13,LC4,DNp06,True,True,True
21721,LC4,L,10228,DNp06,L,13,LC4,DNp06,True,True,True
23202,LC4,L,10228,DNp06,L,13,LC4,DNp06,True,True,True
23919,LPLC2,L,10228,DNp06,L,13,LPLC2,DNp06,True,True,True
40841,LPLC2,L,10228,DNp06,L,13,LPLC2,DNp06,True,True,True
519650,LC4,L,10228,DNp06,L,13,LC4,DNp06,True,True,True
12384,LPLC2,L,10234,DNp35,L,13,LPLC2,DNp35,True,True,True
512705,LC4,L,10259,DNp11,L,13,LC4,DNp11,True,True,True
19543,LC4,R,10283,DNp103,R,13,LC4,DNp103,True,True,True
24568,LPLC2,L,10361,DNg40,L,13,LPLC2,DNg40,True,True,True
29753,LPLC2,L,10361,DNg40,L,13,LPLC2,DNg40,True,True,True
30512,LPLC2,L,10361,DNg40,L,13,LPLC2,DNg40,True,True,True
34655,LPLC2,L,10361,DNg40,L,13,LPLC2,DNg40,True,True,True
37587,LC4,L,10361,DNg40,L,13,LC4,DNg40,True,True,True
13132,LPLC2,L,10417,DNp103,L,13,LPLC2,DNp103,True,True,True
29753,LPLC2,L,10417,DNp103,L,13,LPLC2,DNp103,True,True,True
34051,LPLC2,L,10417,DNp103,L,13,LPLC2,DNp103,True,True,True
524366,LPLC2,L,10417,DNp103,L,13,LPLC2,DNp103,True,True,True
19249,LPLC2,R,10558,DNp35,R,13,LPLC2,DNp35,True,True,True
19249,LPLC2,R,10584,DNp06,R,13,LPLC2,DNp06,True,True,True
20016,LC4,R,10584,DNp06,R,13,LC4,DNp06,True,True,True
21045,LPLC2,R,10584,DNp06,R,13,LPLC2,DNp06,True,True,True
21808,LPLC2,R,10584,DNp06,R,13,LPLC2,DNp06,True,True,True
23392,LC4,R,10584,DNp06,R,13,LC4,DNp06,True,True,True
27471,LPLC2,R,10584,DNp06,R,13,LPLC2,DNp06,True,True,True
14465,LPLC2,R,10601,DNpe025,R,13,LPLC2,DNpe025,True,True,True
19146,LPLC2,R,10601,DNpe025,R,13,LPLC2,DNpe025,True,True,True
21703,LPLC2,R,10601,DNpe025,R,13,LPLC2,DNpe025,True,True,True
30207,LPLC2,R,10601,DNpe025,R,13,LPLC2,DNpe025,True,True,True
30938,LPLC2,R,10732,DNpe056,R,13,LPLC2,DNpe056,True,True,True
31988,LPLC2,R,10732,DNpe056,R,13,LPLC2,DNpe056,True,True,True
33439,LPLC2,R,10732,DNpe056,R,13,LPLC2,DNpe056,True,True,True
37925,LPLC2,R,10732,DNpe056,R,13,LPLC2,DNpe056,True,True,True
16917,LC4,L,10752,DNp03,L,13,LC4,DNp03,True,True,True
22922,LC4,L,10752,DNp03,L,13,LC4,DNp03,True,True,True
29514,LC4,L,10752,DNp03,L,13,LC4,DNp03,True,True,True
30893,LPLC2,L,10783,DNp09,L,13,LPLC2,DNp09,True,True,True
525844,LPLC2,L,10783,DNp09,L,13,LPLC2,DNp09,True,True,True
29563,LC4,R,10923,DNg40,R,13,LC4,DNg40,True,True,True
34372,LPLC2,R,10923,DNg40,R,13,LPLC2,DNg40,True,True,True
17548,LC4,R,10989,DNp03,R,13,LC4,DNp03,True,True,True
19543,LC4,R,10989,DNp03,R,13,LC4,DNp03,True,True,True
19794,LC4,R,10989,DNp03,R,13,LC4,DNp03,True,True,True
20016,LC4,R,10989,DNp03,R,13,LC4,DNp03,True,True,True
20399,LC4,R,10989,DNp03,R,13,LC4,DNp03,True,True,True
20917,LC4,R,10989,DNp03,R,13,LC4,DNp03,True,True,True
21225,LC4,R,10989,DNp03,R,13,LC4,DNp03,True,True,True
23929,LC4,R,10989,DNp03,R,13,LC4,DNp03,True,True,True
26112,LC4,R,10989,DNp03,R,13,LC4,DNp03,True,True,True
24118,LPLC2,R,11137,DNp04,R,13,LPLC2,DNp04,True,True,True
29014,LPLC2,R,11137,DNp04,R,13,LPLC2,DNp04,True,True,True
29986,LPLC2,R,11137,DNp04,R,13,LPLC2,DNp04,True,True,True
19549,LPLC2,R,11159,DNp71,R,13,LPLC2,DNp71,True,True,True
25316,LPLC2,R,11334,DNpe045,R,13,LPLC2,DNpe045,True,True,True
13132,LPLC2,L,519771,DNp71,L,13,LPLC2,DNp71,True,True,True
14102,LPLC2,L,519771,DNp71,L,13,LPLC2,DNp71,True,True,True
17059,LPLC2,L,519771,DNp71,L,13,LPLC2,DNp71,True,True,True
22253,LPLC2,L,519771,DNp71,L,13,LPLC2,DNp71,True,True,True
24308,LPLC2,L,519771,DNp71,L,13,LPLC2,DNp71,True,True,True
511914,LC4,L,524001,DNp05,L,13,LC4,DNp05,True,True,True
25136,LPLC2,L,531898,DNp04,L,13,LPLC2,DNp04,True,True,True
31563,LPLC2,L,531898,DNp04,L,13,LPLC2,DNp04,True,True,True
111903,LPLC2,L,531898,DNp04,L,13,LPLC2,DNp04,True,True,True
531014,LPLC2,L,531898,DNp04,L,13,LPLC2,DNp04,True,True,True
20749,LPLC2,R,10001,DNp01,R,12,LPLC2,DNp01,True,True,True
21769,LPLC2,R,10001,DNp01,R,12,LPLC2,DNp01,True,True,True
30041,LPLC2,R,10001,DNp01,R,12,LPLC2,DNp01,True,True,True
17059,LPLC2,L,10010,DNp01,L,12,LPLC2,DNp01,True,True,True
19830,LPLC2,L,10010,DNp01,L,12,LPLC2,DNp01,True,True,True
19420,LC4,R,10106,DNp11,R,12,LC4,DNp11,True,True,True
23550,LPLC2,L,10223,DNpe056,L,12,LPLC2,DNpe056,True,True,True
24308,LPLC2,L,10223,DNpe056,L,12,LPLC2,DNpe056,True,True,True
29815,LPLC2,L,10223,DNpe056,L,12,LPLC2,DNpe056,True,True,True
40841,LPLC2,L,10223,DNpe056,L,12,LPLC2,DNpe056,True,True,True
517079,LPLC2,L,10223,DNpe056,L,12,LPLC2,DNpe056,True,True,True
11498,LPLC2,L,10228,DNp06,L,12,LPLC2,DNp06,True,True,True
17270,LC4,L,10228,DNp06,L,12,LC4,DNp06,True,True,True
19911,LPLC2,L,10228,DNp06,L,12,LPLC2,DNp06,True,True,True
20240,LPLC2,L,10228,DNp06,L,12,LPLC2,DNp06,True,True,True
20967,LC4,L,10228,DNp06,L,12,LC4,DNp06,True,True,True
22557,LPLC2,L,10228,DNp06,L,12,LPLC2,DNp06,True,True,True
24523,LC4,L,10228,DNp06,L,12,LC4,DNp06,True,True,True
25572,LPLC2,L,10228,DNp06,L,12,LPLC2,DNp06,True,True,True
27023,LPLC2,L,10228,DNp06,L,12,LPLC2,DNp06,True,True,True
31301,LC4,L,10228,DNp06,L,12,LC4,DNp06,True,True,True
31563,LPLC2,L,10228,DNp06,L,12,LPLC2,DNp06,True,True,True
517752,LC4,L,10228,DNp06,L,12,LC4,DNp06,True,True,True
20240,LPLC2,L,10234,DNp35,L,12,LPLC2,DNp35,True,True,True
17270,LC4,L,10259,DNp11,L,12,LC4,DNp11,True,True,True
17478,LC4,L,10259,DNp11,L,12,LC4,DNp11,True,True,True
20859,LC4,L,10259,DNp11,L,12,LC4,DNp11,True,True,True
24308,LPLC2,L,10361,DNg40,L,12,LPLC2,DNg40,True,True,True
24840,LPLC2,L,10361,DNg40,L,12,LPLC2,DNg40,True,True,True
32223,LPLC2,L,10361,DNg40,L,12,LPLC2,DNg40,True,True,True
15804,LPLC2,L,10417,DNp103,L,12,LPLC2,DNp103,True,True,True
33406,LPLC2,L,10417,DNp103,L,12,LPLC2,DNp103,True,True,True
95241,LPLC2,L,10449,DNpe025,L,12,LPLC2,DNpe025,True,True,True
21225,LC4,R,10558,DNp35,R,12,LC4,DNp35,True,True,True
25267,LPLC2,R,10558,DNp35,R,12,LPLC2,DNp35,True,True,True
18189,LC4,R,10584,DNp06,R,12,LC4,DNp06,True,True,True
19420,LC4,R,10584,DNp06,R,12,LC4,DNp06,True,True,True
21151,LC4,R,10584,DNp06,R,12,LC4,DNp06,True,True,True
22194,LC4,R,10584,DNp06,R,12,LC4,DNp06,True,True,True
23098,LC4,R,10584,DNp06,R,12,LC4,DNp06,True,True,True
29287,LPLC2,R,10584,DNp06,R,12,LPLC2,DNp06,True,True,True
31964,LPLC2,R,10584,DNp06,R,12,LPLC2,DNp06,True,True,True
17551,LPLC2,R,10601,DNpe025,R,12,LPLC2,DNpe025,True,True,True
19229,LPLC2,R,10601,DNpe025,R,12,LPLC2,DNpe025,True,True,True
21899,LPLC2,R,10601,DNpe025,R,12,LPLC2,DNpe025,True,True,True
26915,LPLC2,R,10732,DNpe056,R,12,LPLC2,DNpe056,True,True,True
31308,LC4,L,10752,DNp03,L,12,LC4,DNp03,True,True,True
35616,LC4,L,10752,DNp03,L,12,LC4,DNp03,True,True,True
19794,LC4,R,10923,DNg40,R,12,LC4,DNg40,True,True,True
22328,LC4,R,10923,DNg40,R,12,LC4,DNg40,True,True,True
28003,LPLC2,R,10923,DNg40,R,12,LPLC2,DNg40,True,True,True
55627,LPLC2,R,10923,DNg40,R,12,LPLC2,DNg40,True,True,True
19260,LC4,R,10989,DNp03,R,12,LC4,DNp03,True,True,True
19954,LC4,R,10989,DNp03,R,12,LC4,DNp03,True,True,True
23392,LC4,R,10989,DNp03,R,12,LC4,DNp03,True,True,True
29563,LC4,R,10989,DNp03,R,12,LC4,DNp03,True,True,True
20917,LC4,R,11020,DNp05,R,12,LC4,DNp05,True,True,True
23098,LC4,R,11020,DNp05,R,12,LC4,DNp05,True,True,True
27566,LPLC2,R,11137,DNp04,R,12,LPLC2,DNp04,True,True,True
29183,LPLC2,R,11137,DNp04,R,12,LPLC2,DNp04,True,True,True
29598,LPLC2,R,11137,DNp04,R,12,LPLC2,DNp04,True,True,True
31257,LPLC2,R,11137,DNp04,R,12,LPLC2,DNp04,True,True,True
17551,LPLC2,R,11159,DNp71,R,12,LPLC2,DNp71,True,True,True
20584,LPLC2,R,11159,DNp71,R,12,LPLC2,DNp71,True,True,True
21808,LPLC2,R,11159,DNp71,R,12,LPLC2,DNp71,True,True,True
29391,LPLC2,R,12628,DNpe042,R,12,LPLC2,DNpe042,True,True,True
24605,LPLC2,L,519771,DNp71,L,12,LPLC2,DNp71,True,True,True
25572,LPLC2,L,519771,DNp71,L,12,LPLC2,DNp71,True,True,True
29702,LPLC2,L,519771,DNp71,L,12,LPLC2,DNp71,True,True,True
111903,LPLC2,L,519771,DNp71,L,12,LPLC2,DNp71,True,True,True
22772,LC4,L,524001,DNp05,L,12,LC4,DNp05,True,True,True
19911,LPLC2,L,531898,DNp04,L,12,LPLC2,DNp04,True,True,True
25572,LPLC2,L,531898,DNp04,L,12,LPLC2,DNp04,True,True,True
26528,LPLC2,L,531898,DNp04,L,12,LPLC2,DNp04,True,True,True
33965,LPLC2,L,531898,DNp04,L,12,LPLC2,DNp04,True,True,True
35294,LPLC2,L,531898,DNp04,L,12,LPLC2,DNp04,True,True,True
33694,LPLC2,R,10001,DNp01,R,11,LPLC2,DNp01,True,True,True
27023,LPLC2,L,10010,DNp01,L,11,LPLC2,DNp01,True,True,True
35294,LPLC2,L,10010,DNp01,L,11,LPLC2,DNp01,True,True,True
95241,LPLC2,L,10010,DNp01,L,11,LPLC2,DNp01,True,True,True
23919,LPLC2,L,10091,DNpe042,L,11,LPLC2,DNpe042,True,True,True
17668,LC4,R,10106,DNp11,R,11,LC4,DNp11,True,True,True
515476,LC4,L,10197,DNp02,L,11,LC4,DNp02,True,True,True
20799,LPLC2,L,10223,DNpe056,L,11,LPLC2,DNpe056,True,True,True
31563,LPLC2,L,10223,DNpe056,L,11,LPLC2,DNpe056,True,True,True
134521,LPLC2,L,10223,DNpe056,L,11,LPLC2,DNpe056,True,True,True
23665,LPLC2,L,10228,DNp06,L,11,LPLC2,DNp06,True,True,True
25136,LPLC2,L,10228,DNp06,L,11,LPLC2,DNp06,True,True,True
30512,LPLC2,L,10228,DNp06,L,11,LPLC2,DNp06,True,True,True
32237,LPLC2,L,10228,DNp06,L,11,LPLC2,DNp06,True,True,True
512366,LC4,L,10228,DNp06,L,11,LC4,DNp06,True,True,True
18432,LC4,L,10259,DNp11,L,11,LC4,DNp11,True,True,True
23226,LC4,L,10259,DNp11,L,11,LC4,DNp11,True,True,True
518016,LC4,L,10259,DNp11,L,11,LC4,DNp11,True,True,True
35680,LPLC2,R,10283,DNp103,R,11,LPLC2,DNp103,True,True,True
16809,LC4,L,10361,DNg40,L,11,LC4,DNg40,True,True,True
27716,LPLC2,L,10361,DNg40,L,11,LPLC2,DNg40,True,True,True
33965,LPLC2,L,10361,DNg40,L,11,LPLC2,DNg40,True,True,True
14030,LPLC2,L,10417,DNp103,L,11,LPLC2,DNp103,True,True,True
23247,LPLC2,L,10449,DNpe025,L,11,LPLC2,DNpe025,True,True,True
111903,LPLC2,L,10449,DNpe025,L,11,LPLC2,DNpe025,True,True,True
514670,LPLC2,L,10449,DNpe025,L,11,LPLC2,DNpe025,True,True,True
16628,LC4,R,10558,DNp35,R,11,LC4,DNp35,True,True,True
19229,LPLC2,R,10558,DNp35,R,11,LPLC2,DNp35,True,True,True
17551,LPLC2,R,10584,DNp06,R,11,LPLC2,DNp06,True,True,True
19634,LC4,R,10584,DNp06,R,11,LC4,DNp06,True,True,True
20047,LPLC2,R,10584,DNp06,R,11,LPLC2,DNp06,True,True,True
20399,LC4,R,10584,DNp06,R,11,LC4,DNp06,True,True,True
20917,LC4,R,10584,DNp06,R,11,LC4,DNp06,True,True,True
21899,LPLC2,R,10584,DNp06,R,11,LPLC2,DNp06,True,True,True
22218,LPLC2,R,10584,DNp06,R,11,LPLC2,DNp06,True,True,True
22975,LC4,R,10584,DNp06,R,11,LC4,DNp06,True,True,True
24338,LC4,R,10584,DNp06,R,11,LC4,DNp06,True,True,True
30041,LPLC2,R,10584,DNp06,R,11,LPLC2,DNp06,True,True,True
30803,LC4,R,10584,DNp06,R,11,LC4,DNp06,True,True,True
37925,LPLC2,R,10584,DNp06,R,11,LPLC2,DNp06,True,True,True
19589,LPLC2,R,10601,DNpe025,R,11,LPLC2,DNpe025,True,True,True
19608,LPLC2,R,10601,DNpe025,R,11,LPLC2,DNpe025,True,True,True
20103,LPLC2,R,10601,DNpe025,R,11,LPLC2,DNpe025,True,True,True
20162,LPLC2,R,10732,DNpe056,R,11,LPLC2,DNpe056,True,True,True
21045,LPLC2,R,10732,DNpe056,R,11,LPLC2,DNpe056,True,True,True
25511,LPLC2,R,10732,DNpe056,R,11,LPLC2,DNpe056,True,True,True
26147,LPLC2,R,10732,DNpe056,R,11,LPLC2,DNpe056,True,True,True
28044,LPLC2,R,10732,DNpe056,R,11,LPLC2,DNpe056,True,True,True
29183,LPLC2,R,10732,DNpe056,R,11,LPLC2,DNpe056,True,True,True
29216,LPLC2,R,10732,DNpe056,R,11,LPLC2,DNpe056,True,True,True
23226,LC4,L,10752,DNp03,L,11,LC4,DNp03,True,True,True
19146,LPLC2,R,10923,DNg40,R,11,LPLC2,DNg40,True,True,True
24338,LC4,R,10923,DNg40,R,11,LC4,DNg40,True,True,True
25316,LPLC2,R,10923,DNg40,R,11,LPLC2,DNg40,True,True,True
31257,LPLC2,R,10923,DNg40,R,11,LPLC2,DNg40,True,True,True
23919,LPLC2,L,10931,DNpe045,L,11,LPLC2,DNpe045,True,True,True
22975,LC4,R,10989,DNp03,R,11,LC4,DNp03,True,True,True
38065,LC4,R,10989,DNp03,R,11,LC4,DNp03,True,True,True
20673,LC4,R,11020,DNp05,R,11,LC4,DNp05,True,True,True
21287,LC4,R,11020,DNp05,R,11,LC4,DNp05,True,True,True
24187,LPLC2,R,11137,DNp04,R,11,LPLC2,DNp04,True,True,True
24401,LPLC2,R,11137,DNp04,R,11,LPLC2,DNp04,True,True,True
25253,LPLC2,R,11137,DNp04,R,11,LPLC2,DNp04,True,True,True
29391,LPLC2,R,11137,DNp04,R,11,LPLC2,DNp04,True,True,True
18672,LPLC2,R,11159,DNp71,R,11,LPLC2,DNp71,True,True,True
21318,LPLC2,R,11159,DNp71,R,11,LPLC2,DNp71,True,True,True
26730,LPLC2,R,11159,DNp71,R,11,LPLC2,DNp71,True,True,True
13764,LPLC2,L,519771,DNp71,L,11,LPLC2,DNp71,True,True,True
18900,LPLC2,L,519771,DNp71,L,11,LPLC2,DNp71,True,True,True
21299,LPLC2,L,519771,DNp71,L,11,LPLC2,DNp71,True,True,True
23550,LPLC2,L,519771,DNp71,L,11,LPLC2,DNp71,True,True,True
27023,LPLC2,L,519771,DNp71,L,11,LPLC2,DNp71,True,True,True
30893,LPLC2,L,519771,DNp71,L,11,LPLC2,DNp71,True,True,True
517819,LPLC2,L,519771,DNp71,L,11,LPLC2,DNp71,True,True,True
518983,LC4,L,524001,DNp05,L,11,LC4,DNp05,True,True,True
27355,LPLC2,L,531898,DNp04,L,11,LPLC2,DNp04,True,True,True
517079,LPLC2,L,531898,DNp04,L,11,LPLC2,DNp04,True,True,True
536444,LPLC2,L,531898,DNp04,L,11,LPLC2,DNp04,True,True,True
27566,LPLC2,R,10001,DNp01,R,10,LPLC2,DNp01,True,True,True
19911,LPLC2,L,10010,DNp01,L,10,LPLC2,DNp01,True,True,True
24605,LPLC2,L,10010,DNp01,L,10,LPLC2,DNp01,True,True,True
32223,LPLC2,L,10010,DNp01,L,10,LPLC2,DNp01,True,True,True
29702,LPLC2,L,10091,DNpe042,L,10,LPLC2,DNpe042,True,True,True
525844,LPLC2,L,10091,DNpe042,L,10,LPLC2,DNpe042,True,True,True
19550,LC4,R,10106,DNp11,R,10,LC4,DNp11,True,True,True
30087,LC4,L,10197,DNp02,L,10,LC4,DNp02,True,True,True
518439,LC4,L,10197,DNp02,L,10,LC4,DNp02,True,True,True
23665,LPLC2,L,10223,DNpe056,L,10,LPLC2,DNpe056,True,True,True
32223,LPLC2,L,10223,DNpe056,L,10,LPLC2,DNpe056,True,True,True
34407,LPLC2,L,10223,DNpe056,L,10,LPLC2,DNpe056,True,True,True
41097,LPLC2,L,10223,DNpe056,L,10,LPLC2,DNpe056,True,True,True
520764,LPLC2,L,10223,DNpe056,L,10,LPLC2,DNpe056,True,True,True
533895,LPLC2,L,10223,DNpe056,L,10,LPLC2,DNpe056,True,True,True
18396,LC4,L,10228,DNp06,L,10,LC4,DNp06,True,True,True
22253,LPLC2,L,10228,DNp06,L,10,LPLC2,DNp06,True,True,True
23550,LPLC2,L,10228,DNp06,L,10,LPLC2,DNp06,True,True,True
29955,LPLC2,L,10228,DNp06,L,10,LPLC2,DNp06,True,True,True
32597,LC4,L,10228,DNp06,L,10,LC4,DNp06,True,True,True
517079,LPLC2,L,10228,DNp06,L,10,LPLC2,DNp06,True,True,True
524366,LPLC2,L,10228,DNp06,L,10,LPLC2,DNp06,True,True,True
524899,LC4,L,10228,DNp06,L,10,LC4,DNp06,True,True,True
23202,LC4,L,10234,DNp35,L,10,LC4,DNp35,True,True,True
27399,LPLC2,L,10234,DNp35,L,10,LPLC2,DNp35,True,True,True
517078,LPLC2,L,10234,DNp35,L,10,LPLC2,DNp35,True,True,True
25027,LPLC2,L,10361,DNg40,L,10,LPLC2,DNg40,True,True,True
29469,LC4,L,10361,DNg40,L,10,LC4,DNg40,True,True,True
34407,LPLC2,L,10361,DNg40,L,10,LPLC2,DNg40,True,True,True
515971,LPLC2,L,10361,DNg40,L,10,LPLC2,DNg40,True,True,True
517078,LPLC2,L,10417,DNp103,L,10,LPLC2,DNp103,True,True,True
13726,LPLC2,L,10449,DNpe025,L,10,LPLC2,DNpe025,True,True,True
15804,LPLC2,L,10449,DNpe025,L,10,LPLC2,DNpe025,True,True,True
16128,LC4,R,10558,DNp35,R,10,LC4,DNp35,True,True,True
18672,LPLC2,R,10558,DNp35,R,10,LPLC2,DNp35,True,True,True
22966,LC4,R,10558,DNp35,R,10,LC4,DNp35,True,True,True
23878,LPLC2,R,10558,DNp35,R,10,LPLC2,DNp35,True,True,True
25636,LPLC2,R,10558,DNp35,R,10,LPLC2,DNp35,True,True,True
30480,LC4,R,10558,DNp35,R,10,LC4,DNp35,True,True,True
16138,LC4,R,10584,DNp06,R,10,LC4,DNp06,True,True,True
17266,LC4,R,10584,DNp06,R,10,LC4,DNp06,True,True,True
17668,LC4,R,10584,DNp06,R,10,LC4,DNp06,True,True,True
19229,LPLC2,R,10584,DNp06,R,10,LPLC2,DNp06,True,True,True
20162,LPLC2,R,10584,DNp06,R,10,LPLC2,DNp06,True,True,True
20749,LPLC2,R,10584,DNp06,R,10,LPLC2,DNp06,True,True,True
22034,LC4,R,10584,DNp06,R,10,LC4,DNp06,True,True,True
30938,LPLC2,R,10584,DNp06,R,10,LPLC2,DNp06,True,True,True
13132,LPLC2,L,10590,DNpe052,L,10,LPLC2,DNpe052,True,True,True
17054,LC4,R,10601,DNpe025,R,10,LC4,DNpe025,True,True,True
17987,LC4,R,10601,DNpe025,R,10,LC4,DNpe025,True,True,True
26730,LPLC2,R,10601,DNpe025,R,10,LPLC2,DNpe025,True,True,True
25636,LPLC2,R,10732,DNpe056,R,10,LPLC2,DNpe056,True,True,True
38542,LPLC2,R,10732,DNpe056,R,10,LPLC2,DNpe056,True,True,True
23919,LPLC2,L,10783,DNp09,L,10,LPLC2,DNp09,True,True,True
18189,LC4,R,10923,DNg40,R,10,LC4,DNg40,True,True,True
19229,LPLC2,R,10923,DNg40,R,10,LPLC2,DNg40,True,True,True
20334,LPLC2,R,10923,DNg40,R,10,LPLC2,DNg40,True,True,True
20535,LPLC2,R,10923,DNg40,R,10,LPLC2,DNg40,True,True,True
26112,LC4,R,10923,DNg40,R,10,LC4,DNg40,True,True,True
27471,LPLC2,R,10923,DNg40,R,10,LPLC2,DNg40,True,True,True
29183,LPLC2,R,10923,DNg40,R,10,LPLC2,DNg40,True,True,True
536444,LPLC2,L,10931,DNpe045,L,10,LPLC2,DNpe045,True,True,True
19550,LC4,R,10989,DNp03,R,10,LC4,DNp03,True,True,True
23098,LC4,R,10989,DNp03,R,10,LC4,DNp03,True,True,True
23792,LC4,R,10989,DNp03,R,10,LC4,DNp03,True,True,True
21225,LC4,R,11020,DNp05,R,10,LC4,DNp05,True,True,True
28003,LPLC2,R,11137,DNp04,R,10,LPLC2,DNp04,True,True,True
35632,LPLC2,R,11137,DNp04,R,10,LPLC2,DNp04,True,True,True
24187,LPLC2,R,11159,DNp71,R,10,LPLC2,DNp71,True,True,True
29873,LPLC2,R,11159,DNp71,R,10,LPLC2,DNp71,True,True,True
34681,LPLC2,R,11334,DNpe045,R,10,LPLC2,DNpe045,True,True,True
532254,LC4,L,11573,DNpe021,L,10,LC4,DNpe021,True,True,True
14030,LPLC2,L,519771,DNp71,L,10,LPLC2,DNp71,True,True,True
15804,LPLC2,L,519771,DNp71,L,10,LPLC2,DNp71,True,True,True
23349,LPLC2,L,519771,DNp71,L,10,LPLC2,DNp71,True,True,True
24840,LPLC2,L,519771,DNp71,L,10,LPLC2,DNp71,True,True,True
531014,LPLC2,L,519771,DNp71,L,10,LPLC2,DNp71,True,True,True
533895,LPLC2,L,519771,DNp71,L,10,LPLC2,DNp71,True,True,True
20976,LC4,L,524001,DNp05,L,10,LC4,DNp05,True,True,True
21721,LC4,L,524001,DNp05,L,10,LC4,DNp05,True,True,True
23226,LC4,L,524001,DNp05,L,10,LC4,DNp05,True,True,True
35616,LC4,L,524001,DNp05,L,10,LC4,DNp05,True,True,True
100485,LC4,L,524001,DNp05,L,10,LC4,DNp05,True,True,True
518544,LC4,L,524001,DNp05,L,10,LC4,DNp05,True,True,True
518730,LC4,L,524001,DNp05,L,10,LC4,DNp05,True,True,True
22677,LPLC2,R,10001,DNp01,R,9,LPLC2,DNp01,True,True,False
34372,LPLC2,R,10001,DNp01,R,9,LPLC2,DNp01,True,True,False
37925,LPLC2,R,10001,DNp01,R,9,LPLC2,DNp01,True,True,False
17544,LPLC2,L,10010,DNp01,L,9,LPLC2,DNp01,True,True,False
31105,LPLC2,L,10010,DNp01,L,9,LPLC2,DNp01,True,True,False
25286,LPLC2,L,10091,DNpe042,L,9,LPLC2,DNpe042,True,True,False
16628,LC4,R,10106,DNp11,R,9,LC4,DNp11,True,True,False
19260,LC4,R,10106,DNp11,R,9,LC4,DNp11,True,True,False
20917,LC4,R,10106,DNp11,R,9,LC4,DNp11,True,True,False
23929,LC4,R,10117,DNp02,R,9,LC4,DNp02,True,True,False
15804,LPLC2,L,10223,DNpe056,L,9,LPLC2,DNpe056,True,True,False
22253,LPLC2,L,10223,DNpe056,L,9,LPLC2,DNpe056,True,True,False
25575,LPLC2,L,10223,DNpe056,L,9,LPLC2,DNpe056,True,True,False
27399,LPLC2,L,10223,DNpe056,L,9,LPLC2,DNpe056,True,True,False
34051,LPLC2,L,10223,DNpe056,L,9,LPLC2,DNpe056,True,True,False
14030,LPLC2,L,10228,DNp06,L,9,LPLC2,DNp06,True,True,False
15018,LC4,L,10228,DNp06,L,9,LC4,DNp06,True,True,False
17059,LPLC2,L,10228,DNp06,L,9,LPLC2,DNp06,True,True,False
20799,LPLC2,L,10228,DNp06,L,9,LPLC2,DNp06,True,True,False
29702,LPLC2,L,10228,DNp06,L,9,LPLC2,DNp06,True,True,False
30087,LC4,L,10228,DNp06,L,9,LC4,DNp06,True,True,False
31308,LC4,L,10228,DNp06,L,9,LC4,DNp06,True,True,False
33406,LPLC2,L,10228,DNp06,L,9,LPLC2,DNp06,True,True,False
512705,LC4,L,10228,DNp06,L,9,LC4,DNp06,True,True,False
518439,LC4,L,10228,DNp06,L,9,LC4,DNp06,True,True,False
530029,LC4,L,10228,DNp06,L,9,LC4,DNp06,True,True,False
533129,LC4,L,10228,DNp06,L,9,LC4,DNp06,True,True,False
13132,LPLC2,L,10234,DNp35,L,9,LPLC2,DNp35,True,True,False
20440,LC4,L,10234,DNp35,L,9,LC4,DNp35,True,True,False
32223,LPLC2,L,10234,DNp35,L,9,LPLC2,DNp35,True,True,False
33303,LPLC2,L,10234,DNp35,L,9,LPLC2,DNp35,True,True,False
20572,LC4,L,10259,DNp11,L,9,LC4,DNp11,True,True,False
33137,LC4,L,10259,DNp11,L,9,LC4,DNp11,True,True,False
533129,LC4,L,10259,DNp11,L,9,LC4,DNp11,True,True,False
17775,LPLC2,L,10361,DNg40,L,9,LPLC2,DNg40,True,True,False
18432,LC4,L,10361,DNg40,L,9,LC4,DNg40,True,True,False
20240,LPLC2,L,10361,DNg40,L,9,LPLC2,DNg40,True,True,False
23349,LPLC2,L,10361,DNg40,L,9,LPLC2,DNg40,True,True,False
27399,LPLC2,L,10361,DNg40,L,9,LPLC2,DNg40,True,True,False
29514,LC4,L,10361,DNg40,L,9,LC4,DNg40,True,True,False
40811,LPLC2,L,10361,DNg40,L,9,LPLC2,DNg40,True,True,False
512705,LC4,L,10361,DNg40,L,9,LC4,DNg40,True,True,False
17653,LC4,L,10417,DNp103,L,9,LC4,DNp103,True,True,False
25524,LPLC2,L,10417,DNp103,L,9,LPLC2,DNp103,True,True,False
17544,LPLC2,L,10449,DNpe025,L,9,LPLC2,DNpe025,True,True,False
21361,LPLC2,L,10449,DNpe025,L,9,LPLC2,DNpe025,True,True,False
17054,LC4,R,10558,DNp35,R,9,LC4,DNp35,True,True,False
17926,LC4,R,10558,DNp35,R,9,LC4,DNp35,True,True,False
20584,LPLC2,R,10558,DNp35,R,9,LPLC2,DNp35,True,True,False
20749,LPLC2,R,10558,DNp35,R,9,LPLC2,DNp35,True,True,False
23098,LC4,R,10558,DNp35,R,9,LC4,DNp35,True,True,False
23497,LPLC2,R,10558,DNp35,R,9,LPLC2,DNp35,True,True,False
16628,LC4,R,10584,DNp06,R,9,LC4,DNp06,True,True,False
